tse_id,url,info_uf,info_muni,info_position,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
MS-09839/2020,https://diariomsnews.com.br/noticias/pesquisa/pesquisa-mostra-reeleicao-consolidada-de-guilherme-monteiro-em-jardim-37202,MS,JARDIM,"Prefeito, Vereador",1,P,0,,,GUILHERME MONTEIRO,"18,5",JAIME ECHEVERRIA,5,PASTOR DANIEL,"4,25",GERALDO ALENCAR,4,DOUTOR ERNEY,"3,75",CARLINHOS GRUBERT,3,DOUTORA CLEDIANE,2,FERNANDO RAMOS,"1,75",VAVO DO PT,"1,25",DANIEL LEMOS,1,,,,,,,,,,
MS-02140/2020,https://www.jornalcorreioms.com/2020/08/jardim-guilherme-monteiro-segue-com.html,MS,JARDIM,"Prefeito, Vereador",1,P,0,,,GUILHERME MONTEIRO,"20,5",JAIME ECHEVERRIA,"4,25",PASTOR DANIEL,4,GERALDO ALENCAR,"3,5",DOUTOR ERNEY,"3,25",CARLINHOS GRUBERT,"2,75",FERNANDO RAMOS,"1,75",LILIANE HECK,1,DANIEL LEMOS,1,,,,,,,,,,,,
MS-02140/2020,https://www.jornalcorreioms.com/2020/08/jardim-guilherme-monteiro-segue-com.html,MS,JARDIM,"Prefeito, Vereador",1,P,1,,,GUILHERME MONTEIRO,39,JAIME ECHEVERRIA,"10,25",PASTOR DANIEL,9,GERALDO ALENCAR,"7,25",DOUTOR ERNEY,7,LILIANE HECK,2,ORLANDO DAMASCENO,"1,75",PROFESSOR NENO,"1,5",DOUTORA CLEDIANE,"1,25",DANIEL LEMOS,1,,,,,,,,,,
MS-02140/2020,https://www.jornalcorreioms.com/2020/08/jardim-guilherme-monteiro-segue-com.html,MS,JARDIM,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-05130/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-ribas-do-rio-pardo-agosto-2020/,MS,RIBAS DO RIO PARDO,"Prefeito, Vereador",1,P,0,,,ZE CABELO,"15,25",JOAO ALFREDO,15,FABIANA GALVAO,"9,5",TIAGO FRIOSI,"7,75",MARQUINHOS TEIXEIRA,4,ADRIANO PEIXOTO,"1,5",NILSON GOIS,"1,25",,,,,,,,,,,,,,,,
MS-05130/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-ribas-do-rio-pardo-agosto-2020/,MS,RIBAS DO RIO PARDO,"Prefeito, Vereador",1,P,1,,,JOAO ALFREDO,"24,5",ZE CABELO,23,FABIANA GALVAO,"12,25",TIAGO FRIOSI,10,MARQUINHOS TEIXEIRA,5,ADRIANO PEIXOTO,"2,25",,,,,,,,,,,,,,,,,,
MS-06585/2020,https://diariomsnews.com.br/noticias/pesquisa/pesquisa-sobre-as-eleicoes-2020-e-avaliacao-administrativa-no-municipio-de-paranhos-38233,MS,PARANHOS,"Prefeito, Vereador",1,P,0,,,DIRCEU BETTONI,"25,33",HELIOMAR KLABUNDE,22,LUCIANO,1,,,,,,,,,,,,,,,,,,,,,,,,
MS-06585/2020,https://diariomsnews.com.br/noticias/pesquisa/pesquisa-sobre-as-eleicoes-2020-e-avaliacao-administrativa-no-municipio-de-paranhos-38233,MS,PARANHOS,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-06585/2020,https://diariomsnews.com.br/noticias/pesquisa/pesquisa-sobre-as-eleicoes-2020-e-avaliacao-administrativa-no-municipio-de-paranhos-38233,MS,PARANHOS,"Prefeito, Vereador",1,P,1,,,DIRCEU BETTONI,"39,33",HELIOMAR KLABUNDE,"36,67",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-07844/2020,https://www.regiaonews.com.br/politica/pesquisa-mostra-disputa-acirrada-entre-candidatos-de-maracaju,MS,MARACAJU,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-07844/2020,https://www.regiaonews.com.br/politica/pesquisa-mostra-disputa-acirrada-entre-candidatos-de-maracaju,MS,MARACAJU,"Prefeito, Vereador",1,P,1,,,LENILSO CARVALHO,"22,75",GIOVANA CORREA,"17,5",MARCOS CALDERAN,"15,25",JEAMILTON,"14,75",JOAREZ SANCHES,"3,75",THIAGO CAMINHA,3,REGINALDO FOTOGRAFO,"1,5",AMAURI MAZZUCATTO,"1,25",,,,,,,,,,,,,,
MS-07844/2020,https://www.regiaonews.com.br/politica/pesquisa-mostra-disputa-acirrada-entre-candidatos-de-maracaju,MS,MARACAJU,"Prefeito, Vereador",1,P,0,,,LENILSO CARVALHO,13,GIOVANA CORREA,9,MARCOS CALDERAN,"8,5",JEAMILTON,"7,25",JOAREZ SANCHES,"2,25",THIAGO CAMINHA,2,,,,,,,,,,,,,,,,,,
MS-01292/2020,https://www.msnoticias.com.br/editorias/politica-mato-grosso-sul/marquinhos-trad-tem-5308-dos-votos-o-dobro-da-soma-dos-adversarios/101731/,MS,CAMPO GRANDE,"Prefeito, Vereador",1,P,0,,,MARQUINHOS TRAD,"35,42",ROSE MODESTO,"4,5",ANDRE PUCCINELLI,"4,25",MANDETTA,"3,33",TEREZA CRISTINA,"2,25",MARCIO FERNANDES,"2,17",SERGIO HARFOUCHE,2,JUIZ ODILON,"1,33",CRIS DUARTE,"1,17",DAGOBERTO NOGUEIRA,"1,08",,,,,,,,,,
MS-01292/2020,https://www.msnoticias.com.br/editorias/politica-mato-grosso-sul/marquinhos-trad-tem-5308-dos-votos-o-dobro-da-soma-dos-adversarios/101731/,MS,CAMPO GRANDE,"Prefeito, Vereador",1,P,1,,,MARQUINHOS TRAD,"53,08",MARCIO FERNANDES,"6,5",DAGOBERTO NOGUEIRA,"4,25",SERGIO HARFOUCHE,3,PEDRO KEMP,"2,42",MARCELO MIGLIOLI,"2,17",CRIS DUARTE,"2,08",MARCELO BLUMA,"1,08",,,,,,,,,,,,,,
AL-03081/2020,https://www.alagoasnanet.com.br/v3/oito-em-cada-dez-moradores-querem-reeleger-prefeito-de-carneiros-diz-pesquisa/,AL,CARNEIROS,"Prefeito, Vereador",1,P,1,,,GERALDO FILHO,"78,5",GENIVALDO AGRA,4,RONI,"1,5",,,,,,,,,,,,,,,,,,,,,,,,
AL-03081/2020,https://www.alagoasnanet.com.br/v3/oito-em-cada-dez-moradores-querem-reeleger-prefeito-de-carneiros-diz-pesquisa/,AL,CARNEIROS,"Prefeito, Vereador",1,P,0,,,GERALDO FILHO,73,GENIVALDO AGRA,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,
AL-06780/2020,https://folhadealagoas.com.br/2020/08/06/eleicoes-2020-ramon-camilo-lidera-com-folga-em-dois-riachos/,AL,DOIS RIACHOS,"Prefeito, Vereador",1,P,1,,,RAMON CAMILO,"60,5",JORGE DUCA,27,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-06780/2020,https://folhadealagoas.com.br/2020/08/06/eleicoes-2020-ramon-camilo-lidera-com-folga-em-dois-riachos/,AL,DOIS RIACHOS,"Prefeito, Vereador",1,P,0,,,RAMON CAMILO,59,JORGE DUCA,"26,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02775/2020,https://www.portaldomunim.com.br/prefeita-camyla-jansen-lidera-pesquisa-realizada-pela-radio-e-tv-maracu-am/,MA,CAJARI,"Prefeito, Vereador",1,P,1,,,CAMYLA JANSEN,"47,26",MARIA FELIX,"26,71",ITALO BONIFACIO,"9,82",PADRE PAULO,"3,42",,,,,,,,,,,,,,,,,,,,,,
MA-02775/2020,https://www.portaldomunim.com.br/prefeita-camyla-jansen-lidera-pesquisa-realizada-pela-radio-e-tv-maracu-am/,MA,CAJARI,"Prefeito, Vereador",1,P,0,,,CAMYLA JANSEN,"47,14",MARIA FELIX,"26,77",ITALO BONIFACIO,"9,84",PADRE PAULO,"3,43",,,,,,,,,,,,,,,,,,,,,,
MA-09177/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-governador-luiz-rocha-agosto-2020/,MA,GOVERNADOR LUIZ ROCHA,"Prefeito, Vereador",1,P,1,,,LUIZ DO CINEMA,"52,4",ZEZAO,"27,95",BAIANO,"12,23",ANTONIO JOSE,"3,49",,,,,,,,,,,,,,,,,,,,,,
MA-09177/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-governador-luiz-rocha-agosto-2020/,MA,GOVERNADOR LUIZ ROCHA,"Prefeito, Vereador",1,P,0,,,LUIZ DO CINEMA,"44,1",ZEZAO,"24,45",BAIANO,"11,79",ANTONIO JOSE,"2,62",,,,,,,,,,,,,,,,,,,,,,
RN-02913/2020,http://glaucialima.com/2020/09/08/dr-tadeu-e-o-favorito-em-tres-pesquisas-divulgadas-na-disputa-pela-prefeitura-de-caico-rn/,RN,CAICÓ,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07797/2020,https://www.vozdepernambuco.com/2020/09/joaquim-lapa-lidera-pesquisa-para-prefeito-de-carpina-mas-margem-de-erro-ainda-aponta-empate-tecnico/,PE,CARPINA,"Prefeito, Vereador",1,P,1,,,JOAQUIM LAPA,"46,62",BOTAFOGO,"38,1",DE DO PICOLE,"7,77",,,,,,,,,,,,,,,,,,,,,,,,
PI-09121/2020,https://portaldeolho.com.br/destaques/campo-maior-joaozinho-felix-50-x-26-professor-ribinha-aponta-pesquisa/,PI,CAMPO MAIOR,"Prefeito, Vereador",1,P,0,,,JOAOZINHO FELIX,42,PROF RIBINHA,26,FERNANDO MIRANDA,3,WILSON SPINDOLA,1,,,,,,,,,,,,,,,,,,,,,,
SE-05139/2020,http://www.jornaldacidade.net/politica/2020/09/319212/muribeca-pre-candidata-apoiada-pelo-atual-prefeito-e-a-pref.html,SE,MURIBECA,"Prefeito, Vereador",1,P,,,,CRISTINA,"46,3",MARIO CESAR,"31,7",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-01870/2020,https://www.tudodoms.com.br/noticia/101891/com-66-50-dos-votos--jean-fogaca-deve-ser-reeleito-prefeito-de-douradina,MS,DOURADINA,"Prefeito, Vereador",1,P,0,,,JEAN FOGAÇA,56,POLICIAL IVAN,"13,5",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-09121/2020,https://portaldeolho.com.br/destaques/campo-maior-joaozinho-felix-50-x-26-professor-ribinha-aponta-pesquisa/,PI,CAMPO MAIOR,"Prefeito, Vereador",1,P,1,,,JOAOZINHO FELIX,"49,75",PROF RIBINHA,"26,5",FERNANDO MIRANDA,"3,75",WILSON SPINDOLA,1,,,,,,,,,,,,,,,,,,,,,,
SE-00115/2020,https://sergipeemfoco.com.br/v2/noticia/pesquisa-mostra-que-eleicao-em-sao-cristovao-sera-decidida-entre-atual-prefeito-e-gedalva-umbauba/24784,SE,SÃO CRISTÓVÃO,"Prefeito, Vereador",1,P,0,,,GEDALVA,14,MARCOS SANTANA,"24,75",,,,,,,,,,,,,,,,,,,,,,,,,,
SE-08414/2020,https://www.nenoticias.com.br/pesquisa-instituto-aponta-sergio-reis-na-frente-em-lagarto/,SE,LAGARTO,"Prefeito, Vereador",1,P,0,,,SERGIO REIS,"18,2",HILDA DE GUSTINHO,"16,46",IBRAIM MONTEIRO,"6,98",FABIO REIS,"1,16",VALMIR,"1,08",,,,,,,,,,,,,,,,,,,,
SE-08414/2020,https://www.nenoticias.com.br/pesquisa-instituto-aponta-sergio-reis-na-frente-em-lagarto/,SE,LAGARTO,"Prefeito, Vereador",1,P,1,,,SERGIO REIS,"31,42",HILDA DE GUSTINHO,"18,95",IBRAIM MONTEIRO,"11,31",NININHO DO BOLO,"4,57",FLAMARION,"1,66",,,,,,,,,,,,,,,,,,,,
SE-02717/2020,https://www.alonews.com.br/politica/2020/08/34225/justica-eleitoral-impugna-mais-uma-pesquisa-sobre-intencao-d.html,SE,LAGARTO,"Prefeito, Vereador",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-02093/2020,"http://www.oobservador.com.br/noticias/vagno-lidera-intencoes-de-voto-com-o-pre-candidato-a-prefeito-de-ouro-preto-doeste,48027.shtml",RO,OURO PRETO DO OESTE,"Prefeito, Vereador",1,P,,,,VAGNO PANISOLY,"43,4",MARCUS SUCAO,"18,3",ROSARIA HELENA,"16,6",SONIA ARRABAL,"8,6",DR. PERAGIBE,4,MARCELINO JR,"2,9",J RABELO,"2,3",MARCIO ROGERIO,"1,7",,,,,,,,,,,,,,
MG-03624/2020,https://www.facebook.com/jornalpluralnoticias/posts/746317945934477,MG,CANÁPOLIS,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-08760/2020,https://www.facebook.com/jornalpluralnoticias/posts/724801258086146,GO,ÁGUA LIMPA,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-05388/2020,https://www.rdnews.com.br/eleicoes-2020/emanuel-lidera-pesquisa-com-38-das-intencoes-de-voto-roberto-aparece-em-2/133367,MT,CUIABÁ,"Prefeito, Vereador",1,P,0,,,EMANUEL PINHEIRO,"21,5",ROBERTO FRANÇA,"4,4",GISELE SIMONA,"2,2",ABILIO JUNIOR,"1,5",,,,,,,,,,,,,,,,,,,,,,
MT-05388/2020,https://www.rdnews.com.br/eleicoes-2020/emanuel-lidera-pesquisa-com-38-das-intencoes-de-voto-roberto-aparece-em-2/133367,MT,CUIABÁ,"Prefeito, Vereador",1,P,1,,,EMANUEL PINHEIRO,"38,7",ROBERTO FRANÇA,"13,5",ABILIO JUNIOR,"7,7",GISELA SIMONA,"4,7",DORILEO LEAL,"2,2",FABIO GARCIA,"1,2",,,,,,,,,,,,,,,,,,
MA-08750/2020,https://noticiasmaranhao.com/geral/vitoria-do-mearim-prefeita-didima-coelho-lidera-com-folga-pesquisa/,MA,VITÓRIA DO MEARIM,"Prefeito, Vereador",1,P,0,,,DIDIMA COELHO,21,DORIS RIOS,15,NATO DA NORDESTINA,6,DR WASHINGTON,1,CARLOS RIBEIRO,1,,,,,,,,,,,,,,,,,,,,
MA-08750/2020,https://noticiasmaranhao.com/geral/vitoria-do-mearim-prefeita-didima-coelho-lidera-com-folga-pesquisa/,MA,VITÓRIA DO MEARIM,"Prefeito, Vereador",1,P,1,,,DIDIMA COELHO,29,DORIS RIOS,23,NATO DA NORDESTINA,14,DR WASHINGTON,4,PEDRO LINDOSO,3,SALMA,2,ZE MARIO,1,,,,,,,,,,,,,,,,
MA-03684/2020,https://jornalpequeno.blog.br/manoelsantos/2020/09/05/pesquisa-revela-indefinicao-na-eleicao-para-prefeito-de-pinheiro/,MA,PINHEIRO,"Prefeito, Vereador",1,P,0,,,LUCIANO GENESIO,19,LEONARDO SA,12,FILUCA MENDES,8,ZE ARLINDO,4,,,,,,,,,,,,,,,,,,,,,,
MA-03684/2020,https://jornalpequeno.blog.br/manoelsantos/2020/09/05/pesquisa-revela-indefinicao-na-eleicao-para-prefeito-de-pinheiro/,MA,PINHEIRO,"Prefeito, Vereador",1,P,1,,,LUCIANO GENESIO,32,LEONARDO SA,17,FILUCA MENDES,13,ZE ARLINDO,9,FILHO COQUEIRO,1,,,,,,,,,,,,,,,,,,,,
SE-09886/2020,http://lagartense.com.br/81068,SE,LAGARTO,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-02604/2020,https://bahiaeconomica.com.br/wp/2020/08/30/atual-prefeito-ricardo-almeida-lidera-pesquisa-de-intencao-de-votos-em-cicero-dantas/,BA,CÍCERO DANTAS,"Prefeito, Vereador",1,P,0,,,RICARDO ALMEIDA,"43,1",KAEL XAVIER,"24,5",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-02604/2020,https://bahiaeconomica.com.br/wp/2020/08/30/atual-prefeito-ricardo-almeida-lidera-pesquisa-de-intencao-de-votos-em-cicero-dantas/,BA,CÍCERO DANTAS,"Prefeito, Vereador",1,P,1,,,RICARDO ALMEIDA,"44,7",KAEL XAVIER,"31,8",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-08865/2020,https://www.jesocarneiro.com.br/cidade/sao-felix-do-xingu/ex-prefeito-de-sao-felix-do-xingu-lidera-pesquisa-e-deve-ganhar-eleicao-com-folga.html,PA,SÃO FÉLIX DO XINGU,"Prefeito, Vereador",1,P,0,,,SIDNEY,"1,4",MINERVINA,"8,4",JOAO CLEBER,"35,7",DU REIS,1,DARCI,"1,4",,,,,,,,,,,,,,,,,,,,
PA-08865/2020,https://www.jesocarneiro.com.br/cidade/sao-felix-do-xingu/ex-prefeito-de-sao-felix-do-xingu-lidera-pesquisa-e-deve-ganhar-eleicao-com-folga.html,PA,SÃO FÉLIX DO XINGU,"Prefeito, Vereador",1,P,1,,,MARCELO BATISTA,1,DU REIS,4,PROFESSORA DARCI,6,PASTOR SIDNEY,8,MINERVINA,13,JOAO CLEBER,58,,,,,,,,,,,,,,,,,,
PI-06318/2020,https://www.riachaonet.com.br/portal/pesquisa-aponta-lideranca-isolada-de-naerton-em-sussuapara/,PI,SUSSUAPARA,"Prefeito, Vereador",1,P,1,,,DR NAERTON,"76,33",WALDIR FLORENCIO,9,LEONEL BARROS,"2,67",,,,,,,,,,,,,,,,,,,,,,,,
MA-04715/2020,https://folhadomaranhao.com/2020/09/01/mesmo-apos-manobra-de-roberto-rocha-wellington-aparece-em-2o-colocado-em-pesquisa-eleitoral/,MA,SÃO LUÍS,"Prefeito, Vereador",1,P,1,,,EDUARDO BRAIDE,"31,13",DUARTE JR,"16,08",WELLINGTON DO CURSO,"10,06",ADRIANO SARNEY,"6,79",DETINHA,"5,5",BIRA DO PANDARE,"4,99",NETO EVANGELISTA,"3,61",RUBENS JR,"3,27",DR MADEIRA,"2,41",DR YGLESIO,"1,38",,,,,,,,,,
MA-04715/2020,https://folhadomaranhao.com/2020/09/01/mesmo-apos-manobra-de-roberto-rocha-wellington-aparece-em-2o-colocado-em-pesquisa-eleitoral/,MA,SÃO LUÍS,"Prefeito, Vereador",1,P,0,,,EDUARDO BRAIDE,"16,68",WELLINGTON DO CURSO,"5,5",DUARTE JR,"4,82",DETINHA,"3,01",RUBENS JR,"2,15",BIRA DO PANDARE,"1,89",,,,,,,,,,,,,,,,,,
MS-02744/2020,https://santacatarinanews.com/noticias/eleicoes-2020/eleicoes-2020-pesquisa-mostra-empate-tecnico-para-prefeitoa-de-aral-moreira-mato-grosso-do-sul-6484,MS,ARAL MOREIRA,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-07358/2020,https://www.poranews.com/noticia/789/em-primeira-pesquisa-seria-de-aral-moreira-resultado-e-empate-tecnico-entre-os-candidatos-a-surpresa-e-silvana-cordeiro,MS,ARAL MOREIRA,"Prefeito, Vereador",1,P,1,,,SILVANA,30,ALEXANDRINO GARCIA,"29,75",RENATO MACARRAO,"28,5",,,,,,,,,,,,,,,,,,,,,,,,
MS-07358/2020,https://www.poranews.com/noticia/789/em-primeira-pesquisa-seria-de-aral-moreira-resultado-e-empate-tecnico-entre-os-candidatos-a-surpresa-e-silvana-cordeiro,MS,ARAL MOREIRA,"Prefeito, Vereador",1,P,0,,,SILVANA,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-02744/2020,https://santacatarinanews.com/noticias/eleicoes-2020/eleicoes-2020-pesquisa-mostra-empate-tecnico-para-prefeitoa-de-aral-moreira-mato-grosso-do-sul-6484,MS,ARAL MOREIRA,"Prefeito, Vereador",1,P,1,,,SILVANA CORDEIRO,"30,75",ALEXANDRINO GARCIA,"28,5",RENATO MACARRAO,"27,75",,,,,,,,,,,,,,,,,,,,,,,,
MS-02744/2020,https://santacatarinanews.com/noticias/eleicoes-2020/eleicoes-2020-pesquisa-mostra-empate-tecnico-para-prefeitoa-de-aral-moreira-mato-grosso-do-sul-6484,MS,ARAL MOREIRA,"Prefeito, Vereador",1,P,0,,,SILVANA CORDEIRO,"21,25",ALEXANDRINO GARCIA,"20,75",RENATO MACARRAO,"20,5",MARINES,5,,,,,,,,,,,,,,,,,,,,,,
ES-04869/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/68495/victor-coelho-lidera-pesquisa-com-33-42-cachoeiro-itapemirim-es,ES,CACHOEIRO DE ITAPEMIRIM,"Prefeito, Vereador",1,P,0,,,VICTOR COELHO,"10,83",JONAS NOGUEIRA,"2,5",DIEGO LIBARDI,"1,75",,,,,,,,,,,,,,,,,,,,,,,,
ES-04869/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/68495/victor-coelho-lidera-pesquisa-com-33-42-cachoeiro-itapemirim-es,ES,CACHOEIRO DE ITAPEMIRIM,"Prefeito, Vereador",1,P,1,,,VICTOR COELHO,"33,42",JONAS NOGUEIRA,"16,83",DIEGO LIBARDI,"7,25",FABRICIO ZUMBI,"3,83",RENATA FIORIO,"3,67",JOANA DARK,"2,67",FAYDA BELO,"2,25",PROFESSOR BRENO,"2,25",SARGENTO PAULO SERGIO,"1,92",IZAIAS JUNIOR,"1,25",,,,,,,,,,
PI-00686/2020,https://www.portalr10.com/noticia/56299/auxilio-quem-recebeu-indevidamente-pode-fechar-acordo-e-ficar-sem-penalidade,PI,SIGEFREDO PACHECO,"Prefeito, Vereador",1,P,0,,,MURILO BANDEIRA,34,TOINHA GOMES,"24,33",OSCAR BANDEIRA,"12,33",FERREIRA FILHO,"1,33",JOAO GOMES,1,,,,,,,,,,,,,,,,,,,,
PI-00686/2020,https://www.portalr10.com/noticia/56299/auxilio-quem-recebeu-indevidamente-pode-fechar-acordo-e-ficar-sem-penalidade,PI,SIGEFREDO PACHECO,"Prefeito, Vereador",1,P,1,,,MURILO BANDEIRA,"51,67",TOINHA GOMES,"30,67",FERREIRA FILHO,"2,33",,,,,,,,,,,,,,,,,,,,,,,,
PI-09680/2020,https://www.portalt4.com.br/2020/09/pimenteiras-lucia-lacerda-o-lidera.html,PI,PIMENTEIRAS,"Prefeito, Vereador",1,P,1,,,LUCIA LACERDA,68,DR ARRAES,15,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-05860/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-pavussu-agosto-2020/,PI,PAVUSSU,"Prefeito, Vereador",1,P,1,,,JULIMAR BARBOSA,"73,67",NETO,"19,33",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-05860/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-pavussu-agosto-2020/,PI,PAVUSSU,"Prefeito, Vereador",1,P,0,,,JULIMAR BARBOSA,64,NETO,"18,67",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-09680/2020,https://www.portalt4.com.br/2020/09/pimenteiras-lucia-lacerda-o-lidera.html,PI,PIMENTEIRAS,"Prefeito, Vereador",1,P,0,,,LUCIA LACERDA,"61,67",SAMUEL ARRAES,"10,67",DR ARRAES,4,,,,,,,,,,,,,,,,,,,,,,,,
PI-01188/2020,https://pensarpiaui.com/noticia/picos-pesquisa-eleitoral-mostra-reducao-da-diferenca-em-gil-e-araujinho.html,PI,PICOS,"Prefeito, Vereador",1,P,0,,,GIL PARAIBANO,"41,25",ARAUJINHO,"27,5",CORONEL VIANA,"2,5",PADRE VALMIR,"2,25",GLAUBER SILVA,"1,25",,,,,,,,,,,,,,,,,,,,
PI-01188/2020,https://pensarpiaui.com/noticia/picos-pesquisa-eleitoral-mostra-reducao-da-diferenca-em-gil-e-araujinho.html,PI,PICOS,"Prefeito, Vereador",1,P,1,,,GIL PARAIBANO,"43,75",ARAUJINHO,"32,25",CORONEL VIANA,7,JUNIOR NOBRE,"2,25",GLAUBER SILVA,"1,5",,,,,,,,,,,,,,,,,,,,
PI-03935/2020,https://www.portalt4.com.br/2020/09/valenca-carmelina-do-o-lidera-nova.html,PI,VALENÇA DO PIAUÍ,"Prefeito, Vereador",1,P,1,,,CARMELINA DO O,"29,46",MARCELO COSTA,"18,65",CEIÇA DIAS,"17,84",,,,,,,,,,,,,,,,,,,,,,,,
PI-03935/2020,https://www.portalt4.com.br/2020/09/valenca-carmelina-do-o-lidera-nova.html,PI,VALENÇA DO PIAUÍ,"Prefeito, Vereador",1,P,0,,,CARMELINA DO O,"24,05",CEIÇA DIAS,"15,14",MARCELO COSTA,"14,59",,,,,,,,,,,,,,,,,,,,,,,,
GO-06430/2020,https://www.omaispositivo.com.br/ricardo-galvao-tem-mais-de-20-pontos-de-vantagem-com-relacao-a-segundo-colocado-em-aragarcas/,GO,ARAGARÇAS,"Prefeito, Vereador",1,P,,,,RICARDO GALVAO,"42,31",PLINIO LEAO,"22,05",JOSE ELIAS,"9,49",TITI VEREADOR,"7,69",PATRICK MEDEIROS,"2,82",WLADIMIR MARCELO,"2,56",DR VINICIUS,"1,79",CIRLEY JAPAO,"1,03",,,,,,,,,,,,,,
MT-03459/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-pontal-do-araguaia-agosto-2020/,MT,PONTAL DO ARAGUAIA,"Prefeito, Vereador",1,P,1,,,ALDECINO LOPO,"33,71",GERSON ROSA,"17,43",LEANDRO DA AUTO ESCOLA,"16,29",DOMICIANO DO,"4,86",LUCIANO COSTA,"4,48",PASTOR JAIR JUNIOR,"4,48",PAULO LACERDA,"1,6",,,,,,,,,,,,,,,,
MT-03459/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-pontal-do-araguaia-agosto-2020/,MT,PONTAL DO ARAGUAIA,"Prefeito, Vereador",1,P,0,,,ALDECINO LOPO,"24,68",GERSON ROSA,"10,29",LEANDRO DA AUTO ESCOLA,"9,71",DOMICIANO DO,"3,43",LUCIANO COSTA,"3,14",PASTOR JAIR JUNIOR,"3,14",,,,,,,,,,,,,,,,,,
SP-00100/2020,https://www.facebook.com/sigawko,SP,AMÉRICO DE CAMPOS,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00609/2020,https://www.boqnews.com/cidades/confira-a-tendencia-do-eleitorado-para-a-prefeitura-e-a-camara-de-santos/,SP,SANTOS,"Prefeito, Vereador",1,P,1,,,ROGERIO SANTOS,"10,1",BANHA,"3,5",IVAN SARTORI,"3,3",VICENTE CASCIONE,"2,7",DOUGLAS MARTINS,2,JOAO VILLELA,"1,6",MARCELO COELHO,"1,3",,,,,,,,,,,,,,,,
SP-00609/2020,https://www.boqnews.com/cidades/confira-a-tendencia-do-eleitorado-para-a-prefeitura-e-a-camara-de-santos/,SP,SANTOS,"Prefeito, Vereador",1,P,0,,,ROGERIO SANTOS,"4,3",PAULO ALEXANDRE,4,KENNY,"2,1",IVAN SARTORI,"1,1",,,,,,,,,,,,,,,,,,,,,,
