tse_id,url,info_uf,info_muni,info_position,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
GO-08537/2020,http://www.oespaco.com.br/editorias/politica/2020-09-01-sucessaoemmontividiu,GO,MONTIVIDIU,"Prefeito, Vereador",1,P,1,,,SERAFIM,"25,7",DR. ADEMIR,9,EDSON,"38,3",,,,,,,,,,,,,,,,,,,,,,,,
GO-08537/2020,http://www.oespaco.com.br/editorias/politica/2020-09-01-sucessaoemmontividiu,GO,MONTIVIDIU,"Prefeito, Vereador",1,P,0,,,SERAFIM,12,PASTOR ELSON,2,DR. ADEMIR,4,EDSON,25,ADOLFINHO,"1,7",RENATO CAMARA,"5,3",,,,,,,,,,,,,,,,,,
PA-06394/2020,https://saviobarbosa.com.br/alexandre-siqueira-do-mdb-lidera-pesquisa-eleitoral-em-tucurui/,PA,TUCURUÍ,"Prefeito, Vereador",1,P,0,,,DR. IREI,"1,1",TOM DO PT,"1,1",XANDAO,"1,5",CLAUDINEY FURMAN,"2,2",ARTUR BRITO,"2,6",HERNANDE VAZ,"3,3",ELIANE LIMA,"9,8",ALEXANDRE SIQUEIRA,"18,2",,,,,,,,,,,,,,
PA-06394/2020,https://saviobarbosa.com.br/alexandre-siqueira-do-mdb-lidera-pesquisa-eleitoral-em-tucurui/,PA,TUCURUÍ,"Prefeito, Vereador",1,P,1,,,SONIA CASSIANO,1,DR. IREI,"1,1",MARCELO DA ACIT,"1,3",XANDAO,"1,5",TOM DO PT,"2,2",CLAUDINEY FURMAN,"3,8",HERNANDE VAZ,"5,7",ARTUR BRITO,"8,1",ELIANE LIMA,"17,1",,,,,,,,,,,,
PA-00997/2020,https://www.jesocarneiro.com.br/cidade/oriximima/angelo-ferrari-lidera-para-prefeito-de-oriximina-em-todos-cenarios-aponta-doxa.html,PA,ORIXIMINÁ,"Prefeito, Vereador",1,P,1,,,ANGELO FERRARI,"35,2",DELEGADO FONSECA,"15,6",GONZAGA,"14,5",LUDUGERO,"10,2",ZEQUINHA,"3,2",HERCULES,"2,6",MAURO WANZELER,"2,2",,,,,,,,,,,,,,,,
PA-00997/2020,https://www.jesocarneiro.com.br/cidade/oriximima/angelo-ferrari-lidera-para-prefeito-de-oriximina-em-todos-cenarios-aponta-doxa.html,PA,ORIXIMINÁ,"Prefeito, Vereador",1,P,0,,,ANGELO FERRARI,"21,3",DELEGADO FONSECA,"9,4",GONZAGA,"8,2",LUDUGERO,"6,5",ZEQUINHA,"1,2",,,,,,,,,,,,,,,,,,,,
PA-04362/2020,http://www.carajastudodebom.com.br/noticia/brasil/002155146/pesquisa-doxa-mostra-corrida-eleitoral-em-sao-miguel-do-guama-eduardo-pio-x-larga-na-frente,PA,SÃO MIGUEL DO GUAMÁ,"Prefeito, Vereador",1,P,0,,,CACAU,"12,4",ANTONIO DOIDO,"16,2",EDUARDO PIO X ,"20,3",,,,,,,,,,,,,,,,,,,,,,,,
PA-04362/2020,http://www.carajastudodebom.com.br/noticia/brasil/002155146/pesquisa-doxa-mostra-corrida-eleitoral-em-sao-miguel-do-guama-eduardo-pio-x-larga-na-frente,PA,SÃO MIGUEL DO GUAMÁ,"Prefeito, Vereador",1,P,1,,,EDUARDO PIO X,"35,5",ANTONIO DOIDO,"23,3",CACAU,"19,8",,,,,,,,,,,,,,,,,,,,,,,,
PA-01498/2020,https://www.pesquisasdoxa.com/post/pesquisa-doxa-mostra-corrida-eleitoral-em-tome-acu,PA,TOMÉ-AÇU,"Prefeito, Vereador",1,P,1,,,BRUNA EUDES,"1,3",PR. ABIMAEL,"1,7",AMILTON CALIMAN,"2,7",MARCELO B SILVA,3,AURENICE RIBEIRO,"5,7",EUDES,"9,4",CARLOS VINICIUS,"57,7",,,,,,,,,,,,,,,,
PA-01498/2020,https://www.pesquisasdoxa.com/post/pesquisa-doxa-mostra-corrida-eleitoral-em-tome-acu,PA,TOMÉ-AÇU,"Prefeito, Vereador",1,P,0,,,EUDES,"1,3",AURENICE RIBEIRO,4,CARLOS VINICIOS,"41,6",,,,,,,,,,,,,,,,,,,,,,,,
PA-03301/2020,https://www.pesquisasdoxa.com/post/doxa-mostra-corrida-eleitoral-no-municipio-de-prainha,PA,PRAINHA,"Prefeito, Vereador",1,P,1,,,WADILSON FERREIRA,"1,2",WELSON ARRUDA,2,EDINALDO FERREIRA,"2,4",IVAN SILVA,"3,2",ELIERCIO ARRUDA,"4,2",VALDINEY PIRES,"6,5",DAVI XAVIER,"10,2",ADRIENE HAGE,"19,9",GANDOR HAGE,"25,4",,,,,,,,,,,,
PA-03301/2020,https://www.pesquisasdoxa.com/post/doxa-mostra-corrida-eleitoral-no-municipio-de-prainha,PA,PRAINHA,"Prefeito, Vereador",1,P,0,,,GANDOR HAGE,"11,5",ADRIENE HAGE,10,DAVI XAVIER,"7,5",VALDINEY PIRES,"4,7",ELIERCIO ARRUDA,"3,2",EDINALDO FERREIRA,"1,6",ALGUM CANDIDATO HAGE,"1,2",CANDIDATO NOVO,"1,2",,,,,,,,,,,,,,
MG-07577/2020,https://www.facebook.com/drricardogarcia/posts/974020003024612,MG,ITAPAGIPE,"Prefeito, Vereador",1,P,1,,,RICARDO,"36,1",BENICE,"18,8",DIRLEY,"15,6",GUSTAVO DO JERO,"4,4",,,,,,,,,,,,,,,,,,,,,,
PI-09140/2020,https://www.folhadeparnaiba.com.br/2020/08/maninha-lidera-com-folga-pesquisa-para.html,PI,LUIS CORREIA,"Prefeito, Vereador",1,P,1,,,MANINHA,"33,58",RAFAEL SILVA,"22,81",KIM DO CARANGUEJO,"18,3",PAULO CAZUZA,"5,51",BATISTA DO NELSON,"2,76",NETO SILVA,"1,25",,,,,,,,,,,,,,,,,,
PI-07592/2020,https://censuspesquisas.com.br/pesquisas/prefeito-fabio-macedo-sai-na-frente-na-disputa-eleitoral-2020-em-betania-do-piaui/,PI,BETÂNIA DO PIAUÍ,"Prefeito, Vereador",1,P,1,,,FABIO MACEDO,"42,09",ZE IDILIO,"31,96",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-07592/2020,https://censuspesquisas.com.br/pesquisas/prefeito-fabio-macedo-sai-na-frente-na-disputa-eleitoral-2020-em-betania-do-piaui/,PI,BETÂNIA DO PIAUÍ,"Prefeito, Vereador",1,P,1,,,FABIO MACEDO,"46,2",EDCARLOS,"15,19",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-07592/2020,https://censuspesquisas.com.br/pesquisas/prefeito-fabio-macedo-sai-na-frente-na-disputa-eleitoral-2020-em-betania-do-piaui/,PI,BETÂNIA DO PIAUÍ,"Prefeito, Vereador",1,P,0,,,FABIO MACEDO,"37,03",ZE IDILIO,25,EDCARLOS,"6,33",,,,,,,,,,,,,,,,,,,,,,,,
PA-06236/2020,https://blogdoluizpereira.blogspot.com/,PA,PAU D'ARCO,"Prefeito, Vereador",1,P,1,,,FREDSON,"44,1",DOMINGOS,"19,5",MAURICIO,"17,67",,,,,,,,,,,,,,,,,,,,,,,,
PA-06236/2020,https://www.an10.com.br/noticias/pau-darco-pesquisa-aponta-vitoria-de-fredson-pereira-com-4410-dos-votos-validos/,PA,PAU D'ARCO,"Prefeito, Vereador",1,P,0,,,FREDSON,"41,01",DOMINGOS,"14,2",MAURICIO,"12,04",,,,,,,,,,,,,,,,,,,,,,,,
MS-09478/2020,https://www.jornalcorreioms.com/2020/08/ponta-pora-pesquisa-aponta-reeleicao-de.html,MS,PONTA PORÃ,"Prefeito, Vereador",1,P,1,,,HELIO PELUFO,70,RAQUEL PORTIOLI,"4,25",CAIO AUGUSTO,"3,5",BRUNO REICHARDT,"2,5",RONALDO FRANCO,"2,25",VITORIA DO PT,1,,,,,,,,,,,,,,,,,,
MS-09478/2020,https://www.jornalcorreioms.com/2020/08/ponta-pora-pesquisa-aponta-reeleicao-de.html,MS,PONTA PORÃ,"Prefeito, Vereador",1,P,0,,,HELIO PELUFO,"50,5",RAQUEL PORTIOLI,"2,25",FLAVIO KAYATT,2,ALVARO SOARES,"1,75",CAIO AUGUSTO,"1,5",BRUNO REICHARDT,"1,25",,,,,,,,,,,,,,,,,,
MS-09478/2020,https://www.jornalcorreioms.com/2020/08/ponta-pora-pesquisa-aponta-reeleicao-de.html,MS,PONTA PORÃ,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03035/2020,https://folhams.com.br/2020/08/12/instituto-de-pesquisa-ranking-aponta-empate-tecnico-na-disputa-pela-prefeitura-de-corumba/,MS,CORUMBÁ,"Prefeito, Vereador",1,P,1,,,MARCELO IUNES,"30,5",PAULO DUARTE,"27,25",DR. GABRIEL,13,ELANO HOLANDA,"4,5",LIGIA BARUKI,3,,,,,,,,,,,,,,,,,,,,
MS-03035/2020,https://folhams.com.br/2020/08/12/instituto-de-pesquisa-ranking-aponta-empate-tecnico-na-disputa-pela-prefeitura-de-corumba/,MS,CORUMBÁ,"Prefeito, Vereador",1,P,0,,,MARCELO IUNES,"18,5",PAULO DUARTE,"15,25",DR. GABRIEL,5,ELANO HOLANDA,"2,25",CHICAO VIANA,"1,25",BIA CAVASSA,1,,,,,,,,,,,,,,,,,,
MS-03035/2020,https://correiodamanha.com.br/ver/noticia/em-corumba-pesquisa-aponta-empate-tecnico-entre-marcelo-iunes-e-paulo-duarte,MS,CORUMBÁ,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-00128/2020,https://fronteiranews.com/pesquisa-sobre-as-eleicoes-2020-e-avaliacao-administrativa-no-municipio-de-antonio-joao/,MS,ANTÔNIO JOÃO,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-00128/2020,https://fronteiranews.com/pesquisa-sobre-as-eleicoes-2020-e-avaliacao-administrativa-no-municipio-de-antonio-joao/,MS,ANTÔNIO JOÃO,"Prefeito, Vereador",1,P,1,,,AFRANIO MARQUES,61,PASTOR ELISEU,"8,33",ELIO LOPES,7,PROFESSOR CIDO,"2,67",,,,,,,,,,,,,,,,,,,,,,
MS-00128/2020,https://fronteiranews.com/pesquisa-sobre-as-eleicoes-2020-e-avaliacao-administrativa-no-municipio-de-antonio-joao/,MS,ANTÔNIO JOÃO,"Prefeito, Vereador",1,P,0,,,AFRANIO MARQUES,35,MARCIA MARQUES,"6,33",ELIO LOPES,3,MARCELO PE,"1,67",,,,,,,,,,,,,,,,,,,,,,
MS-06728/2020,https://www.cenarioms.com.br/noticia/bataguassu-ranking-aponta-lideranca-de-dennis-thomazini-ao-executivo,MS,BATAGUASSU,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-06728/2020,https://www.cenarioms.com.br/noticia/bataguassu-ranking-aponta-lideranca-de-dennis-thomazini-ao-executivo,MS,BATAGUASSU,"Prefeito, Vereador",1,P,1,,,AKIRA OTSUBO,20,DR. JUNIOR,"10,5",BANHA,10,KOTAI,"7,25",ZE DO DORIVAL,"3,5",,,,,,,,,,,,,,,,,,,,
MS-06728/2020,https://www.cenarioms.com.br/noticia/bataguassu-ranking-aponta-lideranca-de-dennis-thomazini-ao-executivo,MS,BATAGUASSU,"Prefeito, Vereador",1,P,1,,,DENNYS THOMAZINI,"24,5",AKIRA OTSUBO,"19,25",BANHA,"10,75",KOTAI,6,ZE DO DORIVAL,"3,25",,,,,,,,,,,,,,,,,,,,
MS-06728/2020,https://www.cenarioms.com.br/noticia/bataguassu-ranking-aponta-lideranca-de-dennis-thomazini-ao-executivo,MS,BATAGUASSU,"Prefeito, Vereador",1,P,0,,,DENNYS THOMAZINI,"18,5",PEDRO CARAVINA,"12,25",AKIRA OTSUBO,9,REGINA DOVALE,"8,25",DR. JUNIOR,"4,75",BANHA,"3,75",,,,,,,,,,,,,,,,,,
MS-06173/2020,https://diariomsnews.com.br/eventos/pesquisa-mostra-os-mais-citados-na-disputa-para-vereadora-de-campo-grande-88,MS,CAMPO GRANDE,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-08962/2020,https://folhadealagoas.com.br/2020/08/23/roteiro-alysson-reis-consolida-vantagem-aponta-pesquisa/,AL,ROTEIRO,"Prefeito, Vereador",1,P,1,,,ALYSSON REIS,59,TIAGO CURSINO,"12,5",GIVALDO,2,GABRIEL JATOBA,"1,5",,,,,,,,,,,,,,,,,,,,,,
AL-08962/2020,https://folhadealagoas.com.br/2020/08/23/roteiro-alysson-reis-consolida-vantagem-aponta-pesquisa/,AL,ROTEIRO,"Prefeito, Vereador",1,P,0,,,ALYSSON REIS,"54,5",TIAGO CURSINO,"11,5",GIVALDO,"1,5",GABRIEL JATOBA,"1,5",,,,,,,,,,,,,,,,,,,,,,
AL-05086/2020,https://maragogi.7segundos.com.br/noticias/2020/08/13/156688-pesquisa-mostra-junior-carro-veio-com-grande-vantagem-em-jacuipe,AL,JACUÍPE,"Prefeito, Vereador",1,P,1,,,CARRO VEIO,"75,5",BERON,"13,5",,,,,,,,,,,,,,,,,,,,,,,,,,
AL-05086/2020,https://maragogi.7segundos.com.br/noticias/2020/08/13/156688-pesquisa-mostra-junior-carro-veio-com-grande-vantagem-em-jacuipe,AL,JACUÍPE,"Prefeito, Vereador",1,P,0,,,CARRO VEIO,"73,5",ADALBERON EMILIANO,12,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-03119/2020,https://folhadealagoas.com.br/2020/08/13/mata-grande-erivaldo-mandu-consolida-vantagem-aponta-pesquisa/,AL,MATA GRANDE,"Prefeito, Vereador",1,P,1,,,ERIVALDO MANDU,"57,25",JULIO BRANDAO,25,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-03119/2020,https://folhadealagoas.com.br/2020/08/13/mata-grande-erivaldo-mandu-consolida-vantagem-aponta-pesquisa/,AL,MATA GRANDE,"Prefeito, Vereador",1,P,0,,,ERIVALDO MANDU,56,JULIO BRANDAO,21,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08326/2020,https://www.paulomontel.com/2020/08/eleicoes-2020-pesquisa-aponta-lideranca.html,MA,GOVERNADOR NEWTON BELLO,"Prefeito, Vereador",1,P,,,,ROBERTO DO POSTO,"57,3",BARROSINHO,"16,8",DOUGLAS,"6,7",RILDO,"2,8",,,,,,,,,,,,,,,,,,,,,,
MS-03549/2020,https://www.hojemais.com.br/tres-lagoas/noticia/politica/pesquisa-aponta-que-se-eleicao-fosse-hoje-guerreiro-seria-reeleito-em-todos-os-cenarios,MS,TRÊS LAGOAS,"Prefeito, Vereador",1,P,0,,,ANGELO GUERREIRO,"48,09",RENE VENANCIO,"4,99",CORONEL ENIO,3,JORGE MARTINHO,"1,83",,,,,,,,,,,,,,,,,,,,,,
MS-03549/2020,https://www.hojemais.com.br/tres-lagoas/noticia/politica/pesquisa-aponta-que-se-eleicao-fosse-hoje-guerreiro-seria-reeleito-em-todos-os-cenarios,MS,TRÊS LAGOAS,"Prefeito, Vereador",1,P,1,,,ANGELO GUERREIRO,"54,41",RENE VENANCIO,"9,32",JORGE MARTINHO,"7,65",TEN. CORONEL ENIO,"3,83",FABRICIO VENTUROLI,"2,5",,,,,,,,,,,,,,,,,,,,
PI-00791/2020,https://pensarpiaui.com/noticia/instituto-credibilidade-divulga-pesquisa-para-prefeitura-de-teresina.html,PI,TERESINA,"Prefeito, Vereador",1,P,1,,,DR. PESSOA,"31,87",FABIO ABREU,"21,12",KLEBER MONTEZUMA,"14,25",FABIO NOVO,"9,62",JOAO VICENTE CLAUDINO,"2,83",FABIO SERVIO,"1,25",,,,,,,,,,,,,,,,,,
PI-00791/2020,https://pensarpiaui.com/noticia/instituto-credibilidade-divulga-pesquisa-para-prefeitura-de-teresina.html,PI,TERESINA,"Prefeito, Vereador",1,P,0,,,DR. PESSOA,"26,38",FABIO ABREU,"18,38",KLEBER MONTEZUMA,"11,62",FABIO NOVO,"7,5",JOAO VICENTE CLAUDINO,"1,75",,,,,,,,,,,,,,,,,,,,
AM-06328/2020,https://www.vozdopurus.com.br/21/08/2020/ocivaldo-lidera-em-canutama-com-mais-de-40-das-intencoes-de-voto-para-prefeito/,AM,CANUTAMA,"Prefeito, Vereador",1,P,1,,,OCIVALDO,"31,36",ZE ROBERTO,"24,35",OTANIEL,"16,61",,,,,,,,,,,,,,,,,,,,,,,,
RO-00644/2020,"http://www.oobservador.com.br/noticias/veja-como-ficou-a-4-pesquisa-de-intencao-de-votos-para-pre-candidatos-a-vereador-em-porto-velho,47756.shtml",RO,PORTO VELHO,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01305/2020,https://www.facebook.com/jornalpluralnoticias/posts/740929426473329,GO,ÁGUA LIMPA,"Prefeito, Vereador",1,P,1,,,ZE CARLOS,68,VALDIR PRADO,24,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-06011/2020,http://www.portalgo020.com.br/2020/08/dr-mateus-lidera-disputa-para.html,GO,SANTA CRUZ DE GOIÁS,"Prefeito, Vereador",1,P,1,,,DR MATEUS,"37,8",PATRICIA DO DILEY,"34,1",CARLOS FERNANDO,"16,1",PEDRO HONORATO,"2,7",,,,,,,,,,,,,,,,,,,,,,
GO-06011/2020,http://www.portalgo020.com.br/2020/08/dr-mateus-lidera-disputa-para.html,GO,SANTA CRUZ DE GOIÁS,"Prefeito, Vereador",1,P,0,,,DR MATEUS,"28,9",PATRICIA DO DILEY,"24,2",CARLOS FERNANDO,"11,4",AGNALDO,"1,2",JOAO BATISTA,"1,2",,,,,,,,,,,,,,,,,,,,
GO-03679/2020,https://es-la.facebook.com/guaponewsinf/posts/918125508597361,GO,GUAPÓ,"Prefeito, Vereador",1,P,0,,,COLEMAR,"34,29",JUVENCIO,"28,57",NILZA,"6,86",,,,,,,,,,,,,,,,,,,,,,,,
GO-03679/2020,https://es-la.facebook.com/guaponewsinf/posts/918125508597361,GO,GUAPÓ,"Prefeito, Vereador",1,P,1,,,COLEMAR,"39,43",JUVENCIO,"32,29",NILZA,"7,71",,,,,,,,,,,,,,,,,,,,,,,,
SE-01299/2020,https://www.lagartonoticias.com.br/2020/08/10/pre-candidato-a-prefeito-podera-ser-substituido-antes-das-convencoes-partidarias/,SE,CAPELA,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-05378/2020,https://www.lagartonoticias.com.br/2020/08/17/lagarto-cidadania-faz-reuniao-para-escolha-de-vice-sem-a-presenca-de-um-dos-seus-principais-nomes/,SE,ILHA DAS FLORES,"Prefeito, Vereador",1,p,1,,,ROBSON MARTINS,"68,5",SERGIO TRANSPORTES,"19,57",,,,,,,,,,,,,,,,,,,,,,,,,,
SE-05208/2020,https://ajunews.com.br/politica/lara-moura-lidera-intencoes-de-votos-na-disputa-pela-prefeitura-de-japaratuba-diz-pesquisa/,SE,JAPARATUBA,"Prefeito, Vereador",1,P,0,,,LARA MOURA,"55,4",RUI BRANDAO,12,SIZI DA SAUDE,5,,,,,,,,,,,,,,,,,,,,,,,,
SE-05208/2020,https://ajunews.com.br/politica/lara-moura-lidera-intencoes-de-votos-na-disputa-pela-prefeitura-de-japaratuba-diz-pesquisa/,SE,JAPARATUBA,"Prefeito, Vereador",1,P,1,,,LARA MOURA,63,RUI BRANDAO,17,PAULO AFONSO,5,,,,,,,,,,,,,,,,,,,,,,,,
SE-05187/2020,https://www.lagartonoticias.com.br/2020/08/11/partidos-cogitam-nomes-para-o-cargo-de-vice-prefeito-em-lagarto/,SE,PIRAMBU,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-04970/2020,http://jlpolitica.com.br/coluna-aparte/sergio-reis-quer-lagarto-mais-industrial-com-boa-saude-publica-e-renda-minima-aos-pobres/notas/pesquisa-ifp-aponta-que-dr-thiago-seria-reeleito-prefeito-de-dores-lideranca-e-de-12-pontos,SE,NOSSA SENHORA DAS DORES,"Prefeito, Vereador",1,P,0,,,DR THIAGO,40,MARIO DA CLINICA,"30,9",ISAAC,"1,3",,,,,,,,,,,,,,,,,,,,,,,,
SE-04970/2020,http://jlpolitica.com.br/coluna-aparte/sergio-reis-quer-lagarto-mais-industrial-com-boa-saude-publica-e-renda-minima-aos-pobres/notas/pesquisa-ifp-aponta-que-dr-thiago-seria-reeleito-prefeito-de-dores-lideranca-e-de-12-pontos,SE,NOSSA SENHORA DAS DORES,"Prefeito, Vereador",1,P,1,,,DR THIAGO,46,MARIO DA CLINICA,"33,6",ISAAC,"1,9",,,,,,,,,,,,,,,,,,,,,,,,
BA-03485/2020,https://www.folhadenoticiassaj.com/2020/08/eleicoes-nilvinha-lidera-pesquisa-com.html,BA,IBITITÁ,"Prefeito, Vereador",1,P,1,,,NILVINHA,"55,2",DR. AFONSO,"36,9",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-03485/2020,https://www.folhadenoticiassaj.com/2020/08/eleicoes-nilvinha-lidera-pesquisa-com.html,BA,IBITITÁ,"Prefeito, Vereador",1,P,0,,,NILVINHA,"44,1",DR. AFONSO,"31,4",CAFU,"9,5",,,,,,,,,,,,,,,,,,,,,,,,
MA-04866/2020,https://www.blogsergiocarvalho.com/2020/08/analise-apesar-dos-ataques-rubens-jr-e.html,MA,SÃO LUÍS,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09178/2020,https://oimparcial.com.br/noticias/2020/08/imperatriz-atual-prefeito-sai-na-frente-em-pesquisa-espontanea/,MA,IMPERATRIZ,"Prefeito, Vereador",1,P,0,,,ASSIS RAMOS,"12,8",SEBASTIAO MADEIRA,"9,9",ILDON MARQUES,"8,7",MARCO AURELIO,"6,4",RODRIGO BASMAR,"1,6",PASTOR DANIEL VIEIRA,1,GRAÇA CARVALHO,1,,,,,,,,,,,,,,,,
MS-06899/2020,https://www.riobrilhantenews.com/noticia/456/eleicoes-2020-arlei-barbosa-lidera-com-14-pontos-a-frente-de-paleari-diz-pesquisa,MS,NOVA ALVORADA DO SUL,"Prefeito, Vereador",1,P,1,,,ARLEI BARBOSA,"37,6",JOSE PAULO PALEARI,23,NELIO JUSTI,"3,9",PATRICIA CESAR,"3,9",DELEGADO ELIAS,"3,4",,,,,,,,,,,,,,,,,,,,
MS-06899/2020,https://www.riobrilhantenews.com/noticia/456/eleicoes-2020-arlei-barbosa-lidera-com-14-pontos-a-frente-de-paleari-diz-pesquisa,MS,NOVA ALVORADA DO SUL,"Prefeito, Vereador",1,P,0,,,ARLEI BARBOSA,"30,9",JOSE PAULO PALEARI,"16,9",DELEGADO ELIAS,"3,4",PATRICIA CESAR,"2,8",NELIO JUSTI,"1,7",,,,,,,,,,,,,,,,,,,,
MS-03629/2020,https://www.correiodoms.com.br/noticias/municipios/pesquisa-mostra-empate-tecnico-para-prefeito-de-nova-alvorada-do-sul,MS,NOVA ALVORADA DO SUL,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03629/2020,https://www.correiodoms.com.br/noticias/municipios/pesquisa-mostra-empate-tecnico-para-prefeito-de-nova-alvorada-do-sul,MS,NOVA ALVORADA DO SUL,"Prefeito, Vereador",1,P,1,,,ARLEI BARBOSA,32,DELEGADO ELIAS,"28,75",JOSE PALEARI,"16,5",PATRICIA CESAR,"4,5",NELIO JUSTIN,"2,25",,,,,,,,,,,,,,,,,,,,
MS-03629/2020,https://www.correiodoms.com.br/noticias/municipios/pesquisa-mostra-empate-tecnico-para-prefeito-de-nova-alvorada-do-sul,MS,NOVA ALVORADA DO SUL,"Prefeito, Vereador",1,P,0,,,ARLEI BARBOSA,"17,25",DELEGADO ELIAS,"14,75",JOSE PALEARI,"8,5",PATRICIA CESAR,"1,5",JUVENAL NETO,"1,25",,,,,,,,,,,,,,,,,,,,
MT-06212/2020,https://www.folhamax.com/politica/emanuel-lidera-espontanea-mas-e-o-mais-rejeitado-em-cuiaba/271231,MT,CUIABÁ,"Prefeito, Vereador",1,P,0,,,EMANUEL,"20,6",FRANÇA,"9,7",ABILIO,"5,1",GISELA,"2,1",,,,,,,,,,,,,,,,,,,,,,
MT-06212/2020,https://www.folhamax.com/politica/com-38-emanuel-tem-folga-na-disputa-a-reeleicao-franca-esta-em-2/271228,MT,CUIABÁ,"Prefeito, Vereador",1,P,1,,,EMANUEL,"38,1",FRANÇA,14,ABILIO,"9,2",GISELA,"6,3",DORILEO,"2,1",FABIO,"1,1",GERALDO,"1,1",,,,,,,,,,,,,,,,
MT-06216/2020,https://poconet.com.br/noticias/ler/deputado-emanuelzinho-impoe-ampla-vantagem-para-prefeito-na-cidade-de-varzea-grande/22724,MT,VÁRZEA GRANDE,"Prefeito, Vereador",1,P,1,,,EMANUELZINHO,"18,4",KALIL BARACAT,"9,8",JOSE HAZAMA,"8,6",FLAVIO VARGAS,7,JULIO PACHECO,"6,4",WALLACE GUIMARAES,"2,8",,,,,,,,,,,,,,,,,,
MT-06216/2020,https://poconet.com.br/noticias/ler/deputado-emanuelzinho-impoe-ampla-vantagem-para-prefeito-na-cidade-de-varzea-grande/22724,MT,VÁRZEA GRANDE,"Prefeito, Vereador",1,P,0,,,LUCIMAR CAMPOS,"9,8",EMANUELZINHO,"2,6",KALIL,"1,7",FLAVIO,"1,7",HAZAMA,1,,,,,,,,,,,,,,,,,,,,
PI-04495/2020,https://www.portalr10.com/noticia/55019/homem-e-assassinado-com-facada-na-costela-apos-briga-em-bar-no-piaui,PI,SÃO JOÃO DO PIAUÍ,"Prefeito, Vereador",1,P,0,,,DR. EDUARDO,"20,67",EDNEI AMORIM,14,DR. ALEXANDRE,"12,67",,,,,,,,,,,,,,,,,,,,,,,,
PI-04495/2020,https://www.portalr10.com/noticia/55019/homem-e-assassinado-com-facada-na-costela-apos-briga-em-bar-no-piaui,PI,SÃO JOÃO DO PIAUÍ,"Prefeito, Vereador",1,P,1,,,DR. EDUARDO,40,EDNEI AMORIM,21,DR. ALEXANDRE,21,,,,,,,,,,,,,,,,,,,,,,,,
PI-08237/2020,https://www.portalcarnauba.com.br/noticia/1243/pesquisa-estimativa-gabriela-lidera-intencao-de-voto-em-capitao-gervasio-oliveira,PI,CAPITÃO GERVÁSIO OLIVEIRA,"Prefeito, Vereador",1,P,1,,,GABRIELA COELHO,"68,4",ANTONIO COELHO,"12,15",,,,,,,,,,,,,,,,,,,,,,,,,,
RO-04667/2020,"http://www.oobservador.com.br/noticias/sem-leo-moraes-e-hildon-na-disputa-sucessao-municipal-esta-embolada-em-porto-velho,47278.shtml",RO,PORTO VELHO,"Prefeito, Vereador",1,P,1,,,CRISTIANE LOPES,"20,15",DR. BRENO MENDES,"17,6",LINDOMAR GARÇOM,"15,31",MAURO NAZIF,"5,61",WILIAMES PIMENTEL,"5,1",CORONEL RONALDO,"2,81",LEONEL BERTOLIN,"2,42",VINICIUS MIGUEL,"1,79",SAMUEL COSTA,"1,53",CHICO HOLANDA,"1,53",HERMINIO COELHO,"1,15",,,,,,,,
MS-09212/2020,https://www.ocentro.com.br/atual-prefeito-marcelo-iunes-lidera-corrida-pela-prefeitura-de-corumba/,MS,CORUMBÁ,"Prefeito, Vereador",1,P,1,,,MARCELO IUNES,"40,03",PAULO DUARTE,"20,34",DR. GABRIEL,"19,78",ELANO,"7,94",LIGIA BARUKI,"3,64",,,,,,,,,,,,,,,,,,,,
