"ANO_ELEICAO","NUM_TURNO","COD_MUN_TSE","SIGLA_UE","CODIGO_CARGO","NUMERO_CANDIDATO","QTDE_VOTOS"
"2016","1","34231","34231","11","22","6717"
"2012","1","75345","75345","11","55","2506"
"2016","1","49956","49956","11","20","3808"
"2012","1","74942","74942","11","15","1127"
"2016","1","39977","39977","11","65","4175"
"2012","1","75310","75310","11","45","2344"
"2016","1","53252","53252","11","45","4055"
"2012","1","75256","75256","11","10","3414"
"2016","1","37460","37460","11","65","3786"
"2012","1","75051","75051","11","20","19319"
"2016","1","54194","54194","11","55","7860"
"2012","1","84590","84590","11","14","1539"
"2016","1","39985","39985","11","13","6398"
"2012","1","84590","84590","11","45","1917"
"2016","1","40169","40169","11","14","3141"
"2012","1","74047","74047","11","33","2274"
"2016","1","38270","38270","11","19","6650"
"2012","1","74659","74659","11","15","795"
"2016","1","49174","49174","11","12","128"
"2012","1","74250","74250","11","15","20499"
"2016","1","38458","38458","11","55","8073"
"2012","1","75353","75353","11","20","332408"
"2016","1","41440","41440","11","40","1425"
"2012","1","79014","79014","11","45","6318"
"2016","1","39993","39993","11","17","4250"
"2012","1","78859","78859","11","55","35354"
"2016","1","49212","49212","11","15","20770"
"2012","1","78778","78778","11","12","1853"
"2016","1","36439","36439","11","13","2070"
"2012","1","79499","79499","11","55","2191"
"2016","1","49336","49336","11","25","1807"
"2012","1","74969","74969","11","22","1977"
"2016","1","38954","38954","11","40","297"
"2012","1","78174","78174","11","55","3723"
"2016","1","42188","42188","11","45","1946"
"2012","1","78093","78093","11","13","3405"
"2016","1","39152","39152","11","19","6131"
"2012","1","77992","77992","11","11","1974"
"2016","1","50075","50075","11","22","2065"
"2012","1","77976","77976","11","15","2624"
"2016","1","33537","33537","11","45","13948"
"2012","1","74683","74683","11","13","1625"
"2016","1","45233","45233","11","20","36"
"2012","1","77917","77917","11","43","9426"
"2016","1","34932","34932","11","11","4738"
"2012","1","79910","79910","11","13","2089"
"2016","1","48950","48950","11","25","33414"
"2012","1","75566","75566","11","11","1527"
"2016","1","34096","34096","11","13","3555"
"2012","1","77739","77739","11","45","1289"
"2016","1","48437","48437","11","45","415"
"2012","1","75507","75507","11","12","2444"
"2016","1","33073","33073","11","25","4617"
"2012","1","79251","79251","11","13","1265"
"2016","1","40100","40100","11","22","3286"
"2012","1","74357","74357","11","45","24154"
"2016","1","33138","33138","11","40","18890"
"2012","1","74586","74586","11","23","3692"
"2016","1","42412","42412","11","23","1143"
"2016","1","50016","50016","11","15","1308"
"2016","1","38172","38172","11","13","7802"
"2016","1","44091","44091","11","55","2665"
"2016","1","41386","41386","11","51","2076"
"2016","1","41360","41360","11","12","2596"
"2016","1","35653","35653","11","11","343"
"2016","1","41688","41688","11","22","510"
"2016","1","47333","47333","11","15","103872"
"2016","1","49298","49298","11","43","3071"
"2016","1","35149","35149","11","13","2129"
"2016","1","50350","50350","11","45","37284"
"2016","1","51519","51519","11","11","1461"
"2016","1","51012","51012","11","10","1583"
"2016","1","34452","34452","11","11","6668"
"2016","1","47473","47473","11","15","4174"
"2016","1","54453","54453","11","31","832"
"2016","1","42218","42218","11","45","6113"
"2016","1","38938","38938","11","25","5672"
"2016","1","51799","51799","11","11","1776"
"2016","1","41114","41114","11","36","8805"
"2016","1","48399","48399","11","40","3260"
"2016","1","33014","33014","11","14","2701"
"2016","1","50873","50873","11","13","1433"
"2016","1","49638","49638","11","90","327"
"2016","1","50490","50490","11","45","49922"
"2016","1","36099","36099","11","14","1815"
"2016","1","52396","52396","11","15","346"
"2016","1","03131","03131","11","13","142"
"2016","1","48216","48216","11","15","12401"
"2016","1","36633","36633","11","12","230"
"2016","1","40215","40215","11","15","8107"
"2016","1","03123","03123","11","11","2028"
"2016","1","48372","48372","11","22","875"
"2016","1","35173","35173","11","55","1842"
"2016","1","48593","48593","11","19","524"
"2012","1","03034","03034","11","20","5265"
"2016","1","51411","51411","11","25","2030"
"2012","1","38776",,"11","95","257"
"2016","1","41378","41378","11","12","1679"
"2016","1","06114","06114","11","15","1612"
"2016","1","48690","48690","11","70","885"
"2012","1","37680",,"11","96","699"
"2016","1","49913","49913","11","25","1227"
"2012","1","06114","06114","11","15","1677"
"2016","1","44814","44814","11","55","10620"
"2012","1","37974",,"11","95","130"
"2016","1","43010","43010","11","14","678"
"2012","1","06050","06050","11","65","3154"
"2016","1","45373","45373","11","45","3045"
"2012","1","38954",,"11","95","137"
"2016","1","40185","40185","11","15","2416"
"2012","1","06009","06009","11","13","916"
"2016","1","42323","42323","11","51","306"
"2012","1","38954",,"11","96","398"
"2016","1","47031","47031","11","36","5503"
"2012","1","00701","00701","11","15","1811"
"2016","1","41106","41106","11","10","1478"
"2012","1","33758",,"11","95","108"
"2016","1","44539","44539","11","15","1888"
"2012","1","00779","00779","11","22","2169"
"2016","1","47910","47910","11","40","5352"
"2012","1","33758",,"11","96","784"
"2016","1","49271","49271","11","25","1200"
"2012","1","00051","00051","11","15","15966"
"2016","1","51217","51217","11","13","295"
"2012","1","36935",,"11","95","97"
"2016","1","50490","50490","11","43","6798"
"2012","1","00787","00787","11","45","1171"
"2016","1","47694","47694","11","45","1056"
"2012","1","36935",,"11","96","531"
"2016","1","46639","46639","11","15","3208"
"2012","1","00116","00116","11","14","7177"
"2016","1","42005","42005","11","12","3234"
"2012","1","38458",,"11","96","1306"
"2016","1","50334","50334","11","13","5477"
"2012","1","00566","00566","11","22","1867"
"2016","1","41025","41025","11","33","115"
"2012","1","39250",,"11","95","117"
"2016","1","50431","50431","11","40","13438"
"2012","1","00477","00477","11","15","2417"
"2016","1","41050","41050","11","11","1633"
"2012","1","39250",,"11","96","481"
"2016","1","40681","40681","11","31","1538"
"2012","1","00779","00779","11","15","7852"
"2016","1","51454","51454","11","12","861"
"2012","1","34690",,"11","96","900"
"2016","1","40576","40576","11","22","234"
"2012","1","00434","00434","11","54","2707"
"2016","1","45772","45772","11","23","1103"
"2012","1","38512",,"11","96","736"
"2016","1","44458","44458","11","15","58443"
"2012","1","00809","00809","11","43","1804"
"2016","1","42978","42978","11","15","1196"
"2012","1","38679",,"11","95","186"
"2016","1","43737","43737","11","70","32"
"2016","1","31690","31690","11","54","720"
"2016","1","45950","45950","11","11","37254"
"2012","1","38857",,"11","95","477"
"2016","1","48119","48119","11","14","1404"
"2016","1","31038","31038","11","10","8853"
"2016","1","42463","42463","11","45","205"
"2012","1","39071",,"11","95","368"
"2016","1","47376","47376","11","40","3534"
"2016","1","31011","31011","11","40","825"
"2016","1","53635","53635","11","25","728"
"2012","1","39853",,"11","96","976"
"2016","1","44717","44717","11","43","7782"
"2016","1","32077","32077","11","25","3319"
"2016","1","40762","40762","11","19","1444"
"2012","1","34355",,"11","96","907"
"2016","1","53392","53392","11","11","768"
"2016","1","32476","32476","11","54","203"
"2016","1","43079","43079","11","43","1018"
"2012","1","38172",,"11","96","766"
"2016","1","41718","41718","11","15","13131"
"2016","1","31216","31216","11","20","194"
"2016","1","53813","53813","11","22","2332"
"2012","1","38199",,"11","95","144"
"2016","1","51470","51470","11","33","1610"
"2016","1","32310","32310","11","51","486"
"2016","1","49816","49816","11","20","253"
"2012","1","39390",,"11","95","215"
"2016","1","53414","53414","11","36","638"
"2016","1","31712","31712","11","15","8337"
"2016","1","54437","54437","11","15","1533"
"2012","1","34550",,"11","95","359"
"2016","1","53058","53058","11","14","2186"
"2016","1","31917","31917","11","45","6654"
"2016","1","53414","53414","11","70","499"
"2012","1","30775",,"11","96","349"
"2016","1","40762","40762","11","13","1760"
"2016","1","04200","04200","11","22","1254"
"2016","1","53171","53171","11","31","401"
"2012","1","30813",,"11","95","92"
"2016","1","47015","47015","11","55","7025"
"2016","1","04022","04022","11","25","15116"
"2016","1","47856","47856","11","23","6601"
"2012","1","36838",,"11","96","445"
"2016","1","50695","50695","11","14","3718"
"2016","1","04669","04669","11","22","10633"
"2016","1","52698","52698","11","25","1586"
"2012","1","39098",,"11","96","3004"
"2016","1","40320","40320","11","10","408"
"2016","1","05690","05690","11","45","5500"
"2016","1","48453","48453","11","15","597"
"2012","1","39292",,"11","95","156"
"2016","1","49778","49778","11","10","1376"
"2016","1","04014","04014","11","45","20366"
"2016","1","41041","41041","11","15","2515"
"2012","1","35750",,"11","95","498"
"2016","1","53279","53279","11","25","831"
"2016","1","05878","05878","11","15","7333"
"2016","1","46914","46914","11","55","2472"
"2012","1","38415",,"11","96","1088"
"2016","1","47716","47716","11","22","491"
"2016","1","04472","04472","11","45","19612"
"2016","1","53651","53651","11","20","1645"
"2012","1","35114",,"11","96","1088"
"2016","1","53716","53716","11","50","545"
"2016","1","04014","04014","11","25","2073"
"2016","1","41840","41840","11","45","2047"
"2012","1","33278",,"11","96","492"
"2016","1","49972","49972","11","15","5024"
"2016","1","04081","04081","11","15","10850"
"2016","1","52558","52558","11","45","4611"
"2012","1","34932",,"11","95","132"
"2016","1","48437","48437","11","15","4481"
"2016","1","05614","05614","11","14","1499"
"2016","1","52396","52396","11","10","4470"
"2012","1","39179",,"11","95","84"
"2016","1","44555","44555","11","43","1445"
"2016","1","04537","04537","11","23","6169"
"2016","1","03026","03026","11","15","2247"
"2012","1","33960",,"11","95","123"
"2012","1","03093","03093","11","15","4285"
"2016","1","04146","04146","11","22","6038"
"2016","1","06130","06130","11","10","6849"
"2012","1","38733",,"11","95","891"
"2016","1","06025","06025","11","90","139"
"2016","1","05134","05134","11","45","7146"
"2012","1","06130","06130","11","12","3969"
"2012","1","38946",,"11","96","406"
"2012","1","00159","00159","11","13","14027"
"2016","1","04871","04871","11","25","6091"
"2012","1","00370","00370","11","15","5524"
"2012","1","34290",,"11","95","1268"
"2012","1","00396","00396","11","22","1137"
"2016","1","04715","04715","11","55","10981"
"2012","1","00353","00353","11","13","1477"
"2012","1","33898",,"11","96","257"
"2012","1","00477","00477","11","12","3103"
"2016","1","91375","91375","11","15","1727"
"2012","1","00256","00256","11","15","8521"
"2012","1","35610",,"11","95","83"
"2016","1","32239","32239","11","10","563"
"2016","1","91278","91278","11","31","380"
"2016","1","31674","31674","11","15","452"
"2012","1","35610",,"11","96","411"
"2016","1","31151","31151","11","55","6894"
"2016","1","90654","90654","11","12","5842"
"2016","1","32395","32395","11","12","1252"
"2012","1","36978",,"11","95","289"
"2016","1","31054","31054","11","18","23190"
"2016","1","91596","91596","11","45","4869"
"2016","1","32336","32336","11","44","4303"
"2012","1","37656",,"11","95","294"
"2016","1","31836","31836","11","20","4041"
"2016","1","90514","90514","11","35","2416"
"2016","1","31097","31097","11","23","132"
"2012","1","33014",,"11","95","67"
"2016","1","04278","04278","11","55","128549"
"2016","1","91782","91782","11","45","6082"
"2016","1","04278","04278","11","13","13332"
"2012","1","33014",,"11","96","345"
"2016","1","05630","05630","11","15","8660"
"2016","1","57134","57134","11","45","624"
"2016","1","04510","04510","11","20","489"
"2012","1","33553",,"11","96","522"
"2016","1","04499","04499","11","45","6345"
"2016","1","57134","57134","11","15","5737"
"2016","1","05096","05096","11","15","17820"
"2012","1","35432",,"11","95","154"
"2016","1","05576","05576","11","27","219"
"2016","1","56294","56294","11","77","14125"
"2016","1","04278","04278","11","65","5900"
"2012","1","37710",,"11","95","49"
"2016","1","04219","04219","11","10","100"
"2016","1","56456","56456","11","12","9394"
"2016","1","05550","05550","11","55","3215"
"2012","1","38350",,"11","95","86"
"2016","1","04855","04855","11","22","4532"
"2016","1","56839","56839","11","15","5689"
"2016","1","04243","04243","11","40","2976"
"2012","1","33405",,"11","95","71"
"2016","1","05274","05274","11","45","2010"
"2016","1","56855","56855","11","15","4807"
"2016","1","04570","04570","11","45","9796"
"2012","1","34894",,"11","95","37"
"2016","1","04464","04464","11","15","3506"
"2016","1","56235","56235","11","45","8136"
"2016","1","90999","90999","11","51","377"
"2012","1","35858",,"11","95","80"
"2016","1","91472","91472","11","20","5404"
"2016","1","57037","57037","11","55","65745"
"2016","1","91804","91804","11","45","3547"
"2012","1","35858",,"11","96","169"
"2016","1","91472","91472","11","15","5328"
"2016","1","56626","56626","11","12","1128"
"2016","1","91596","91596","11","10","307"
"2012","1","36390",,"11","96","363"
"2016","1","56120","56120","11","55","6250"
"2016","1","56731","56731","11","45","1732"
"2016","1","57096","57096","11","15","6828"
"2012","1","37273",,"11","95","95"
"2016","1","57037","57037","11","25","38513"
"2016","1","56278","56278","11","14","7795"
"2016","1","57991","57991","11","44","458"
"2012","1","37990",,"11","95","65"
"2016","1","56146","56146","11","15","1724"
"2012","1","31054","31054","11","43","9035"
"2016","1","57010","57010","11","43","25197"
"2012","1","38598",,"11","96","355"
"2016","1","56359","56359","11","45","1613"
"2012","1","31410","31410","11","50","2339"
"2016","1","56790","56790","11","40","5762"
"2012","1","39411",,"11","95","184"
"2016","1","56413","56413","11","15","543"
"2012","1","31755","31755","11","55","983"
"2016","1","56170","56170","11","25","9305"
"2012","1","39411",,"11","96","712"
"2016","1","56030","56030","11","50","239"
"2012","1","31577","31577","11","22","27435"
"2012","1","31593","31593","11","11","212"
"2012","1","33995",,"11","95","225"
"2012","1","31453","31453","11","43","33"
"2012","1","31275","31275","11","20","4455"
"2012","1","32093","32093","11","10","246"
"2012","1","36765",,"11","96","267"
"2012","1","32310","32310","11","15","753"
"2012","1","31038","31038","11","20","5252"
"2012","1","32115","32115","11","55","9772"
"2012","1","36897",,"11","96","394"
"2012","1","31534","31534","11","12","2610"
"2012","1","31232","31232","11","20","8006"
"2012","1","32077","32077","11","25","4926"
"2012","1","37222",,"11","95","53"
"2012","1","31933","31933","11","55","2266"
"2012","1","32433","32433","11","25","2001"
"2012","1","32190","32190","11","40","5779"
"2012","1","37222",,"11","96","309"
"2012","1","31933","31933","11","10","2130"
"2016","1","98370","98370","11","45","2526"
"2016","1","02011","02011","11","44","576"
"2012","1","34738",,"11","96","675"
"2016","1","98493","98493","11","33","2158"
"2016","1","98353","98353","11","77","5318"
"2016","1","98396","98396","11","15","6761"
"2012","1","38156",,"11","96","532"
"2016","1","98396","98396","11","65","195"
"2016","1","02950","02950","11","10","190"
"2016","1","02453","02453","11","55","1372"
"2012","1","39195",,"11","96","667"
"2016","1","02259","02259","11","90","10218"
"2016","1","02410","02410","11","13","22284"
"2016","1","02852","02852","11","77","24"
