tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,position,ambito,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""RS-04825/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-GRANDE-DO-SUL-editorial.pdf,s,RS,0,,,Hamiton Mourão,6,Eduardo Leite,5,Ana Amélia,4,Lasier Martins,2,Manuela d'Ávila,1,José Ivo,1,Luis Carlos Heinze,1,Romildo Bolzan Jr,1,Onyx Lorenzoni,1,Paulo Paim,1,Nelson Marchezan,1,Beto Albuquerque,1
"""RS-04825/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-GRANDE-DO-SUL-editorial.pdf,s,RS,1,,,Hamilton Mourão,19,Manuela d'Ávila,17,Ana Amélia,15,Lasier Martins,11,Romildo Bolzan Jr,5,Comandante Nádia,3,,,,,,,,,,,,
"""RS-05915/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://www.paranapesquisas.com.br/destaque/parana-pesquisas-divulga-pesquisa-no-estado-de-rio-grande-do-sul-registro-tse-n-o-n-o-rs-05915-2022-situacao-eleitoral-para-os-executivo-estadual-e-legislativo-federal-e-avaliacao-da-administracao/,g,RS,0,,,Onyx Lorenzoni,"2,4",Eduardo Leite,"2,3",Edegar Pretto,"1,2",,,,,,,,,,,,,,,,,,
"""RS-05915/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://www.paranapesquisas.com.br/destaque/parana-pesquisas-divulga-pesquisa-no-estado-de-rio-grande-do-sul-registro-tse-n-o-n-o-rs-05915-2022-situacao-eleitoral-para-os-executivo-estadual-e-legislativo-federal-e-avaliacao-da-administracao/,g,RS,1,,,Onyx Lorenzoni,"21,9",Beto Albuquerque,"12,3",Luiz Carlos Heinze,"7,8",Ranolfo Vieira Jr,"5,9",Pedro Ruas,"4,9",Romildo Bolzan,"4,7",Edegar Pretto,"4,3",Gabriel Souza,"1,6",Roberto Argenta,"1,4",Ricardo Jobim,1,,,,
"""RS-05915/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://www.paranapesquisas.com.br/destaque/parana-pesquisas-divulga-pesquisa-no-estado-de-rio-grande-do-sul-registro-tse-n-o-n-o-rs-05915-2022-situacao-eleitoral-para-os-executivo-estadual-e-legislativo-federal-e-avaliacao-da-administracao/,s,RS,1,,,Hamilton Mourão,"22,7",Manuela d'Ávila,"20,5",Ana Amélia,"20,4",Lasier Martins,"7,5",Nelson Marchezan,"3,3",Comandante Nádia,"2,7",,,,,,,,,,,,
"""RS-09185/2022""",RS,RIO GRANDE DO SUL,Governador,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SC-04302/2022""",SC,SANTA CATARINA,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/24/real-time-big-data-santa-catarina.htm,g,SC,1,,,Carlos Moises,18,Jorginho Mello,14,Gean Loureiro,12,Espiridião Amin,9,Décio Lima,9,Antídio Lunelli,4,Dário Berger,4,Gelson Merísio,3,Odair Tramontin,2,Ralf Zimmer,2,,,,
"""SC-04302/2022""",SC,SANTA CATARINA,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/24/real-time-big-data-santa-catarina.htm,g,SC,0,,,Carlos Moises,8,Jorginho Mello,6,Décio Lima,3,Gean Loureiro,2,Espiridião Amin,1,,,,,,,,,,,,,,
"""SC-04302/2022""",SC,SANTA CATARINA,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/24/real-time-big-data-santa-catarina.htm,s,SC,1,,,Raimundo Colombo,14,Kennedy Nunes,8,Fernando Coruja,6,Dario Berger,5,Jorge Seif,5,,,,,,,,,,,,,,
"""SC-06333/2022""",SC,SANTA CATARINA,"Senador, Governador",1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-estado-de-santa-catarina-registro-tse-n-o-sc-06333-2022-situacao-eleitoral-para-o-executivo-estadual-legislativo-federal-e-avaliacao-da-administ/,g,SC,0,,,Carlos Moises,7,Jorginho Mello,"3,9",Gean Loureiro,2,Antídio Lunelli,"1,1",,,,,,,,,,,,,,,,
"""SC-06333/2022""",SC,SANTA CATARINA,"Senador, Governador",1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-estado-de-santa-catarina-registro-tse-n-o-sc-06333-2022-situacao-eleitoral-para-o-executivo-estadual-legislativo-federal-e-avaliacao-da-administ/,g,SC,1,,,Carlos Moises,"25,4",Jorginho Mello,"15,5",Esperidião Amin,"12,1",Gean Loureiro,"10,6",Dário Berger,"5,3",Décio Lima,"5,3",Antídio Lunelli,"4,9",Odair Tramontin,"1,5",,,,,,,,
"""SC-06333/2022""",SC,SANTA CATARINA,"Senador, Governador",1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-estado-de-santa-catarina-registro-tse-n-o-sc-06333-2022-situacao-eleitoral-para-o-executivo-estadual-legislativo-federal-e-avaliacao-da-administ/,s,SC,1,,,Raimundo Colombo,"38,3",Kennedy Nunes,"6,8",Gelson Merisio,"6,4",Fernando Coruja,"4,8",Afrânio Boppré,"2,7",Jorge Seif,"2,6",,,,,,,,,,,,
"""SC-09902/2022""",SC,SANTA CATARINA,"Senador, Governador",1,https://static.poder360.com.br/2022/05/SANTA-CATARINA-Eleic%CC%A7o%CC%83es-Gerais-2022-SC-099022022.pdf,g,SC,1,,,Carlos Moisés,"26,7",Dario Berger,"2,5",Décio Lima,"5,7",Esperidião Amin,"12,8",Gean Loureiro,"3,8",Jorginho Mello,"17,2",Odair Tramontin,"1,7",Raimundo Colombo,"14,2",,,,,,,,
"""SC-09902/2022""",SC,SANTA CATARINA,"Senador, Governador",1,https://static.poder360.com.br/2022/05/SANTA-CATARINA-Eleic%CC%A7o%CC%83es-Gerais-2022-SC-099022022.pdf,g,SC,0,,,Carlos Moisés,"14,3",Jorginho Mello,5,Esperidião Amin,"3,8",Décio Lima,"2,2",Raimundo Colombo,"1,2",Gean Loureiro,1,,,,,,,,,,,,
"""SC-09902/2022""",SC,SANTA CATARINA,"Senador, Governador",1,https://static.poder360.com.br/2022/05/SANTA-CATARINA-Eleic%CC%A7o%CC%83es-Gerais-2022-SC-099022022.pdf,s,SC,1,,,Dario Berger,"3,8",Décio Lima,"7,7",Gean Loureiro,"7,7",Jorge Boeira,"12,3",Jorge Seif,"5,2",Kennedy Nunes,3,Paulo Bauer,"6,5",Raimundo Colombo,"27,2",,,,,,,,
"""SE-00685/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/899/nova-pesquisa-exclusiva-em-sergipe-para-governador-senador-deputado-federal-e-estadual/,g,SE,0,,,Valmir,20,Fabio Mitidieri,"6,77",Rogério Carvalho,"5,34",Edvaldo,"2,48",Alessandro Vieira,"1,55",João Fontes,"1,24",,,,,,,,,,,,
"""SE-00685/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/899/nova-pesquisa-exclusiva-em-sergipe-para-governador-senador-deputado-federal-e-estadual/,s,SE,0,,,André Moura,"8,14",Eduardo Amorim,"4,91",Danielle Garcia,"4,29",Valadares Filho,"3,79",Jackson Barreto,"2,3",Laércio Oliveira,"2,05",Emília Correa,"1,93",,,,,,,,,,
"""SE-00685/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/899/nova-pesquisa-exclusiva-em-sergipe-para-governador-senador-deputado-federal-e-estadual/,g,SE,1,,,Valmir,"31,61",Rogério Carvalho,"13,23",Fábio Mitidieri,"12,55",Alessandro Vieira,"3,85",Claudio Geriatra,"2,3",João Fontes,"2,3",,,,,,,,,,,,
"""SE-00685/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/899/nova-pesquisa-exclusiva-em-sergipe-para-governador-senador-deputado-federal-e-estadual/,s,SE,1,,,André Moura,"15,03",Danielle Garcia,"9,94",Eduardo Amorim,"8,26",Jackson Barreto,"7,52",Valadares Filho,"7,52",Emilia Correa,"5,22",Laercio Oliveira,"3,98",Airton Costa,"2,73",Henry Clay,"1,37",Coronel Rocha,"1,3",,,,
"""SE-01064/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/919/valmir-lidera-pesquisa-ifp-para-o-governo-tanto-a-espontanea-como-a-induzida-confira-os-numeros/,g,SE,0,,,Valmir,"19,48",Fabio Mitidieri,"6,58",Rogério Carvalho,"4,22",Delegado Alessandro,"3,04",,,,,,,,,,,,,,,,
"""SE-01064/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/919/valmir-lidera-pesquisa-ifp-para-o-governo-tanto-a-espontanea-como-a-induzida-confira-os-numeros/,g,SE,1,,,Valmir,"29,21",Fábio Mitidieri,"12,47",Rogério Carvalho,"12,13",Delegado Alessandro,"9,62",João Fontes,"1,67",,,,,,,,,,,,,,
"""SE-01064/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/919/valmir-lidera-pesquisa-ifp-para-o-governo-tanto-a-espontanea-como-a-induzida-confira-os-numeros/,s,SE,0,,,Delegada Danielle,"4,73",Eduardo Amorim,"4,21",Jackson Barreto,"4,21",Valadares Filho,"4,13",Laércio Oliveira,"1,63",,,,,,,,,,,,,,
"""SE-01064/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.fmjuventude.com.br/noticia/919/valmir-lidera-pesquisa-ifp-para-o-governo-tanto-a-espontanea-como-a-induzida-confira-os-numeros/,s,SE,1,,,Delegada Danielle,"18,15",Valadares Filho,"12,34",Eduardo Amorim,"12,01",Jackson Barreto,"11,43",Laércio Oliveira,"4,96",Luizão Dona Tramp,"1,6",Henry Clay Andrade,"1,01",,,,,,,,,,
"""SE-01243/2022""",SE,SERGIPE,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-02309/2022""",SE,SERGIPE,"Deputado Estadual, Deputado Federal, Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-02355/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-03893/2022""",SE,SERGIPE,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-04213/2022""",SE,SERGIPE,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-04889/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-05307/2022""",SE,SERGIPE,"Deputado Estadual, Deputado Federal, Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-07437/2022""",SE,SERGIPE,"Governador, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SE-08643/2022""",SE,SERGIPE,"Deputado Federal, Deputado Estadual, Senador, Governador",1,http://www.sergipenoticias.com/politica/2022/05/25450/pesquisa-opiniao-valmir-e-eduardo-lideram-preferencia-do-el.html,g,SE,1,,,Valmir,31,Fábio Mitidieri,14,Rogério Carvalho,"13,1",Alessandro Vieira,"3,6",João Fontes,"2,1",,,,,,,,,,,,,,
"""SE-08643/2022""",SE,SERGIPE,"Deputado Federal, Deputado Estadual, Senador, Governador",1,http://www.sergipenoticias.com/politica/2022/05/25450/pesquisa-opiniao-valmir-e-eduardo-lideram-preferencia-do-el.html,s,SE,1,,,Eduardo Amorim,"19,3",Danielle Garcia,"15,8",Jackson Barreto,"13,1",Valadares Filho,"10,1",Laércio Oliveira,"5,5",,,,,,,,,,,,,,
"""SP-00620/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/05/12/pesquisa-quaest-governo-sao-paulo-maio.htm,g,SP,1,,,Haddad,30,Marcio França,17,Tarcisio,10,Rodrigo Garcia,5,Felício Ramuth,1,Elvis Cezar,1,Vinicius Poit,1,Gabriel Colombo,1,Altino Junior,1,Abraham Weintraub,1,,,,
"""SP-00620/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/05/12/pesquisa-quaest-governo-sao-paulo-maio.htm,g,SP,0,,,Haddad,5,Tarcisio,5,Rodrigo Garcia,3,Marcio França,1,,,,,,,,,,,,,,,,
"""SP-00620/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/05/12/pesquisa-quaest-governo-sao-paulo-maio.htm,s,SP,1,,,Datena,28,Sergio Moro,16,Marcio França,11,Marina Silva,10,Paulo Skaf,10,Janaina Paschoal,5,Cukier,1,Ricardo Mellão,1,,,,,,,,
"""SP-01735/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://static.poder360.com.br/2022/05/parana-pesquisas.pdf,g,SP,0,,,Tarcisio,"6,6",Haddad,"4,1",Marcio França,"2,3",Rodrigo Garcia,"1,1",,,,,,,,,,,,,,,,
"""SP-01735/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://static.poder360.com.br/2022/05/parana-pesquisas.pdf,g,SP,1,,,Haddad,"28,6",Tarcisio,"17,9",Marcio França,"17,7",Rodrigo Garcia,"7,3",Felicio Ramuth,"1,2",Gabriel Colombo,"1,1",,,,,,,,,,,,
"""SP-01735/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://static.poder360.com.br/2022/05/parana-pesquisas.pdf,s,SP,1,,,Datena,"22,3",Sergio Moro,"16,5",Marcio França,"13,2",Carla Zambelli,"11,9",Paulo Skaf,"6,1",Janaina Paschoal,6,Aldo Rebelo,"1,2",Nise Yamaguchi,"1,1",Cukier,1,,,,,,
"""SP-03324/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.leiaogazeta.com.br/badra-pesquisas-disputa-ao-governo-estadual-esta-aberta-na-regiao-mas-tarcisio-e-haddad-se-destacam/,g,M,0,,,Tarcisio,3,Haddad,"2,7",Marcio França,"1,8",,,,,,,,,,,,,,,,,,
"""SP-03324/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.leiaogazeta.com.br/badra-pesquisas-disputa-ao-governo-estadual-esta-aberta-na-regiao-mas-tarcisio-e-haddad-se-destacam/,g,M,1,,,Haddad,"28,6",Marcio França,27,Tarcisio,"12,4",Rodrigo Garcia,8,Gabriel Colombo,"2,6",Elvis Cezar,"1,6",Vinicius Poit,"1,5",Altino Junior,"1,1",,,,,,,,
"""SP-03324/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.leiaogazeta.com.br/badra-pesquisas-disputa-ao-governo-estadual-esta-aberta-na-regiao-mas-tarcisio-e-haddad-se-destacam/,s,M,1,,,Sergio Moro,"21,5",Datena,"19,6",Marcio França,"15,3",Paulo Skaf,"13,4",Carla Zambelli,"6,8",Aldo Rebelo,"4,1",Janaina Paschoal,"3,5",Ricardo Mellão,"2,4",Nise Yamaguchi,"2,1",Cukier,"1,9",,,,
"""SP-05650/2022""",SP,SÃO PAULO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SP-05693/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://noticias.r7.com/brasilia/tarcisio-e-franca-empatam-em-segundo-na-disputa-pelo-governo-de-sp-29062022,g,SP,1,,,Haddad,29,Marcio França,15,Tarcisio,15,Rodrigo Garcia,7,Vinicius Poit,1,Abraham Weintraub,1,Felício Ramuth,1,Elvis Cezar,1,,,,,,,,
"""SP-05693/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://noticias.r7.com/brasilia/tarcisio-e-franca-empatam-em-segundo-na-disputa-pelo-governo-de-sp-29062022,s,SP,1,,,Datena,29,Sergio Moro,20,Marcio França,16,Janaina Paschoal,6,Aldo Rebelo,2,Nise Yamaguchi,2,Cukier,1,Ricardo Mellão,1,,,,,,,,
"""SP-06139/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://ograndeabc.com.br/2022/06/13/pesquisa-aponta-os-principais-nomes-no-abc-para-o-senado/,s,M,1,,,Sergio Moro,"20,1",Datena,"17,7",Marcio França,17,Paulo Skaf,"12,7",Carla Zambelli,"7,8",Aldo Rebelo,"4,7",Janaina Paschoal,"4,7",Cukier,"2,3",Nise Yamaguchi,"2,2",Ricardo Mellão,"1,7",,,,
"""SP-08096/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA_8-DE-JUNHO_ELEICOES_SAO-PAULO-editorial-1.pdf,g,SP,0,,,Haddad,15,Márcio França,7,Tarcísio de Freitas,4,Rodrigo Garcia,3,João Doria,2,Elvis Cezar,1,,,,,,,,,,,,
"""SP-08096/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA_8-DE-JUNHO_ELEICOES_SAO-PAULO-editorial-1.pdf,g,SP,1,,,Haddad,27,Tarcísio de Freitas,17,Márcio França,14,Rodrigo Garcia,11,Felicio Ramuth,1,Vinicius Poit,1,Elvis Cezar,1,,,,,,,,,,
"""SP-08096/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA_8-DE-JUNHO_ELEICOES_SAO-PAULO-editorial-1.pdf,s,SP,0,,,Datena,6,Skaf,3,França,2,Janaina Paschoal,1,Carla Zambelli,1,Sergio Moro,1,,,,,,,,,,,,
"""SP-08096/2022""",SP,SÃO PAULO,"Senador, Governador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA_8-DE-JUNHO_ELEICOES_SAO-PAULO-editorial-1.pdf,s,SP,1,,,Datena,19,Márcio França,14,Carla Zambelli,9,Paulo Skaf,8,Janaina Paschoal,6,Aldo Rebelo,2,Milton Leite,2,Ricardo Mellão,2,Nise Yamaguchi,2,Heni Ozi Cukier,1,,,,
"""SP-08480/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""TO-00571/2022""",TO,TOCANTINS,"Senador, Governador",1,https://www.primeirapagina.to/noticias/k%C3%A1tia-abreu-est%C3%A1-na-frente-para-o-senado-com-24-enquanto-dorinha-vem-com-19/,s,TO,1,,,Katia Abreu,24,Dorinha,19,Ataides Oliveira,10,Vanderlei Luxemburgo,5,,,,,,,,,,,,,,,,
"""TO-00571/2022""",TO,TOCANTINS,"Senador, Governador",1,https://www.primeirapagina.to/noticias/primeira-pesquisa-vope-esquenta-campanha-ronaldo-dimas-tem-27-e-wanderlei-22/,g,TO,1,,,Ronaldo Dimas,27,Wanderlei Barbosa,22,Paulo Mourão,12,Osires Damaso,7,Dr. Luciano Teixeira,5,,,,,,,,,,,,,,
"""TO-02250/2022""",TO,TOCANTINS,"Senador, Governador",1,https://orlanoticias.com.br/wanderlei-barbosa-lidera-pesquisa-eleitoral-para-governo-do-estado/,g,TO,1,,,Wanderlei Barbosa,24,Ronaldo Dimas,14,Paulo Mourão,7,Laurez Moreira,7,Damaso,6,Prof. Dorinha,6,,,,,,,,,,,,
"""TO-02250/2022""",TO,TOCANTINS,"Senador, Governador",1,https://portalbenicio.com.br/2022/05/09/pesquisa-eleitoral-katia-abreu-lidera-corrida-ao-senado-com-chegada-de-luxemburgo/,s,TO,1,,,Kátia Abreu,18,Dorinha,14,Luxemburgo,13,Carlesse,13,Marcelo Miranda,8,Ataíde Oliveira,6,,,,,,,,,,,,
