feito_por,obs,tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
PEDRO,,RJ-05859/2016,http://www.gpp.com.br/pesquisas-2016/Rel-TRE-Mage-11-e-12-de-junho-de-2016.pdf,39253182000148.0,RJ,58491,1.0,P,1.0,,,RENATO COZZOLINO,"31,7",RAFAEL TUBARAO,"14,7",RICARDO DA KAROL,"13,2",SONINHA,"4,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-06502/2016,http://www.gpp.com.br/pesquisas-2016/REL-TSE-Sao-Goncalo-17-e-18-de-Setembro-2016.pdf,39253182000148.0,RJ,58971,1.0,P,1.0,,,BRIZOLA NETO,14.3,DR. JOSE LUIZ NANCI,11,DEJORGE PATRICIO,8.7,NEILTON MULIM,8.1,DR. DILSON DRUMOND,7,DIEGAO SAO PAIO,4,MARLOS COSTA,3.8,PROFESSOR JOSEMAR,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-06533/2016,http://gpp.com.br/pesquisas-2016/Rel-Saquarema-13-e-14-de-agosto-de-2016.pdf,39253182000148.0,RJ,59099,1.0,P,1.0,,,PERES,37.8,PITICO,34,THIAGO COCARO,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-06731/2016,http://www.gpp.com.br/pesquisas-2016/Rel-TSE-Niteroi-Agosto-2016.pdf,39253182000148.0,RJ,58653,1.0,P,1.0,,,RODRIGO NEVES,"24,8",FELIPE PEIXOTO,"18,8",FLAVIO SERAFINI,"8,3",JOSE SEBA,"2,1",DANIELLE BORNIA,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-07444/2016,http://www.gpp.com.br/pesquisas-2016/Rel-TSE-Marica-04-e-05-de-Junho-de-2016.pdf,39253182000148.0,RJ,58530,1.0,P,1.0,,,MARCELO DELAROLI,35.1,FABIANO HORTA,26.4,DR. CAROLINO,1.5,PAULO FEIJO,1.4,ROBSON GIORNO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-07444/2016,http://www.gpp.com.br/pesquisas-2016/Rel-TSE-Marica-04-e-05-de-Junho-de-2016.pdf,39253182000148.0,RJ,58530,1.0,V,0.0,,,BIBI,3.6,CHIQUINHO,1.6,JORGE CASTOR,1.5,TATAI,1.3,BUBUTE,1.2,FRANK COSTA,1.2,MARCELO DELAROLI,1.1,ALEXANDRE DO CASTELO,1.1,ROBSON DUTRA,1,HELTER FERREIRA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-07781/2016,http://www.gpp.com.br/pesquisas-2016/Rel-TSE-Caxias-03-e-04-de-setembro-de-2016.pdf,39253182000148.0,RJ,58335,1.0,P,1.0,,,WASHINGTON REIS,"27,8",ZITO,20,DICA,"12,7",AUREO,"6,6",PROFESSOR GUTEMBERG,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-07841/2016,http://www.gpp.com.br/pesquisas-2016/REL-TSE-Sao-Goncalo-20-e-21-de-agosto-de-2016.pdf,39253182000148.0,RJ,58971,1.0,P,1.0,,,JOSE LUIZ NANCI,"12,9",NEILTON MULIM,"11,9",DEJORGE PATRICIO,"10,8",DILSON DRUMOND,"6,9",BRIZOLA NETO,"6,3",DIEGO SAO PAIO,"4,8",MARLOS COSTA,"2,2",PROFESSOR JOSEMAR,"1,8",DAYSE OLIVEIRA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-08526/2016,http://www.gpp.com.br/pesquisas-2016/REL-TSE-Sao-Goncalo-28-de-Setembro-2016.pdf,39253182000148.0,RJ,58971,1.0,P,1.0,,,NEILTON MULIM,"12,8",DR. JOSE LUIZ NANCI,"12,2",DEJORGE PATRICIO,"10,2",BRIZOLA NETO,"9,8",DR. DILSON DRUMOND,"7,7",DIEGO SAO PAIO,"3,6",MARLOS COSTA,"2,6",PROFESSOR JOSEMAR,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-09175/2016,http://www.gpp.com.br/pesquisas-2016/Rel-TSE-Mangaratiba-30-de-Julho-de-2016.pdf,39253182000148.0,RJ,58653,1.0,P,1.0,,,DR. RUY,"29,7",AARAO,"26,2",ALAN BOMBEIRO,"18,2",CASSINHA,"1,4",JOSE CARLOS,"1,4",EMILZINHO,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-09557/2016,http://www.gpp.com.br/pesquisas-2016/Rel-Volta-Redonda-7-de-setembro-de-2016.pdf,39253182000148.0,RJ,59250,1.0,P,1.0,,,AMERICA TEREZA,"24,3",BALTAZAR,"23,2",NELSON GONÇALVES,"13,4",ZOINHO,7,SAMUCA SILVA,"3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RN-00003/2014,http://paduacampos.com.br/2012/tag/vilma-de-fariapsb/,39253182000148.0,RN,RN,1.0,S,1.0,,,VILMA DE FARIA,"36,2",FATIMA BEZERRA,"31,1",ANA CELIA,"2,5",LAILSON,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RN-00003/2014,http://www.portalcgrn.com/2014/06/pesquisa-radio-cidadegpp-empate-tecnico.html,39253182000148.0,RN,RN,1.0,G,1.0,,,HENRIQUE ALVES,28,ROBINSON FARIA,"26,9",SIMONE DUTRA,"1,3",ROBERIO PAULINO,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RN-00011/2014,http://blog.tribunadonorte.com.br/heitorgregorio/gpp-divulga-mais-uma-pesquisa-sobre-eleicoes-do-rn/,39253182000148.0,RN,RN,1.0,S,1.0,,,WILMA DE FARIA,"34,5",FATIMA BEZERRA,"28,9",LAILSON,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RN-00011/2014,http://blog.tribunadonorte.com.br/heitorgregorio/gpp-divulga-mais-uma-pesquisa-sobre-eleicoes-do-rn/,39253182000148.0,RN,RN,1.0,G,1.0,,,HENRIQUE ALVES,"28,2",ROBINSON FARIA,"26,4",ROBERIO PAULINO,2,SIMONE DUTRA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,SP-00028/2012,http://www.gpp.com.br/arquivos/rel-jacarei-final-maio-2012.pdf,39253182000148.0,SP,65897,1.0,P,1.0,,,HAMILTON RIBEIRO MOTA,"42,5",ADRIANO DA OTICA,"20,5",IZAIAS SANTANA,"4,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,SP-00028/2012,http://www.gpp.com.br/arquivos/rel-jacarei-final-maio-2012.pdf,39253182000148.0,SP,65897,1.0,P,0.0,,,HAMILTON RIBEIRO MOTA,"10,9",ADRIANO DA OTICA,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00008/2012,http://www.portaldoholanda.com.br/sites/default/files/Manacapuru%20Pesquisa.pdf,84480946000192.0,AM,2534,1.0,P,0.0,,,REGIS,"18,2",ANGELUS FIGUEIRA,"18,2",ORLANDO CIDADE,"4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00009/2012,https://issuu.com/blogdoholanda/docs/120723131035-886f49cdff6946a09d7261b7d0565a52,84480946000192.0,AM,2259,1.0,P,1.0,,,ADAIL PINHEIRO,"39,6",MAGALHAES,"33,8",ARNALDO MITOUSO,"17,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00009/2012,https://issuu.com/blogdoholanda/docs/120723131035-886f49cdff6946a09d7261b7d0565a52,84480946000192.0,AM,2259,1.0,P,0.0,,,ADAIL PINHEIRO,"24,6",MAGALHAES,"17,1",ARNALDO MITOUSO,"12,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00017/2014,https://amazonasatual.com.br/pesquisa-mostra-braga-com-587-contra-211-de-melo/,84480946000192.0,AM,AM,1.0,PR,,,,DILMA ROUSSEFF,"46,6",AECIO NEVES,"11,4",EDUARDO CAMPOS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00017/2014,https://amazonasatual.com.br/pesquisa-mostra-braga-com-587-contra-211-de-melo/,84480946000192.0,AM,AM,1.0,S,,,,FRANCISCO PRACIANO,"13,7",OMAR AZIZ,"56,9",MARCELO SERAFIM,"8,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00017/2014,https://amazonasatual.com.br/pesquisa-mostra-braga-com-587-contra-211-de-melo/,84480946000192.0,AM,AM,1.0,G,,,,EDUARDO BRAGA,"58,7",JOSE MELO,"21,1",MARCELO RAMOS,"3,3",CHICO PRETO,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00020/2014,https://coariemdestaque.blogspot.com/2014/08/sexta-pesquisa-da-perspectiva-aponta.html,84480946000192.0,AM,AM,1.0,S,,,1.0,OMAR AZIZ,"72,1",FRANCISCO PRACIANO,"15,4",MARCELO SERAFIM,"10,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00020/2014,https://coariemdestaque.blogspot.com/2014/08/sexta-pesquisa-da-perspectiva-aponta.html,84480946000192.0,AM,AM,1.0,G,1.0,,,EDUARDO BRAGA,"60,3",JOSE MELO,24,MARCELO RAMOS,2,CHICO PRETO,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00028/2012,https://issuu.com/blogdoholanda/docs/job-073-12-pesquisa-manaus-set-2012_20120928103129,84480946000192.0,AM,2550,1.0,P,1.0,,,ARTUR,"36,8",VANESSA,"25,6",HENRIQUE,"11,9",SERAFIM,"11,7",SABINO,"5,5",PAUDERNEY,"2,9",JERONIMO,"1,3",JERONIMO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00029/2012,https://issuu.com/blogdoholanda/docs/job-077-12-pesquisa-humait__-set-20_20120929144319,84480946000192.0,AM,2356,1.0,P,1.0,,,DEDEI LOBO,57,ROBERTO RUI,26,PROF. SIDNEY TEMO,9,PERNAMBUCO,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00035/2012,https://issuu.com/blogdoholanda/docs/job-083-12-pesquisa-manaus-out-2012_20121005222605,84480946000192.0,AM,2550,1.0,P,1.0,,1.0,ARTUR,"38,3",VANESSA,"24,2",HENRIQUE,"13,4",SERAFIM,"12,2",SABINO,"6,1",PAUDERNEY,"3,5",LUIS NAVARRO,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00064/2014,https://amazonasatual.com.br/tres-pesquisas-deixam-de-ser-divulgadas-no-amazonas-no-2o-turno/,84480946000192.0,AM,AM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00933/2018,https://www.slideshare.net/pesquisa365/1-pesquisaregistradaamazonasabr2018,84480946000192.0,AM,AM,1.0,S,1.0,,,EDUARDO BRAGA,"37,8",VANESSA GRAZZIOTIN,"27,9",ALFREDO NASCIMENTO,"23,6",PAUDERNEY AVELINO,"13,8",BOSCO SARAIVA,"13,3",CHICO PRETO,"12,2",PLINIO VALERIO,"11,7",LUIS CASTRO,"9,4",ADRIANA GUIMARAES,"6,7",DELEGADO FEDERAL WESLEY,"5,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-00933/2018,https://www.slideshare.net/pesquisa365/1-pesquisaregistradaamazonasabr2018,84480946000192.0,AM,AM,1.0,G,1.0,,,WILSON LIMA,"19,4",AMAZONINO MENDES,"17,8",DAVID ALMEIDA,"14,6",REBECCA GARCIA,"14,3",OMAR AZIZ,"9,7",PRACIANO,"4,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-01356/2018,https://www.slideshare.net/DurangoDuarte/2-pesquisa-eleitoral-de-2018-no-amazonas-jul2018,84480946000192.0,AM,AM,1.0,S,1.0,,,EDUARDO BRAGA,"33,2",VANESSA GRAZIOTIN,"20,8",ALFREDO NASCIMENTO,"16,9",CHICO PRETO,13,PRACIANO,"11,1",DELEGADO WESLEY AGUIAR,"10,9",PAUDERNEY AVELINO,"10,6",LUIS CASTRO,"9,3",ADRIANA GUIMARAES,"4,6",CARLOS ALMEIDA FILHO,2,LUIS FERNANDO SANTOS,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-01356/2018,https://www.slideshare.net/DurangoDuarte/2-pesquisa-eleitoral-de-2018-no-amazonas-jul2018,84480946000192.0,AM,AM,1.0,G,1.0,,,AMAZONINO MENDES,"24,8",DAVID ALMEIDA,"16,4",OMAR AZIZ,"12,9",WILSON LIMA,"12,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-02109/2016,https://pt.slideshare.net/pesquisa365/pesquisa7-manaus,84480946000192.0,AM,2550,1.0,P,1.0,,,MARCELO RAMOS,"38,8",ARTUR NETO,"44,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-04041/2014,https://blogdodurango.com.br/artigos/eleicao-suplementar-amazonino-mendes-e-eduardo-braga-com-os-pes-no-2o-turno/,84480946000192.0,AM,AM,1.0,G,1.0,,1.0,AMAZONINO MENDES,34,EDUARDO BRAGA,"25,5",REBECCA GARCIA,"19,5",JOSE RICARDO,"11,5",LUIZ CASTRO,4,MARCELO SERAFIM,"2,5",WILKER BARRETO,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-04733/2016,https://pt.slideshare.net/pesquisa365/pesquisa5-manaus,84480946000192.0,AM,2550,1.0,P,1.0,,,MARCELO RAMOS,"40,8",ARTUR NETO,"41,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-04757/2016,https://pt.slideshare.net/pesquisa365/pesquisa3-manaus,84480946000192.0,AM,2550,1.0,P,1.0,,,SILAS CAMARA,"8,2",HISSA ABRAHAO,"3,8",ZE RICARDO,"8,9",LUIZ CASTRO,"2,7",MARCELO RAMOS,"20,5",SERAFIM CORREA,"9,4",ARTUR NETO,"33,8",HENRIQUE OLIVEIRA,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-05380/2014,https://www.slideshare.net/DurangoDuarte/1-pesquisa-do-2-turno-governador-2017-amazonas,84480946000192.0,AM,AM,1.0,G,1.0,,,AMAZONINO MENDES,"41,9",EDUARDO BRAGA,"26,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-05395/2014,https://pt.slideshare.net/pesquisa365/4-pesquisagovernadoramazonasjulho2017,84480946000192.0,AM,AM,1.0,G,1.0,,,EDUARDO BRAGA,"24,1",AMAZONINO MENDES,24,REBECCA GARCIA,"13,5",JOSE RICARDO,"8,5",MARCELO SERAFIM,"2,9",LUIZ CASTRO,"2,7",LILIANE ARAUJO,"2,4",WILKER BARRETO,"1,4",JARDEL DELTRUDES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-06089/2018,https://www.slideshare.net/pesquisa365/2-pesquisa-eleitoral-do-2-turno-pesquisa365,84480946000192.0,AM,AM,1.0,G,1.0,,,AMAZONINO MENDES,"33,6",WILSON LIMA,"56,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-06089/2018,https://www.slideshare.net/pesquisa365/2-pesquisa-eleitoral-do-2-turno-pesquisa365,84480946000192.0,AM,AM,1.0,PR,1.0,,,FERNANDO HADDAD,"39,3",JAIR BOLSONARO,"49,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-06470/2018,https://www.slideshare.net/DurangoDuarte/3-pesquisa-eleitoral-de-2018-em-manaus-jul2018,84480946000192.0,AM,AM,1.0,PR,1.0,,,JAIR BOLSONARO,"30,3",MARINA SILVA,"19,7",CIRO GOMES,"6,3",GERALDO ALCKMIN,"3,6",MANUELA D'AVILA,"1,8",ALVARO DIAS,"1,7",HENRIQUE MEIRELLES,"1,4",FERNANDO HADDAD,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-07153/2016,https://pt.slideshare.net/pesquisa365/pesquisa6-manaus,84480946000192.0,AM,2550,1.0,P,1.0,,,MARCELO RAMOS,"39,3",ARTUR NETO,"41,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-07258/2014,https://www.slideshare.net/pesquisa365/5-pesquisa-governador-amazonas-agosto2017,84480946000192.0,AM,AM,1.0,G,1.0,,,AMAZONINO MENDES,"30,4",EDUARDO BRAGA,21,REBECCA GARCIA,"18,3",JOSE RICARDO,"7,9",LUIZ CASTRO,"3,4",MARCELO SERAFIM,"2,9",WILKER BARRETO,"1,4",LILIANE ARAUJO,"3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-07524/2014,https://www.slideshare.net/DurangoDuarte/3-pesquisa-eleitoral-governador-amazonas-2017,84480946000192.0,AM,AM,1.0,G,1.0,,,EDUARDO BRAGA,"26,1",AMAZONINO MENDES,"22,3",REBECCA GARCIA,"11,6",JOSE RICARDO,8,LILIANE ARAUJO,"5,6",LUIZ CASTRO,"3,2",MARCELO SERAFIM,3,WILKER BARRETO,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-07867/2018,https://www.slideshare.net/pesquisa365/pesquisa-boca-de-urna-e-2turno-eleies-2018,84480946000192.0,AM,AM,1.0,G,1.0,,,WILSON LIMA,"33,4",AMAZONINO MENDES,"30,6",DAVID ALMEIDA,"21,2",OMAR AZIZ,"7,1",LUCIA ANTONY,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-09582/2016,https://pt.slideshare.net/pesquisa365/pesquisa2-manaus,84480946000192.0,AM,2550,1.0,P,1.0,,,SILAS CAMARA,"8,2",HISSA ABRAHAO,"4,1",ZE RICARDO,"8,1",LUIZ CASTRO,"2,4",MARCELO RAMOS,"21,1",SERAFIM CORREA,"9,4",ARTUR NETO,"33,4",HENRIQUE OLIVEIRA,"2,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,AM-09705/2016,https://pt.slideshare.net/pesquisa365/pesquisa1-manaus,84480946000192.0,AM,2550,1.0,P,1.0,,,SILAS CAMARA,"6,3",HISSA ABRAHAO,"4,6",ZE RICARDO,"6,4",LUIZ CASTRO,"2,3",MARCELO RAMOS,"21,7",SERAFIM CORREA,"9,2",ARTUR NETO,"33,9",HENRIQUE OLIVEIRA,"3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,BR-05162/2018,https://www.slideshare.net/pesquisa365/1-pesquisa-eleitoral-brasil-fev-2018,84480946000192.0,BR,BR,1.0,PR,1.0,,,JAIR BOLSONARO,"15,9",MARINA SILVA,"9,7",CIRO GOMES,"9,6",JOAQUIM BARBOSA,"5,6",GERALDO ALCKMIN,"4,4",ALVARO DIAS,3,FERNANDO HADDAD,"2,5",MANUELA D'AVILA,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,BR-05162/2018,https://www.slideshare.net/pesquisa365/1-pesquisa-eleitoral-brasil-fev-2018,84480946000192.0,BR,BR,1.0,PR,1.0,,,JAIR BOLSONARO,17,MARINA SILVA,"10,4",CIRO GOMES,"10,1",ALVARO DIAS,"3,4",JAQUES WAGNER,"2,2",MANUELA D'AVILA,"1,4",LUCIANA GENRO,"1,3",ARTHUR VIRGILIO,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,BR-05162/2018,https://www.slideshare.net/pesquisa365/1-pesquisa-eleitoral-brasil-fev-2018,84480946000192.0,BR,BR,1.0,PR,0.0,,,LULA,22,JAIR BOLSONARO,"12,4",CIRO GOMES,"4,1",MARINA SILVA,"2,6",GERALDO ALCKMIN,"2,5",JOAQUIM BARBOSA,"1,5",ALVARO DIAS,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,leva-geral_4(1500),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
