obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,PI-03191/2018,https://www.conexaopiaui.com/data-az-wellington-lidera-em-picos-com-3786-o-eleitor-sem-candidato-soma-4738/,PI,PIAUÍ,1.0,PR,,,,LULA,67.14,JAIR BOLSONARO,8.81,CIRO GOMES,3.57,GERALDO ALCKMIN,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03191/2018,https://www.conexaopiaui.com/data-az-wellington-lidera-em-picos-com-3786-o-eleitor-sem-candidato-soma-4738/,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,20.95,DR. PESSOA,1.43,LUCIANO NUNES,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03264/2018,http://www.saraivareporter.com/index.php?option=com_content&id=24773:2018-07-04-01-28-48,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,40.63,LUCIANO NUNES,10.0,FRANK AGUIAR,9.06,ELMANO FERRER,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03264/2018,http://www.saraivareporter.com/index.php?option=com_content&id=24773:2018-07-04-01-28-48,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,28.75,FRANK AGUIAR,22.5,DR. PESSOA,17.5,CIRO NOGUEIRA,13.13,JULIO CESAR,10.63,ROBERT RIOS,8.13,REGINA SOUSA,6.56,QUEM QUEM,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03264/2018,http://www.saraivareporter.com/index.php?option=com_content&id=24773:2018-07-04-01-28-48,PI,PIAUÍ,1.0,DF,1.0,,,FABIO ABREU,18.44,REJANE DIAS,13.13,PAES LANDIM,9.06,JULIO CESAR,7.5,FLAVIO NOGUEIRA,4.06,HERACLITO FORTES,2.5,RODRIGO MARTINS,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03334/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-santa-cruz-dos-milagres-wilney-esta-com-31-e-dimas-23,PI,SANTA CRUZ DOS MILAGRES,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03414/2016,https://cidadesnanet.com/news/municipios/jaicos/jaicos-nova-pesquisa-aponta-mavio-com-32-waldelina-25-nenem-21-e-branco-4-veja/,PI,JAICÓS,1.0,P,1.0,,,MAVIO SILVEIRA,32.26,WALDELINA CRISANTO,25.81,OGILVAN DA SILVA OLIVEIRA,21.94,FRANCISCO DE LIMA RODRIGUES,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03414/2016,https://cidadesnanet.com/news/municipios/jaicos/jaicos-nova-pesquisa-aponta-mavio-com-32-waldelina-25-nenem-21-e-branco-4-veja/,PI,JAICÓS,1.0,P,0.0,,,MAVIO SILVEIRA,29.68,WALDELINA CRISANTO,21.94,OGILVAN DA SILVA OLIVEIRA,20.65,FRANCISCO DE LIMA RODRIGUES,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03461/2016,https://180graus.com/pesquisa-eleitoral/180-divulga-as-12h5-pesquisa-eleitoral-com-intencao-de-voto-no-interior-do-pi,PI,SÃO RAIMUNDO NONATO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03513/2016,http://www.folhadeoeiras.com/noticia/935/,PI,OEIRAS,1.0,P,1.0,,,EDMILSON CARVALHO,14.0,EDUARDO DA ENGIPEC,16.0,DR. ABIMAEL SOARES,3.0,LUKANO SA,43.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03513/2016,http://www.folhadeoeiras.com/noticia/935/,PI,OEIRAS,1.0,P,0.0,,,EDMILSON CARVALHO,5.0,EDUARDO DA ENGIPEC,14.33,DR. ABIMAEL SOARES,1.33,LUKANO SA,35.0,TAPETY NETO,3.33,B. SA,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03517/2018,http://portallagoaonline.com/politica/brvoxbarras-senado-dr-pessoa-25-julio-22-wilsao-19-frank-16-e-ciro-14/,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,48.13,LUCIANO NUNES,11.56,FRANK AGUIAR,6.56,ELMANO FERRER,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03517/2018,http://portallagoaonline.com/politica/brvoxbarras-senado-dr-pessoa-25-julio-22-wilsao-19-frank-16-e-ciro-14/,PI,PIAUÍ,1.0,S,1.0,,,DR. PESSOA,25.0,JULIO CESAR,22.81,WILSON MARTINS,19.38,FRANK AGUIAR,16.56,CIRO NOGUEIRA,14.69,ROBERT RIOS,13.75,REGINA SOUSA,4.69,DR. LUIZ AIRTON,1.56,GUSTAVO HENRIQUE,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03517/2018,http://tvnils.com.br/2018/07/11/brvox-barras-dep-federal-julio-cesar-15-fabio-abreu-11-atila-9-rejane-7/,PI,PIAUÍ,1.0,DF,1.0,,,JULIO CESAR,15.63,FABIO ABREU,11.56,ATILA LIRA,9.69,REJANE DIAS,7.81,ASSIS CARVALHO,6.88,DRA. MARINA,4.38,IRACEMA PORTELLA,4.38,MAINHA,2.81,MARCELO CASTRO,2.5,PAULO MARTINS,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03534/2016,https://180graus.com/pesquisa-eleitoral/brvoxcorrente-sem-jesualdo-situacao-quer-reverter-jogo,PI,CORRENTE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa realizada no município de Isaias Coelho.,PI-03677/2016,https://www.cidadesemfoco.com/pesquisa-do-instituto-estimativa-aponta-lideranca-de-teresinha-em-isaias-coelho/,PI,COCAL DOS ALVES,1.0,P,0.0,,,TERESINHA,49.0,DR. EUDES,41.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03752/2016,http://www.fmimperial.com.br/noticias/14754/instituto-credibilidade-divulga-mais-uma-pesquisa-para-prefeito-em-pedro-ii,PI,PEDRO II,1.0,P,0.0,,,ALVIMAR MARTINS,52.91,NEUMA,36.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03752/2016,http://www.fmimperial.com.br/noticias/14754/instituto-credibilidade-divulga-mais-uma-pesquisa-para-prefeito-em-pedro-ii,PI,PEDRO II,1.0,P,1.0,,,ALVIMAR MARTINS,53.14,NEUMA,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03759/2016,https://cidadesnanet.com/news/politica/ceica-dias-lidera-pesquisa-de-intencao-de-voto-em-valenca-do-piaui/,PI,VALENÇA DO PIAUÍ,1.0,P,1.0,,,CEIÇA DIAS,29.01,GETULIO GOMES,14.68,MARCELO COSTA,11.95,RUBENS ALENCAR,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03759/2016,https://cidadesnanet.com/news/politica/ceica-dias-lidera-pesquisa-de-intencao-de-voto-em-valenca-do-piaui/,PI,VALENÇA DO PIAUÍ,1.0,P,0.0,,,CEIÇA DIAS,26.28,MARCELO COSTA,10.24,GETULIO GOMES,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03850/2016,https://portalcidadeluz.com.br/pesquisa-brvoxfloriano-joel-tem-40-almir-139-e-eneas-132/,PI,FLORIANO,1.0,P,1.0,,,JOEL RODRIGUES,40.36,ALMIR REIS,13.93,ENEAS MAIA,13.21,DIDI,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03981/2016,https://cidadesnanet.com/news/municipios/caridade-do-piaui/pesquisa-aponta-vitoria-de-toninho-em-caridade-do-piaui-veja/,PI,CARIDADE DO PIAUÍ,1.0,P,1.0,,,TONINHO DE CARIDADE,60.0,VALDIM,34.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04182/2018,http://www.portalr10.com/noticia/11531/z-santana-lidera-pesquisa-para-deputado-com-4344-dos-votos,PI,PIAUÍ,1.0,DE,,,,ZE SANTANA,43.44,GUSTAVO NEIVA,12.5,FRANCISCO COSTA,4.69,FABIO NOVO,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04344/2016,http://www.portalojornal.com.br/noticia/10404/sucessao-2016--brvox-da-como-certa-a-reeleicao-de-patricia-leal.html,PI,ALTOS,1.0,P,0.0,,,PATRICIA LEAL,46.69,DR. FONSECA,7.95,FONSECA JUNIOR,3.64,PAULO PIRES,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04473/2018,https://extraparnaiba.blogspot.com/2018/03/wellington-lidera-intencoes-de-voto.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,27.83,FIRMINO FILHO,1.92,DR. PESSOA,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04473/2018,https://extraparnaiba.blogspot.com/2018/03/wellington-lidera-intencoes-de-voto.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,42.42,DR. PESSOA,12.5,FIRMINO FILHO,12.0,JOAO VICENTE CLAUDINO,3.75,LUCIANO NUNES,2.08,VALTER ALENCAR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04473/2018,https://portalosertao.com/data-az-pesquisa-registra-muito-desinteresse-na-eleicao-para-deputado/,PI,PIAUÍ,1.0,DF,,,,FABIO ABREU,2.42,SILAS FREIRE,2.08,REJANE DIAS,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04473/2018,https://portalosertao.com/data-az-pesquisa-registra-muito-desinteresse-na-eleicao-para-deputado/,PI,PIAUÍ,1.0,DE,0.0,,,DR. PESSOA,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04473/2018,https://portalosertao.com/indecisos-definirao-eleicoes-no-piaui/,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,16.17,SILVIO MENDES,10.33,ROBERT RIOS,7.25,CIRO NOGUEIRA,6.83,REGINA SOUSA,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04473/2018,https://portalosertao.com/indecisos-definirao-eleicoes-no-piaui/,PI,PIAUÍ,1.0,S,0.0,,,WILSON MARTINS,1.58,CIRO NOGUEIRA,1.42,ELMANO FERRER,1.17,JOAO VICENTE CLAUDINO,1.17,DR. PESSOA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04680/2018,http://www.jornaldaparnaiba.com/2018/05/wellington-lidera-corrida-para-o.html,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,46.28,CIRO NOGUEIRA,23.71,MARCELO CASTRO,19.72,ROBERT RIOS,9.43,REGINA SOUSA,16.85,JULIO CESAR,6.86,DR. PESSOA,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04680/2018,http://www.jornaldaparnaiba.com/2018/05/wellington-lidera-corrida-para-o.html,PI,PIAUÍ,1.0,G,,,,WELLINGTON DIAS,47.14,LUCIANO NUNES,24.57,ELMANO,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04754/2016,http://www.blogdabau.com.br/2016/03/,PI,SÃO JOÃO DO PIAUÍ,1.0,P,1.0,,,DR. ALEXANDRE,43.33,GIL CARLOS,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04754/2016,http://www.blogdabau.com.br/2016/03/,PI,SÃO JOÃO DO PIAUÍ,1.0,P,0.0,,,GIL CARLOS,9.33,DR. ALEXANDRE,8.0,RICARDO,1.0,ZE GUINGUIRRO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04784/2018,http://folhadeoeiras.com/noticia/2975/DATA-AZ:-Wilson-Martins-lidera-na-corrida-para-o-Senado-em-Oeiras,PI,PIAUÍ,1.0,DE,0.0,,,B. SA,8.57,B. SA FILHO,6.0,MAURO TAPETY,5.71,DR. FRANCISCO,2.29,LIMA,1.71,HELIO ISAIAS,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04784/2018,http://folhadeoeiras.com/noticia/2975/DATA-AZ:-Wilson-Martins-lidera-na-corrida-para-o-Senado-em-Oeiras,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,12.43,MARCELO CASTRO,8.29,CIRO NOGUEIRA,7.43,FRANK AGUIAR,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04784/2018,http://www.folhadeoeiras.com/noticia/2974/index.html,PI,PIAUÍ,1.0,PR,1.0,,,LULA,71.43,CIRO GOMES,3.43,JAIR BOLSONARO,2.57,MARINA SILVA,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04784/2018,http://www.folhadeoeiras.com/noticia/2974/index.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,20.57,DR. PESSOA,6.57,LUCIANO NUNES,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04784/2018,http://www.folhadeoeiras.com/noticia/2974/index.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,32.57,DR. PESSOA,15.43,LUCIANO NUNES,7.71,LUCIANE SANTOS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04784/2018,https://www.muraldavila.com.br/noticias/em-oeiras-indecisos-somam-mais-que-as-intencoes-de-voto-de-wellington-em-oeiras-72086.html,PI,PIAUÍ,1.0,DF,0.0,,,ASSIS CARVALHO,10.29,MAINHA,1.71,MAIA FILHO,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04957/2018,https://infonewss.com/politica/pesquisa-realizada-em-teresina-reelegeria-w-dias-com-48-elmano-tem-94-e-luciano-com-66/,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,32.6,ELMANO FERRER,5.6,LUCIANO NUNES,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04957/2018,https://portalosertao.com/em-teresina-wellington-dias-tem-42-elmano-9-e-luciano-nunes-6-diz-brvox/,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,42.8,ELMANO FERRER,9.4,LUCIANO NUNES,6.6,MARGARETE COELHO,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04957/2018,https://www.folhadeparnaiba.com.br/2018/07/entre-pre-candidatos-reeleicao-na.html,PI,PIAUÍ,1.0,DF,1.0,,,FABIO ABREU,25.6,REJANE DIAS,11.8,ATILA LIRA,2.4,JULIO CESAR,2.0,SILAS FREIRE,11.8,FLAVIO NOGUEIRA,2.2,IRACEMA PORTELLA,1.4,MARCELO CASTRO,1.2,RODRIGO MARTINS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-04957/2018,https://www.parlamentopiaui.com.br/noticias/assembleia-legislativa/brvox-para-o-senado-dr-pessoa-lidera-seguido-por-frank-aguiar-6907.html,PI,PIAUÍ,1.0,S,,,,DR. PESSOA,39.4,FRANK AGUIAR,15.2,WILSON MARTINS,10.6,CIRO NOGUEIRA,8.2,REGINA SOUSA,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05285/2016,https://180graus.com/pesquisa-eleitoral/brvoxmonte-alegre-davinelson-com-51-e-quintino-19,PI,MONTE ALEGRE DO PIAUÍ,1.0,P,1.0,,,DAVINELSON SOARES,51.79,QUINTINO BORGES,19.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05300/2018,http://folhadeoeiras.com/noticia/3029/Instituto-Credibilidade:-W.DIAS-40---PESSOA-16---LUCIANO-15-,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,40.2,DR. PESSOA,16.45,LUCIANO NUNES,15.52,ELMANO FERRER,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa realizada somente em área urbana.,PI-05300/2018,https://www.politicadinamica.com/noticias/marcos-melo/senado-wilson-31-ciro-281537018872-11291.html,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,31.15,CIRO NOGUEIRA,28.37,FRANK AGUIAR,13.12,MARCELO CASTRO,12.66,ROBERT RIOS,12.29,ELIZEU AGUIAR,1.39,QUEM QUEM,1.85,ANTONIO JOSE LIRA,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05330/2016,http://www.saraivareporter.com/index.php?option=com_content&id=19292:brvox-diz-que-maria-freitas-tem-44-roger-linhares-25-e-edmilson-10-em-jose-de-freitas-,PI,JOSÉ DE FREITAS,1.0,V,,,,ZILZIMAR FERNANDES,3.57,PEDRO GOMES,2.86,CASTELO,2.5,ZE FERREIRA,2.14,MONTE,1.79,ANDREA,1.79,TIAGO PINTO,1.43,ROBERVAL CARVALHO,1.43,ALFREDO,1.43,PAMPA,1.43,ROBERVAL SANTOS,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05330/2016,http://www.saraivareporter.com/index.php?option=com_content&id=19292:brvox-diz-que-maria-freitas-tem-44-roger-linhares-25-e-edmilson-10-em-jose-de-freitas-,PI,JOSÉ DE FREITAS,1.0,P,1.0,,,MARIA DAS GRAÇAS BRASILIO DE ALMENDRA FREITAS,44.29,ROGER LINHARES,25.36,EDMILSON OLIVEIRA,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05330/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-bom-jesus-negreiros-e-o-mais-citado-para-vereador-na-cidade,PI,JOSÉ DE FREITAS,1.0,V,0.0,,,RAIMUNDO NEGREIROS,6.07,NESTOR,5.71,COSME CLEMENTINO,3.93,SALVADOR DIAS,3.57,JANUARIO,2.86,RAIMUNDO NETO,2.5,ODAIR JOSE,2.5,JACO,2.14,JORGE LUIS,1.43,ENIO ALVES,1.43,CIZITO,1.07,TERTO,1.07,LUCIA,1.07,NETINHO GUEDES,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05330/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-jose-de-freitas-zilzimar-e-pedro-gomes-foram-os-mais-citados,PI,JOSÉ DE FREITAS,1.0,V,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05352/2018,https://180graus.com/pesquisa-eleitoral/brvox-regeneracao-senado-wilsao-25-frank-16-ciro-13-e-julio-11,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,51.25,LUCIANO NUNES,4.06,ELMANO FERRER,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05352/2018,https://180graus.com/pesquisa-eleitoral/brvox-regeneracao-senado-wilsao-25-frank-16-ciro-13-e-julio-11,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,25.62,FRANK AGUIAR,16.88,CIRO NOGUEIRA,13.44,JULIO CESAR,11.56,REGINA SOUSA,9.38,DR. PESSOA,6.88,ROBERT RIOS,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05494/2016,http://jornalesp.com/doc/115583,PI,MORRO DO CHAPÉU DO PIAUÍ,1.0,P,1.0,,,MARCOS HENRIQUE,50.0,BERNARDO SIQUEIRA,31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05494/2016,http://jornalesp.com/doc/115583,PI,MORRO DO CHAPÉU DO PIAUÍ,1.0,P,0.0,,,MARCOS HENRIQUE,48.33,BERNARDO SIQUEIRA,30.33,MARILDA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05774/2016,https://180graus.com/pesquisa-eleitoral/brvoxcampo-maior-chapa-de-ribinha-lidera-com-4393,PI,CAMPO MAIOR,1.0,P,1.0,,,RIBINHA,43.93,JOAOZINHO,33.57,DR. RIBAMAR,4.64,DR. MARCO,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-05874/2016,https://www.politicadinamica.com/noticias/politica/credibilidade-luiz-menezes-tem-35-71-jove-oliveira-21-19-socorro-mesquita-5-95-e-genival-sales-1-19-4890.html,PI,PIRIPIRI,1.0,P,0.0,,,LUIZ MENEZES,35.71,JOVE OLIVEIRA,21.19,ODIVAL ANDRADE,4.76,SOCORRO MESQUITA,5.95,GENIVAL SALES,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06159/2018,https://180graus.com/pesquisa-eleitoral/liberada-pela-justica-pesquisa-real-big-data-traz-w-dias-com-37-e-luciano-com-23,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,36.0,CIRO NOGUEIRA,31.0,FRANK AGUIAR,19.0,MARCELO CASTRO,18.0,ROBERT RIOS,17.0,ELIZEU AGUIAR,4.0,ANTONIO JOSE LIRA,3.0,JESUS RODRIGUES,3,PAULO HENRIQUE,3,DR. MARCOS,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06159/2018,https://180graus.com/pesquisa-eleitoral/liberada-pela-justica-pesquisa-real-big-data-traz-w-dias-com-37-e-luciano-com-23,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,37.0,LUCIANO,23.0,DR. PESSOA,20.0,FABIO SERVIO,3.0,ELMANO,2.0,LUCIANE SANTOS,1.0,PROFESSORA SUELI,1.0,VALTER ALENCAR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
