obs,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,SC-03869/2018,https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662,SC,SANTA CATARINA,1,G,1.0,,,DECIO LIMA,8.0,ESPERIDIÃO AMIN,26.72,GELSON MERISIO,1.12,JOÃO PAULO KLEINUBING,2.08,MAURO MARIANI,4.8,PAULO BAUER,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-03869/2018,https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662,SC,SANTA CATARINA,1,G,1.0,,,DECIO LIMA,8.8,ESPERIDIÃO AMIN,27.68,GELSON MERISIO,1.6,JOÃO PAULO KLEINUBING,2.72,MAURO MARIANI,5.28,NAPOLEAO BERNARDES,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-03869/2018,https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662,SC,SANTA CATARINA,1,G,1.0,,,DECIO LIMA,8.64,ESPERIDIÃO AMIN,29.28,GELSON MERISIO,2.08,MAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-03878/2016,https://www.calameo.com/books/002180037371cee0c16f0,SC,CRICIÚMA,1,P,,,,CLESIO SALVARO,73.0,MARCIO BURIGO,8.3,FABIO BREZOLA,7.1,ODELONDES DE SOUZA,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-04223/2018,https://www.4oito.com.br/noticia/bolsonaro-lidera-pesquisa-em-criciuma-3659,SC,SANTA CATARINA,1,PR,1.0,,,ALVARO DIAS,3.04,CIRO GOMES,2.4,GERALDO ALCKMIN,2.72,JAIRO BOLSONARO,31.2,LULA,16.0,MARINA SILVA,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-04223/2018,https://www.4oito.com.br/noticia/moreira-e-amin-lideram-intencoes-de-voto-para-o-governo-3660,SC,SANTA CATARINA,1,G,1.0,,,ESPIRIDIÃO AMIN,28.0,DECIO LIMA,4.0,GELSON MERISIO,1.0,MAURO MARIANI,1.0,PAULO BAUER,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-04353/2016,http://www.radiocidadesc.com.br/pesquisas,SC,ITAPEMA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-05489/2016,http://www.radaraltovale.com/noticia/noticias/almir-guski-psdb-aparece-14-na-frente-de-jonas-gomes-psd-28262,SC,TAIÓ,1,P,,,,ALMIR GUSKI,48.19,JONAS GOMES,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-05642/2016,http://ligadonosul.com.br/justica-eleitoral-suspende-divulgacao-de-pesquisa-eleitoral-n-sc-056422016-contratada-pelo-jornal-jh-2,SC,ORLEANS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-05907/2016,https://diarinho.com.br/noticias-quentinhas/dida-pmdb-sai-na-frente-em-pesquisa-2/,SC,ILHOTA,1,P,0.0,,,DIDA,40.0,KEKA,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-05907/2016,https://diarinho.com.br/noticias-quentinhas/dida-pmdb-sai-na-frente-em-pesquisa-2/,SC,ILHOTA,1,P,1.0,,,DIDA,57.0,KEKA,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-05916/2016,http://cbn.globoradio.globo.com/grandescoberturas/eleicoes-2016/2016/10/28/IBOPE-VANTAGEM-DE-GEAN-LOUREIRO-CAI-PARA-OITO-PONTOS-EM-FLORIANOPOLIS.htm,SC,MARAVILHA,1,P,,,,ANGELA AMIN,36.0,GEAN LOUREIRO,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-06299/2016,https://esportesemdebates.blogspot.com/2016_09_18_archive.html,SC,FRAIBURGO,1,P,,,,NELMAR PINZ,32.1,CLAUDETE,24.71,EDI TIGRÃO,23.56,JULIANO,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-06515/2016,"https://www.canalicara.com/politica/aumenta-diferenca-entre-candidatos-34048.html/ https://www.canalicara.com/politica/ipc-realiza-segunda-pesquisa-eleitoral-33996.html
",SC,IÇARA,1,P,0.0,,,MURIALDO CANTO GASTALDON,58.4,DALVANIA CARDOSO,16.8,GILMAR AXÉ,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-06618/2016,https://diarinho.com.br/noticias-quentinhas/bolinha-cresce-nilza-continua-na-frente-2/,SC,ITAPEMA,1,P,1.0,,,NILZA SIMAS,41.0,BOLINHA,32.0,IVANOR DE SOUZA,5.0,WILLIAN MEISTER,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-06618/2016,https://diarinho.com.br/noticias-quentinhas/bolinha-cresce-nilza-continua-na-frente-2/,SC,ITAPEMA,1,P,0.0,,,NILZA SIMAS,28.0,BOLINHA,25.0,IVANOR DE SOUZA,3.0,WILLIAN MEISTER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-06734/2016,http://www.horadeportobelo.com.br/pesquisa-aponta-empate-entre-emerson-e-evaldo-romario-esta-em-terceiro/,SC,PORTO BELO,1,P,1.0,,,EMERSON,37.3,EVALDO,37.1,ROMARIO DA FARMACIA,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-07121/2016,https://issuu.com/gazetaicara/docs/01_capa_gazeta_14-09-2016_combine,SC,CRICIÚMA,1,P,,,,FABIO BREZOLA,4.2,CLEITON SALVARO,4.3,MARCIO BURIGO,14.2,CLESIO SALVARO,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-07597/2016,http://www.aderbalmachado.com.br/noticia/2016-08-27/Pesquisa_eleitoral_em_Itapema,SC,ITAPEMA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesmo que BR-09955/2018,SC-08129/2018,https://www.4oito.com.br/noticia/decio-e-merisio-bolsonaro-e-haddad-na-frente-em-criciuma-6293,SC,SANTA CATARINA,1,G,,,,DECIO LIMA,16.48,GELSON MERISIO,13.28,MAURO MARIANI,12.16,COMANDANTE MOISES,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesmo que BR-09955/2018,SC-08129/2018,https://www.4oito.com.br/noticia/decio-e-merisio-bolsonaro-e-haddad-na-frente-em-criciuma-6293,SC,SANTA CATARINA,1,PR,,,,JAIR BOLSONARO,46.88,FERNANDO HADDAD,8.0,JOÃO AMOÊDO,4.64,CIRO GOMES,4.48,GERALDO ALCKMIN,4.16,MARINA SILVA,2.88,HENRIQUE MEIRELLES,1.76,ALVARO DIAS,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesmo que BR-09955/2018,SC-08129/2018,https://www.4oito.com.br/noticia/senado-queda-de-intencoes-de-votos-e-amin-e-colombo-na-frente-6317,SC,SANTA CATARINA,1,S,,,,ESPIRIDIÃO AMIN,23.68,RAMINUDO COLOMBO,19.52,PAULO BAUER,11.52,IDELI SALVATTI,10.08,LUCAS ESMERALDINO,4.96,JORGINHO MELLO,3.2,LEDIO ROSA ,3.04,ROBERTO SALUM,1.92,PROFESSOR PEDRO,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-09139/2016,https://biguanews.com.br/pesquisa-aponta-ramon-e-vilson-na-lideranca-da-corrida-eleitoral-em-biguacu/,SC,BIGUAÇU,1,P,1.0,,,RAMON WOLLINGER,41.4,TUTA,35.9,AURI,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-09204/2016,https://issuu.com/olitoral/docs/jornal_o_litoral_29.07.2016,SC,ARAQUARI,1,P,0.0,,,CLENILTON,16.0,MARQUINHOS,12.0,GORDO JASPER,4.0,CHICO GARCIA,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-09204/2016,https://issuu.com/olitoral/docs/jornal_o_litoral_29.07.2016,SC,ARAQUARI,1,P,1.0,,,CLENILTON,33.0,MARQUINHOS,26.0,GORDO JASPER,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-09312/2016,https://www.tribunadeitapoa.com.br/10399/marlon-neuber-tem-53-e-mario-tavares-17-na-corrida-pela-prefeitura-de-itapoa-diz-pesquisa,SC,ITAPOÁ,1,P,1.0,,,MARLON NEUBER,53.0,MARIO TAVARES,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-09312/2016,https://www.tribunadeitapoa.com.br/10399/marlon-neuber-tem-53-e-mario-tavares-17-na-corrida-pela-prefeitura-de-itapoa-diz-pesquisa,SC,ITAPOÁ,1,P,0.0,,,MARLON NEUBER,49.0,MARIO TAVARES,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-09617/2016,https://issuu.com/linhapopular/docs/lp_390,SC,CAMBORIÚ,1,P,1.0,,,MARCIO ROSA,32.5,DR. ELCIO,27.4,MONTIBELLER,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesmo que BR-01387/2018,SC-09957/2018,https://www.4oito.com.br/noticia/ipc-aponta-bolsonaro-com-quase-50-em-criciuma-6710,SC,SANTA CATARINA,1,PR,,,,JAIR BOLSONARO,47.84,FERNANDO HADDAD,9.76,GERALDO ALCKMIN,5.28,CIRO GOMES,4.0,JOÃO AMOÊDO,2.72,MARINA SILVA,2.24,HENRIQUE MEIRELLES,1.6,ALVARO DIAS,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-09957/2018,https://www.4oito.com.br/noticia/senado-amin-e-colombo-na-frente-em-criciuma-6711,SC,SANTA CATARINA,1,S,1.0,,,ESPERIDIAO AMIN,25.76,RAIMUNDO COLOMBO,24.48,PAULO BAUER,13.12,JORGINHO MELLO,10.88,LUCAS ESMERALDINO,8.16,IDELI SALVATTI,5.6,LEDIO ROSA,3.84,ROBERT SALUM,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Não consegui acesso nem com o link que o Oscar enviou.,SP-00035/2012,https://pt.scribd.com/doc/95057138/relatorio-santos-maio-2012,SP,SANTOS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00047/2014,https://twitter.com/proffabiao,SP,SÃO PAULO,0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parece estar incompleta; só mostra esses dois candidatos.,SP-00048/2014,http://www.itapevirealidade.com/2014/09/27/reta-final-igor-soares-surpreende-e-aparece-com-329-das-intencoes-de-voto-contra-259-de-caramez/,SP,SÃO PAULO,1,DE,1.0,,,JOAO CAMAREZ,22.0,IGOR SOARES,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parece estar incompleta; só mostra esses dois candidatos.,SP-00048/2014,http://www.itapevirealidade.com/2014/09/27/reta-final-igor-soares-surpreende-e-aparece-com-329-das-intencoes-de-voto-contra-259-de-caramez/,SP,SÃO PAULO,1,DE,0.0,,,JOAO CAMAREZ,5.0,IGOR SOARES,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00081/2012,https://taboaoemfoco.com.br/pt-vai-oficializar-candidatura-propria-afirma-ze-maria/,SP,ITAPECERICA DA SERRA,1,P,,,,ZÉ MARIA,20.6,CHUVISCO,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00082/2012,https://issuu.com/jornalgirosa/docs/giro_sa_-_edi____o_177,SP,ITAPEVI,1,P,,,,MARCOS GODOY,29.0,JACI TADEU,28.0,CARAMEZ,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00089/2016,https://www2.jornalcruzeiro.com.br/materia/733191/justica-impede-divulgacao-de-resultado-de-pesquisas,SP,SOROCABA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00116/2012,https://hemersonpaixao.blogspot.com/2012/08/1-pesquisa-eleitoral-em-mongagua.html,SP,MONGAGUÁ,1,P,1.0,,,ARTUR PARADA PROCIDA,25.9,PAULO WIAZOWSKI FILHO,23.5,PEDRO HOMEM,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00116/2012,https://hemersonpaixao.blogspot.com/2012/08/1-pesquisa-eleitoral-em-mongagua.html,SP,MONGAGUÁ,1,P,0.0,,,ARTUR PARADA PROCIDA,11.8,PAULO WIAZOWSKI FILHO,13.2,PEDRO HOMEM,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00116/2012,https://hemersonpaixao.blogspot.com/2012/08/1-pesquisa-eleitoral-em-mongagua.html,SP,MONGAGUÁ,1,V,0.0,,,ZÉ PEDRO,2.9,JACÓ NETO,1.1,SILVIO ITAÓCA,1.1,RODRIGO CASA BRANCA,1.1,LIRA,1.1,MARCIO CABEÇA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00121/2012,https://www.camara.leg.br/boletimadm/suplementos/2012/SP090112.pdf,SP,GUARUJÁ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00132/2012,https://noticiasdeitanhaem.blogspot.com/2012/08/,SP,ITANHAÉM,1,P,1.0,,,MARCO AURÉLIO,22.4,MARCELO STRAMA,36.7,RUY SANTOS,11.0,PROFESSOR  MOACYR,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00173/2012,https://issuu.com/costanorte/docs/jornal_costa_norte_1190,SP,CUBATÃO,1,P,,,,NEI SERRA,28.2,MARCIA ROSA,43.2,TONINHO,2.0,PEDRO DE SÁ,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00185/2012,https://tucano.org.br/mourao-lidera-pesquisa-em-praia-grande/,SP,PRAIA GRANDE,1,P,1.0,,,ALBERTO MOURÃO,54.6,ALEXANDRE CUNHA,14.8,ANTONIO DA CUNHA LIMA,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00185/2012,https://tucano.org.br/mourao-lidera-pesquisa-em-praia-grande/,SP,PRAIA GRANDE,1,P,0.0,,,ALBERTO MOURÃO,29.1,ALEXANDRE CUNHA,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00485/2016,http://www.jornalmetropole.com.br/category/politica-2/page/31/,SP,JANDIRA,1,P,1.0,,,PAULO BARUFI,28.1,DR. SATO,26.2,ZEZINHO,26.2,JULINHO,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00485/2016,http://www.jornalmetropole.com.br/category/politica-2/page/31/,SP,JANDIRA,1,P,0.0,,,PAULO BARUFI,5.0,DR. SATO,4.3,ZEZINHO,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00575/2012,https://www.jornalvicentino.com.br/geral/caio-franca-segue-na-lideranca-para-prefeito/,SP,SÃO VICENTE,1,P,1.0,,,CAIO FRANÇA,47.9,LUIZ CLAUDIO BILI,23.5,TUCA BARBOSA,2.3,NEWTON DINAMARCO,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00575/2012,https://www.jornalvicentino.com.br/geral/caio-franca-segue-na-lideranca-para-prefeito/,SP,SÃO VICENTE,1,V,,,,FERNANDO BISPO,2.5,PERIVALDO DO GÁS,2.1,JURA,1.9,PAULINHO ALFAIATE,1.8,PEDRO GOUVEA,1.6,FERRUGEM,1.5,RAFAEL BARRETO,1.4,ALFREDO MOURA,1.4,TIÇA,1.3,JUNIOR BOZZELLA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00609/2012,http://www2.camara.leg.br/boletimadm/suplementos/2012/SP100212.pdf,SP,SANTOS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00792/2012,https://www.camara.leg.br/boletimadm/suplementos/2012/SP240212.pdf,SP,OSASCO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00793/2012,https://www.camara.leg.br/boletimadm/suplementos/2012/SP240212.pdf,SP,OSASCO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00806/2012,https://www.youtube.com/watch?v=BgAXwACtkl0,SP,MATÃO,1,P,0.0,,,EDINARDO ESQUETINE,45.4,CHICO DUMONT,21.4,NETO MASSELANI,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00806/2012,https://www.youtube.com/watch?v=BgAXwACtkl0,SP,MATÃO,1,P,1.0,,,EDINARDO ESQUETINE,47.4,CHICO DUMONT,24.6,NETO MASSELANI,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00880/2012,https://www.camara.leg.br/boletimadm/suplementos/2012/SP010312.pdf,SP,TABAPUÃ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00908/2016,https://conteudo.imguol.com.br/blogs/52/files/2016/08/SaoPaulo_prefeito_1turno3.pdf,SP,LUÍS ANTÔNIO,1,P,1.0,,,CELSO RUSSOMANNO,26.0,MARTA SUPLICY,10.0,FERNANDO HADDAD,7.0,JOÃO DORIA,6.0,LUIZA ERUNDINA,8.0,MAJOR OLÍMPIO,2,LEVY FIDELIX,1.0,ANDREA MATARZZO,4.0,MARCO FELICIANO,4.0,DELEGADO OLIM,3.0,ROBERTO TRIPOLI,2.0,LAÉRCIO BENKO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00908/2016,https://www.slideshare.net/SindicatoSETCESP/1-pesquisa-eleitoral-ibopesetcesp-apresentao,SP,LUÍS ANTÔNIO,1,P,0.0,,,CELSO RUSSOMANNO,4.0,MARTA SUPLICY,2.0,FERNANDO HADDAD,5.0,JOÃO DORIA,2.0,LUIZA ERUNDINA,2.0,ANDREA MATARAZZO,1,PAULO MALUF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01006/2016,https://issuu.com/jornalnoroestenews/docs/noroeste_news_323_30-09-2016,SP,ONDA VERDE,1,P,1.0,,,JOÃO HENRIQUE,42.17,FABRÍCIO,26.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01006/2016,https://issuu.com/jornalnoroestenews/docs/noroeste_news_323_30-09-2016,SP,ONDA VERDE,1,P,0.0,,,JOÃO HENRIQUE,40.87,FABRÍCIO,25.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01035/2016,https://issuu.com/jornalnc1/docs/jnc153/2,SP,ARAÇARIGUAMA,1,P,1.0,,1.0,LILI AYMAR,62.8,LEANDRO AMARO,27.4,JOÃO BORG,6.0,DR. MARIO,1.6,LU DO CONSELHO,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01050/2016,https://jornalbnews.com.br/2016/09/praia-grandesp-mourao-com-folga-na-pesquisa-continua-firme-na-caminhada/,SP,PRAIA GRANDE,1,P,1.0,,,ALBERTO MOURÃO,59.0,CARLOS KARAN,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01050/2016,https://jornalbnews.com.br/2016/09/praia-grandesp-mourao-com-folga-na-pesquisa-continua-firme-na-caminhada/,SP,PRAIA GRANDE,1,P,0.0,,,ALBERTO MOURÃO,48.6,CARLOS KARAN,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01092/2012,https://noticiasvotorantim.blogspot.com/2012_09_26_archive.html,SP,VOTORANTIM,1,P,1.0,,,CARLOS AUGUSTO PIVETTA,26.9,ERINALDO ALVES DA SILVA,29.1,FERNANDO DA SILVA,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01092/2012,https://noticiasvotorantim.blogspot.com/2012_09_26_archive.html,SP,VOTORANTIM,1,P,0.0,,,CARLOS AUGUSTO PIVETTA,24.2,ERINALDO ALVES DA SILVA,26.9,FERNANDO DA SILVA,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01137/2016,https://jr.jor.br/2016/09/15/jundiai-tem-mais-uma-pesquisa-eleitoral/,SP,JUNDIAÍ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
