obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,CE-00161/2012,http://www.sganoticias.com.br/2012/10/datafolha-em-fortaleza-elmano-do-pt.html,CE,FORTALEZA,1.0,P,0.0,,,ELMANO FREITAS,19,ROBERTO CLAUDIO,16.0,MORONI TORGAN,14.0,HEITOR FERRER,11.0,RENATO ROSENO,7.0,INACIO ARRUDA,1.0,MARCOS CALS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00161/2012,https://ultimosegundo.ig.com.br/politica/2012-10-06/datafolha-aponta-empate-tecnico-entre-candidatos-de-pt-e-psb-em-fortaleza.html,CE,FORTALEZA,1.0,P,1.0,,,ELMANO FREITAS,23,ROBERTO CLAUDIO,22.0,MORONI TORGAN,17.0,HEITOR FERRER,14.0,ROBERTO ROSENO,8.0,INACIO ARRUDA,3.0,MARCOS CALS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00180/2012,http://www.informegeracao.com/2012/10/,CE,FORTALEZA,1.0,P,1.0,,,ELMANO FREITAS,42,ROBERTO CLAUDIO,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00182/2012,https://amigosdabeiramar.blogspot.com/2012/10/,CE,FORTALEZA,1.0,P,,,,ROBERTO CLAUDIO,41,ELMANO DE FREITAS,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00185/2012,https://diegomarquespolemica.blogspot.com/2012/10/,CE,FORTALEZA,1.0,P,,,,ELMANO DE FREITAS,42,ROBERTO CLAUDIO,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-02077/2016,http://www.frecheirinhanoticias.com.br/2016/10/coligacao-unidos-pra-fazer-mais-ganha.html,CE,FRECHEIRINHA,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-02799/2016,https://blogdopavelly.blogspot.com/2016/09/candidato-dos-ferreira-gomes-em.html,CE,FORTALEZA,1.0,P,0.0,,,ROBERTO CLAUDIO,27,CAPITAO WAGNER,23.0,LUIZIANNE LINS,9.0,HEITOR FERRER,4.0,RONALDO MARTINS,1.0,JOAO ALFREDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-02799/2016,https://blogdopavelly.blogspot.com/2016/09/candidato-dos-ferreira-gomes-em.html,CE,FORTALEZA,1.0,P,1.0,,,ROBERTO CLAUDIO,34,CAPITAO WAGNER,28.0,LUIZIANNE LINS,15.0,HEITOR FERRER,6.0,RONALDO MARTINS,3.0,JOAO ALFREDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-03508/2016,https://aldenisfernandes.blogspot.com/2016/08/em-pesquisa-realizada-o-povodatafolha-o.html,CE,FORTALEZA,1.0,P,0.0,,,ROBERTO CLAUDIO,17,LUIZIANNE LINS,6.0,CAPITAO WAGNER,5.0,HEITOR FERRER,3.0,RONALDO MARTINS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-03508/2016,https://aldenisfernandes.blogspot.com/2016/08/em-pesquisa-realizada-o-povodatafolha-o.html,CE,FORTALEZA,1.0,P,1.0,,,ROBERTO CLAUDIO,27,CAPITAO WAGNER,20.0,LUIZIANNE LINS,17.0,HEITOR FERRER,9.0,RONALDO MARTINS,4.0,JOAO ALFREDO,1.0,TIN GOMES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-04064/2016,https://ambrosiosantos.blogspot.com/2016/09/duas-pesquisas-registradas-em-barbalha.html,CE,BARBALHA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-04247/2016,https://blogdopavulo.blogspot.com/2016/10/pesquisa-indica-disputa-de-2-turno.html,CE,FORTALEZA,1.0,P,0.0,,,ROBERTO CLAUDIO,30,CAPITAO WAGNER,23.0,LUIZIANNE LINS,12.0,HEITOR FERRER,5.0,RONALDO MARTINS,2.0,JOAO ALFREDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-04247/2016,https://blogdopavulo.blogspot.com/2016/10/pesquisa-indica-disputa-de-2-turno.html,CE,FORTALEZA,1.0,P,1.0,,,ROBERTO CLAUDIO,36,CAPITAO WAGNER,28.0,LUIZIANNE LINS,16.0,HEITOR FERRER,6.0,RONALDO MARTINS,3.0,JOAO ALFREDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-05374/2016,http://www.gazetadocariri.com/2016/09/pesquisa-eleitoral-em-caririacu.html,CE,CARIRIAÇU,1.0,P,1.0,,,EDMILSON LEITE,51.7,JOAO MARCOS PEREIRA,37.8,CASSYANA FEITOSA,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-05460/2016,http://www.gazetadocariri.com/2016/09/rc-mantem-lideranca-capitao-wagner-se.html,CE,FORTALEZA,1.0,P,0.0,,,ROBERTO CLAUDIO,26,CAPITAO WAGNER,15.0,LUIZIANNE LINS,11.0,HEITOR FERRER,5.0,RONALDO MARTINS,2.0,JOAO ALFREDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-05460/2016,http://www.gazetadocariri.com/2016/09/rc-mantem-lideranca-capitao-wagner-se.html,CE,FORTALEZA,1.0,P,1.0,,,ROBERTO CLAUDIO,32,CAPITAO WAGNER,24.0,LUIZIANNE LINS,16.0,HEITOR FERRER,8.0,RONALDO MARTINS,3.0,JOAO ALFREDO,2.0,GONZAGA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-05783/2016,https://www.okariri.com/wp-content/uploads/2016/09/images.pdf,CE,GRAÇA,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-07850/2016,https://pt.scribd.com/document/325933434/Justica-suspende-pesquisa-da-empresa-Idhata-Instituto-da-disputa-a-Prefeitura-de-Caninde,CE,CARIRIAÇU,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-08258/2016,https://ubajaranoticias.com.br/2016/10/01/pesquisa-idhata-rene-tem-563-zezinho-233-alexandre-113/,CE,UBAJARA,1.0,P,,,,RENE DO ARI,56.3,ZEZINHO DE UBEJARA,23.3,ALEXANDRE,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-08669/2016,http://www.gazetadocariri.com/2016/10/datafolha-roberto-45-wagner-36.html,CE,FORTALEZA,1.0,P,,,,ROBERTO CLAUDIO,45,CAPITAO WAGNER,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-09432/2016,http://www.oacarau.com/2016/10/2-turno-roberto-claudio-tem-48-capitao.html,CE,FORTALEZA,1.0,P,,,,ROBERTO CLAUDIO,48,CAPITAO WAGNER,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-09616/2016,http://revistacentral.com.br/2016/09/juiz-proibe-divulgacao-de-pesquisa-eleitoral-no-municipio-de-caninde/,CE,CANINDÉ,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00037/2014,https://associacaoparkwayresidencial.blogspot.com/2014/09/datafolha-no-df-reguffe-tem-34-ao.html,DF,DISTRITO FEDERAL,1.0,S,,,,REGUFFE,34,MAGELA,13.0,GIM ARGELLO,10.0,SANDRA QUEZADO,1.0,ROBSON,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00037/2014,https://exame.abril.com.br/brasil/mesmo-cassado-pr-arruda-lidera-disputa-no-df/,DF,DISTRITO FEDERAL,1.0,G,,,,JOSE ROBERTO ARRUDA,34,AGNELO QUEIROZ,19.0,RODRIGO ROLLEMBERG,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00058/2014,http://sistema.blogdogbu.com/datafolha-divulga-pesquisa-para-o-gdf/,DF,DISTRITO FEDERAL,1.0,G,,,,RODRIGO ROLLEMBERG,35,AGNELO QUEIROZ,22.0,JOFRAN FREJAT,19.0,LUIZ PITIMAN,4.0,TONINHO DO PSOL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00058/2014,https://www.brasil247.com/regionais/brasilia/rollemberg-disputaria-segundo-turno-com-agnelo,DF,DISTRITO FEDERAL,1.0,S,,,,REGUFFE,42,MAGELA,20.0,GIM ARGELLO,10.0,SANDRA QUEZADO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00063/2014,https://associacaoparkwayresidencial.blogspot.com/2014/10/rollemberg-lidera-no-df-agnelo-e-frejat.html,DF,DISTRITO FEDERAL,1.0,G,,,,ROLLEMBERG,39,AGNELLO,23.0,JOFRAN FREJAT,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00063/2014,https://www.brasil247.com/regionais/brasilia/datafolha-com-41-reguffe-tem-mais-que-magela-e-gim-juntos,DF,DISTRITO FEDERAL,1.0,S,,,,REGUFFE,41,MAGELA,19.0,GIM ARGELLO,14.0,SANDRA QUEZADO,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00074/2014,http://atarde.uol.com.br/politica/noticias/1628089-datafolha-no-df-reguffe-tem-57-para-o-senado,DF,DISTRITO FEDERAL,1.0,S,,,,REGUFFE,46,MAGELA,19.0,ARGELLO,12.0,SANDRA,3.0,ALDEMARIO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00074/2014,https://chiquinhodornas.blogspot.com/2014/10/rollemberg-dispara-frejat-e-agnelo.html,DF,DISTRITO FEDERAL,1.0,G,1.0,,,RODRIGO ROLLEMBERG,40,JOFRAN FREJAT,21.0,AGNELO QUEIROZ,20.0,LUIZ PITIMAN,4.0,TONINHO DO PSOL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-00091/2014,https://jornalgalodebriga.blogspot.com/2014/10/datafolha-votos-validos-no-df.html,DF,DISTRITO FEDERAL,1.0,G,1.0,,,RODRIGO ROLLEMBERG,46,JOFRAN FREJAT,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-02019/2018,https://www.notibras.com/site/brasiliense-parece-preferir-leila-do-volei-e-cristovam-buarque/,DF,DISTRITO FEDERAL,1.0,S,1.0,,,LEILA DO VOLEI,26,CRISTOVAM BUARQUE,25.0,IZALCI,15.0,CHICO LEITE,13.0,WASNY,11.0,PAULO ROQUE,5.0,FADI FARAJ,5.0,BRIGADEIRO ATILA MAIA,4.0,MARIVALDO PEREIRA,3.0,CHICO SANT'ANNA,2.0,MARCELO NEVES,2.0,PROFESSORA AMABILE,2.0,JUIZ EVERALDO RIBEIRO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-02019/2018,https://www.notibras.com/site/eliana-e-mais-um-quem-sera/,DF,DISTRITO FEDERAL,1.0,G,,,,ELIANA PEDROSA,17,IBANEIS ROCHA,15.0,ALBERTO FRAGA,14.0,RODRIGO ROLLEMBERG,14.0,ROGERIO ROSSO,9.0,GENERAL PAULO CHAGAS,6.0,ALEXANDRE GUERRA,6.0,JULIO MIARAGAYA,3.0,FATIMA SOUSA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-02743/2018,http://www.saopaulonasentrelinhas.com.br/2018/08/leila-do-volei-sera-o-reguffe-de-saias.html,DF,DISTRITO FEDERAL,1.0,S,1.0,,,CRISTOVAM BUARQUE,11.12,LEILA DO VOLEI,8.04,CHICO LEITE,8.4,ALBERTO FRAGA,7.85,PAULO OCTAVIO,4.35,HELIO JOSE,5.11,ROGERIO ROSSO,6.55,PASTOR FADI FARAJ,4.92,BRIGADEIRO ATILA,3.25,WESLIAN RORIZ,5.11,VALMIR CAMPELO,3.46,CHICO SANTANA,2.91,NATALIA MAZZOLI,3.09,RONALDO FONSECA,1.44,WASNY DE ROURE,2.54,PAULO ROQUE,1.44,LEANY LEMOS,2.73,JURACI TESOURA DE OURO,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-02743/2018,https://blogdopoliglota.com.br/2018/08/02/eleicoes-2018-pmdf-hermeto-e-guarda-janio-ja-pontuam-em-pesquisa/,DF,DISTRITO FEDERAL,1.0,DF,0.0,,,CHICO VIGILANTE,2.91,AGACIEL MAIA,2.5,LEILA DO VOLEI,2.0,RISOMAR CARVALHO,2.0,RAFAEL PRUDENTE,1.83,RODRIGO DELMASSO,1.5,LILIANE RORIZ,1.41,GUARDA JANIO,1.33,DANIEL CASTRO,1.16,PROFESSOR JORDENES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-03050/2018,https://noticias.r7.com/eleicoes-2018/ibaneis-lidera-intencoes-de-voto-no-df-diz-realtime-big-data-26102018,DF,DISTRITO FEDERAL,1.0,G,,,,IBANEIS,64,ROLLEMBERG,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-04701/2018,https://jornaldebrasilia.com.br/politica-e-poder/ibaneis-tem-73-das-intencoes-de-voto-validas-segundo-o-real-time-big-data/,DF,DISTRITO FEDERAL,1.0,PR,,,,JAIR BOLSONARO,64,FERNANDO HADDAD,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-04701/2018,https://jornaldebrasilia.com.br/politica-e-poder/ibaneis-tem-73-das-intencoes-de-voto-validas-segundo-o-real-time-big-data/,DF,DISTRITO FEDERAL,1.0,G,1.0,,,IBANEIS,64,ROLLEMBERG,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-06008/2018,https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/datafolha/pesquisa-datafolha-para-governo-df-tem-empate-tecnico/,DF,DISTRITO FEDERAL,1.0,G,1.0,,,ELIANA PEDROSA,18,RODRIGO ROLLEMBERG,15.0,ROGERIO ROSSO,12.0,ALBERTO FRAGA,10.0,IBANEIS,4.0,GENERAL PAULO CHAGAS,3.0,FATIMA SOUSA,3.0,MIRAGAYA,3.0,ALEXANDRE GUERRA,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-06008/2018,https://www.podernoquadrado.com/2018/09/07/leila-do-volei-surpreende-em-pesquisa/,DF,DISTRITO FEDERAL,1.0,S,,,,LEILA DO VOLEI,22,CRISTOVAM BUARQUE,21.0,IZALCI,20.0,CHICO LEITE,14.0,WASNY,9.0,FADI FARAJ,6.0,PROFESSORA AMABILE,3.0,JUIZ EVERALDO RIBEIRO,3.0,MARCELO NEVES,3.0,HELIO QUEIROZ,2.0,PAULO ROQUE,2.0,JOAO PEDRO FERRAZ,2.0,FERNANDO MARQUES,2.0,CHICO SANT'ANNA,2.0,BRIGADEIRO ATILA MAIA,1.0,ROBSON,1.0,DANILO MATOSO,1.0,MARIVALDO PEREIRA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-06008/2018,https://www.politicadistrital.com.br/2018/09/07/datafolha-eliana-tem-18-rollemberg-15-rosso-12-e-fraga-10/,DF,DISTRITO FEDERAL,1.0,G,0.0,,,RODRIGO ROLLEMBERG,9,ELIANA PEDROSA,8.0,ALBERTO FRAGA,6.0,ROGERIO ROSSO,4.0,IBANEIS ROCHA,2.0,ALEXANDRE GUERRA,1.0,FATIMA SOUSA,1.0,GENERAL PAULO CHAGAS,1.0,JULIO MIRAGAYA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-06620/2018,https://jornaldebrasilia.com.br/politica-e-poder/ibaneis-70-rollemberg-30/,DF,DISTRITO FEDERAL,1.0,PR,,,,JAIR BOLSONARO,65,FERNANDO HADDAD,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-06620/2018,https://jornaldebrasilia.com.br/politica-e-poder/ibaneis-70-rollemberg-30/,DF,DISTRITO FEDERAL,1.0,G,1.0,,,IBANEIS,58,ROLLEMBERG,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-07735/2018,https://blogdopoliglota.com.br/2018/08/23/pesquisa-datafolha-acende-a-luz-amarela-para-os-candidatos-ao-gdf/,DF,DISTRITO FEDERAL,1.0,G,0.0,,,RODRIGO ROLLEMBERG,8,ELIANA PEDROSA,4.0,ALBERTO FRAGA,3.0,ROGERIO ROSSO,3.0,GENERAL PAULO CHAGAS,1.0,FATIMA SOUSA,1.0,MIRAGAYA,1.0,ALEXANDRE GUERRA,1.0,IBANEIS ROCHA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-07735/2018,https://blogdopoliglota.com.br/2018/08/23/pesquisa-datafolha-acende-a-luz-amarela-para-os-candidatos-ao-gdf/,DF,DISTRITO FEDERAL,1.0,G,1.0,,,ELIANA PEDROSA,15,RODRIGO ROLLEMBERG,14.0,ROGERIO ROSSO,13.0,ALBERTO FRAGA,8.0,GENERAL PAULO CHAGAS,5.0,FATIMA SOUSA,3.0,MIRAGAYA,3.0,ALEXANDRE GUERRA,2.0,IBANEIS ROCHA,2.0,GUILLEN,1.0,RENAN ROSA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-07735/2018,https://politicadocerrado.wordpress.com/2018/08/22/pesquisa-datafolha-para-o-senado-no-df-cristovam-27-leila-19-leite-17-izalci-17/,DF,DISTRITO FEDERAL,1.0,S,,,,CRISTOVAM,27,LEILA DO VOLEI,19.0,CHICO LEITE,17.0,IZALCI,17.0,WASNY,11.0,FADI FAFAJ,6.0,PROFESSORA AMABILE,5.0,BRIGADEIRO ATILA MAIA,3.0,JUIZ EVERALDO RIBEIRO,3.0,HELIO QUEIROZ,3.0,PAULO ROQUE,2.0,ROBSON,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-09917/2018,http://informatudodf.com.br/2018/09/05/pesquisa-rollemberg-rosso-eliana-e-fraga-empatados-tecnicamente/,DF,DISTRITO FEDERAL,1.0,G,1.0,,,ELIANA PEDROSA,14,RODRIGO ROLLEMBERG,12.0,ROGERIO ROSSO,10.0,ALBERTO FRAGA,9.0,ALEXANDRE GUERRA,5.0,GENERAL PAULO CHAGAS,4.0,MIRAGAYA,4.0,IBANEIS ROCHA,3.0,FATIMA SOUSA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-09917/2018,https://jornaldebrasilia.com.br/politica-e-poder/briga-pelo-gdf-eliana-pedrosa-rollemberg-rosso-e-fraga-correm-na-frente/,DF,DISTRITO FEDERAL,1.0,G,0.0,,,ROLLEMBERG,8,ELIANA PEDROSA,4.0,ROGERIO ROSSO,4.0,ALEXANDRE GUERRA,4.0,ALBERTO FRAGA,3.0,GENERAL PAULO CHAGAS,2.0,MIRAGAYA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DF-09917/2018,https://jornaldebrasilia.com.br/politica-e-poder/maior-parte-dos-eleitores-indecisos-no-df-sao-mulheres-e-vivem-em-ceilandia/,DF,DISTRITO FEDERAL,1.0,S,,,,CRISTOVAM BUARQUE,22,LEILA DO VOLEI,15.0,IZALCI LUCAS,12.0,CHICO LEITE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-02366/2018,https://brpolitico.com.br/noticias/wp-content/uploads/sites/683/2018/07/ESEstadual-M%C3%ADdia.pdf,ES,ESPÍRITO SANTO,1.0,S,1.0,,,MAGNO MALTA,40.6,AMARO NETO,32.7,RICARDO FERRAÇO,29.3,FABIANO CONTARATO,12.9,SERGIO MAJESKI,8.8,MARCOS DO VAL,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-02366/2018,https://brpolitico.com.br/noticias/wp-content/uploads/sites/683/2018/07/ESEstadual-M%C3%ADdia.pdf,ES,ESPÍRITO SANTO,1.0,G,1.0,,,RENATO CASAGRANDE,30.3,PAULO HARTUNG,29.6,RICARDO FERRAÇO,6.3,ROSE DE FREITAS,5.1,RODNEY MIRANDA,3.3,CORONEL FORESTI,2.8,ANDRE MOREIRA,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-02366/2018,https://brpolitico.com.br/noticias/wp-content/uploads/sites/683/2018/07/ESEstadual-M%C3%ADdia.pdf,ES,ESPÍRITO SANTO,1.0,G,1.0,,,RENATO CASAGRANDE,27.9,PAULO HARTUNG,27.5,AMARO NETO,12.1,RICARDO FERRAÇO,5.8,ROSE DE FREITAS,4.0,CORONEL FORESTI,2.6,ANDRE MOREIRA,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GO-00021/2014,http://www.opiniaonet.com.br/ultimas-noticias/3145-sem-iris-friboi-aparece-em-segundo,GO,GOIÁS,1.0,S,,,,IRIS REZENDE,49.4,RONALDO CAIADO,26.0,VILMAR ROCHA,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GO-00021/2014,http://www.opiniaonet.com.br/ultimas-noticias/3145-sem-iris-friboi-aparece-em-segundo,GO,GOIÁS,1.0,G,1.0,,,MARCONI PERILLO,38.2,JUNIOR FRIBOI,25.6,VANDERLAN CARDOSO,14.5,ANTONIO GOMIDE,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GO-00021/2014,http://www.opiniaonet.com.br/ultimas-noticias/3145-sem-iris-friboi-aparece-em-segundo,GO,GOIÁS,1.0,G,0.0,,,MARCONI PERILLO,18.2,IRIS REZENDE,7.0,VANDERLAN CARDOSO,5.7,JUNIOR FRIBOI,5.4,ANTONIO GOMIDE,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GO-00021/2014,https://juliodaretifica.blogspot.com/2014/03/deputado-julio-da-retifica-em-3-lugar.html,GO,GOIÁS,1.0,DE,0.0,,,VALCENOR BRAZ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
