tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
BR-02761/2018,https://www.xodonews.com.br/confira-as-pesquisas-realtime-big-data-para-11-estados-e-df-instituto-levantou-intencoes-de-votos-em-amapa-ms-mg-para-rj-rio-grande-do-norte-rs-rondonia-roraima-sp-sergipe-e-para-o-distrito/,BR,BRASIL,1.0,G,,1.0,,ANTONIO DENARIUM,57.0,ANCHIETA JUNIOR,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02770/2018,https://jornaldebrasilia.com.br/politica-e-poder/ibaneis-tem-73-das-intencoes-de-voto-validas-segundo-o-real-time-big-data/,BR,BRASIL,1.0,PR,,,,JAIR BOLSONARO,64.0,FERNANDO HADDAD,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02770/2018,https://jornaldebrasilia.com.br/politica-e-poder/ibaneis-tem-73-das-intencoes-de-voto-validas-segundo-o-real-time-big-data/,BR,BRASIL,1.0,G,1.0,,,IBANEIS,64.0,ROLLEMBERG,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02843/2018,https://images.infomoney.com.br/uploads/voterprofile_(1).pdf?_ga=2.162306044.1332081834.1532095639-1999979334.1532095639,BR,BRASIL,1.0,PR,1.0,,,LULA,29.0,JAIR BOLSONARO,20.0,MARINA SILVA,8.0,CIRO GOMES,7.0,GERALDO ALCKMIN,7.0,ALVARO DIAS,5.0,JOAO AMOEDO,1.0,MANUELA D'AVILA,1.0,HENRIQUE MEIRELLES,1.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02843/2018,https://images.infomoney.com.br/uploads/voterprofile_(1).pdf?_ga=2.162306044.1332081834.1532095639-1999979334.1532095639,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,21.0,FERNANDO HADDAD,13.0,MARINA SILVA,10.0,CIRO GOMES,8.0,GERALDO ALCKMIN,7.0,ALVARO DIAS,5.0,HENRIQUE MEIRELLES,2.0,MANUELA D'AVILA,2.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02891/2018,https://www.slideshare.net/lcazenha/brasil-109994652,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,23.9,MARINA SILVA,13.2,CIRO GOMES,10.2,GERALDO ALCKMIN,8.5,ALVARO DIAS,4.9,FERNANDO HADDAD,3.8,CABO DACIOLO,1.2,JOAO AMOEDO,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02891/2018,https://www.slideshare.net/lcazenha/brasil-109994652,BR,BRASIL,1.0,PR,1.0,,,LULA,30.8,JAIR BOLSONARO,22.0,MARINA SILVA,8.1,GERALDO ALCKMIN,6.6,CIRO GOMES,5.9,ALVARO DIAS,4.0,JOAO AMOEDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02995/2018,https://www.slideshare.net/lcazenha/xp-ipespe2109,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,27.0,FERNANDO HADDAD,17.0,CIRO GOMES,10.0,GERALDO ALCKMIN,7.0,MARINA SILVA,4.0,JOAO AMOEDO,3.0,ALVARO DIAS,3.0,HENRIQUE MEIRELLES,2.0,CABO DACIOLO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02995/2018,https://www.slideshare.net/lcazenha/xp-ipespe2109,BR,BRASIL,1.0,PR,0.0,,,JAIR BOLSONARO,24.0,FERNANDO HADDAD,11.0,LULA,7.0,CIRO GOMES,7.0,GERALDO ALCKMIN,4.0,JOAO AMOEDO,3.0,MARINA SILVA,2.0,HENRIQUE MEIRELLES,1.0,ALVARO DIAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03012/2018,https://www.radioaltouruguai.com.br/pesquisa-real-time-big-data-leite-tem-56-das-intencoes-de-voto-e-sartori-44/,BR,BRASIL,1.0,G,,,,EDUARDO LEITE,45.0,JOSE IVO SARTORI,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03077/2018,https://www.oitomeia.com.br/noticias/politica/2018/08/30/dataaz-w-dias-mantem-lideranca-nas-intencoes-de-voto-em-piracuruca-confira-cenarios/,BR,BRASIL,1.0,PR,1.0,,,LULA,68.86,JAIR BOLSONARO,7.71,MARINA SILVA,4.0,GERALDO ALCKMIN,3.71,CIRO GOMES,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03077/2018,https://www.oitomeia.com.br/noticias/politica/2018/08/30/dataaz-w-dias-mantem-lideranca-nas-intencoes-de-voto-em-piracuruca-confira-cenarios/,BR,BRASIL,1.0,G,0.0,,,WELLINGTON DIAS,17.71,DR. PESSOA,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03077/2018,https://www.oitomeia.com.br/noticias/politica/2018/08/30/dataaz-w-dias-mantem-lideranca-nas-intencoes-de-voto-em-piracuruca-confira-cenarios/,BR,BRASIL,1.0,G,1.0,,,WELLINGTON DIAS,50.29,DR. PESSOA,8.86,LUCIANO NUNES,3.71,ELMANO FERRER,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03077/2018,https://www.portalaz.com.br/publicacao/1922/,BR,BRASIL,1.0,S,1.0,,,ROBERT RIOS,13.57,WILSON MARTINS,10.86,FRANK AGUIAR,9.43,CIRO NOGUEIRA,4.71,MARCELO CASTRO,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,http://www.jfnews.com.br/deputado-estadual-georgiano-neto-e-um-dos-mais-lembrados-no-estado-do-piaui-diz-pesquisa.html,BR,BRASIL,1.0,DE,0.0,,,GEORGIANO NETO,2.58,MARDEN MENEZES,1.75,FABIO NOVO,1.58,GUSTAVO NEIVA,1.58,HELIO ISAIAS,1.58,DUDU,1.5,FIRMINO PAULO,1.42,JOVE,1.25,DR. FRANCISCO COSTA,1.17,FLORA ISABEL,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,http://www.piripiri40graus.com/portal/index.php/politica/3652-brvox-presidente-lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3,BR,BRASIL,1.0,PR,0.0,,,LULA,50.0,JAIR BOLSONARO,6.42,CIRO GOMES,3.08,GERALDO ALCKMIN,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,http://www.piripiri40graus.com/portal/index.php/politica/3652-brvox-presidente-lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3,BR,BRASIL,1.0,PR,1.0,,,LULA,57.67,JAIR BOLSONARO,10.75,CIRO GOMES,4.58,GERALDO ALCKMIN,3.58,MARINA SILVA,2.58,ALVARO DIAS,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,https://cidadesnanet.com/news/destaque-3/lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3-diz-pesquisa-brvox/,BR,BRASIL,1.0,G,0.0,,,WELLINGTON DIAS,25.0,DR. PESSOA,5.42,LUCIANO NUNES,3.53,ELMANO FERRER,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,https://cidadesnanet.com/news/destaque-3/lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3-diz-pesquisa-brvox/,BR,BRASIL,1.0,G,1.0,,,WELLINGTON DIAS,42.58,DR. PESSOA,11.42,LUCIANO NUNES,7.58,ELMANO FERRER,4.58,FABIO SERVIO,1.17,VALTER ALENCAR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,https://cidadesnanet.com/news/destaque-3/lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3-diz-pesquisa-brvox/,BR,BRASIL,1.0,S,0.0,,,WILSON MARTINS,10.83,MARCELO CASTRO,9.17,FRANK AGUIAR,8.92,CIRO NOGUEIRA,7.33,ROBERT RIOS,3.41,MARCOS VINICIUS,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,https://cidadesnanet.com/news/destaque-3/lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3-diz-pesquisa-brvox/,BR,BRASIL,1.0,S,1.0,,,WILSON MARTINS,27.0,FRANK AGUIAR,18.59,CIRO NOGUEIRA,15.5,MARCELO CASTRO,16.25,ROBERT RIOS,11.0,JOAQUIM SARAIVA,2.42,MARCOS VINICIUS,2.83,QUEM QUEM,2.17,ELIZEU AGUIAR,2.92,JESUS RODRIGUES,1.5,PROF. PAULO HENRIQUE,1.17,ANTONIO JOSE LIRA,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03172/2018,https://cidadesnanet.com/news/destaque-3/lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3-diz-pesquisa-brvox/,BR,BRASIL,1.0,DF,0.0,,,FABIO ABREU,5.33,SILAS FREIRE,3.83,REJANE DIAS,3.67,JULIO CESAR,3.33,PAES LANDIM,1.83,ASSIS CARVALHO,1.58,HERACLITO FORTES,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03362/2018,https://images.infomoney.com.br/uploads/eleicoes2018/xp_poll__2018_07_02.pdf?_ga=2.13911799.1742761764.1531630194-54615565.1480538211,BR,BRASIL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03366/2018,https://transparencianf.blogspot.com/2018/06/no-rio-grande-do-sul-bolsonaro-lidera.html,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,29.4,CIRO GOMES,9.9,MARINA SILVA,9.9,MANUELA D'AVILA,7.9,ALVARO DIAS,7.4,GERALDO ALCKMIN,5.2,FERNANDO HADDAD,1.6,HENRIQUE MEIRELLES,1.4,JOAO AMOEDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03366/2018,https://transparencianf.blogspot.com/2018/06/no-rio-grande-do-sul-bolsonaro-lidera.html,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,28.1,LULA,20.5,CIRO GOMES,6.9,MARINA SILVA,6.9,ALVARO DIAS,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03469/2018,https://www.xodonews.com.br/confira-as-pesquisas-realtime-big-data-para-11-estados-e-df-instituto-levantou-intencoes-de-votos-em-amapa-ms-mg-para-rj-rio-grande-do-norte-rs-rondonia-roraima-sp-sergipe-e-para-o-distrito/,BR,BRASIL,1.0,G,,1.0,,CORONEL MARCOS ROCHA,61.0,EXPEDITO JUNIOR,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03484/2018,http://catalaourgente.com.br/site/2018/08/13/serpeso-popular-marconi-perillo-e-lucia-vania-estao-tecnicamente-empatados/,BR,BRASIL,1.0,S,1.0,,,MARCONI PERILLO,15.5,LUCIA VANIA,14.2,VANDERLAN CARDOSO,10.8,JORGE KAJURU,8.4,PEDRO CHAVES,2.7,AGENOR MARIANO,1.1,MAGDA BORGES,2.3,WILDER MORAIS,1.6,LUIS CESAR BUENO,1.4,FABRICIO ROSA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03484/2018,http://falagoias.com.br/ha-dois-meses-das-eleicoes-caiado-lidera-corrida-ao-governo/,BR,BRASIL,1.0,G,0.0,,,RONALDO CAIADO,15.5,JOSE ELITON,3.7,DANIEL VILELA,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03484/2018,http://serpes.com.br/pesquisa.aspx?ID=47,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,26.0,MARINA SILVA,10.9,CIRO GOMES,7.0,HENRIQUE MEIRELLES,7.0,GERALDO ALCKMIN,6.7,CANDIDATO DO PT,4.6,VERA LUCIA,1.5,ALVARO DIAS,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03484/2018,http://serpes.com.br/pesquisa.aspx?ID=47,BR,BRASIL,1.0,PR,1.0,,,LULA,29.2,JAIR BOLSONARO,23.6,MARINA SILVA,7.1,HENRIQUE MEIRELLES,5.7,GERALDO ALCKMIN,5.2,CIRO GOMES,4.7,ALVARO DIAS,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03484/2018,http://serpes.com.br/pesquisa.aspx?ID=47,BR,BRASIL,1.0,PR,0.0,,,JAIR BOLSONARO,19.4,LULA,18.5,MARINA SILVA,2.9,GERALDO ALCKMIN,2.6,HENRIQUE MEIRELLES,2.2,CIRO GOMES,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03484/2018,http://serpes.com.br/pesquisa.aspx?ID=47,BR,BRASIL,1.0,S,0.0,,,MARCONI PERILLO,5.4,LUCIA VANIA,3.4,JORGE KAJURU,3.1,VANDERLAN CARDOSO,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03484/2018,http://serpes.com.br/pesquisa.aspx?ID=47,BR,BRASIL,1.0,G,1.0,,,RONALDO CAIADO,39.8,JOSE ELITON,9.9,DANIEL VILELA,8.6,KATIA MAIRA,2.9,WESLEI GARCIA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03575/2018,https://noticias.r7.com/eleicoes-2018/big-data-mg-zema-tem-62-dos-votos-validos-anastasia-38-26102018,BR,BRASIL,1.0,G,,,,ZEMA,54.0,ANASTASIA,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03718/2018,http://www.xodonews.com.br/confira-as-pesquisas-realtime-big-data-para-o-governo-dos-estados/,BR,BRASIL,1.0,G,,,,BELIVALDO CHAGAS,55.0,VALADARES FILHO,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03883/2018,https://cambucainforma.blogspot.com/2018/10/realtime-big-data-bolsonaro-tem-60-dos_19.html,BR,BRASIL,1.0,PR,,,,BOLSONARO,52.0,FERNANDO HADDAD,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03901/2018,http://www.chamadageralparnaiba.com/data-az-wellington-dias-com-5494-e-luciano-795-em-piripiri-222324.html,BR,BRASIL,1.0,G,0.0,,,WELLINGTON DIAS,33.25,LUCIANO NUNES,3.86,DR. PESSOA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03901/2018,http://www.chamadageralparnaiba.com/data-az-wellington-dias-com-5494-e-luciano-795-em-piripiri-222324.html,BR,BRASIL,1.0,G,1.0,,,WELLINGTON DIAS,54.94,LUCIANO NUNES,7.95,DR. PESSOA,6.75,ELMANO FERRER,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03901/2018,https://parnahybaemfoco.blogspot.com/2018/08/data-az-wellington-tem-em-piripiri-mais.html,BR,BRASIL,1.0,PR,1.0,,,LULA,73.01,JAIR BOLSONARO,6.51,GERALDO ALCKMIN,2.41,CIRO GOMES,2.17,MARINA SILVA,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03901/2018,https://portalaz.com.br/publicacao/1768/,BR,BRASIL,1.0,S,1.0,,,WILSON MARTINS,10.6,MARCELO CASTRO,9.76,FRANK AGUIAR,7.23,CIRO NOGUEIRA,5.9,ROBERT RIOS,4.22,ANTONIO JOSE LIRA,1.45,GERVASIO SANTOS,1.45,MARCOS VINICIOS1,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03944/2018,https://www.glaucioericeira.com.br/2018/10/pesquisa-da-tv-record-aponta-vitoria-apertada-de-dino-no-primeiro-turno/,BR,BRASIL,1.0,S,1.0,,,EDISON LOBAO,26.0,ELIZIANE GAMA,24.0,WEVERTON,22.0,SARNEY FILHO,20.0,ZE RINALDO,14.0,ALEXANDRE ALMEIDA,7.0,SAMOEL CAMPELO,3.0,SAULO ARCANGELI,2.0,SAULO PINTO,2.0,PRETA LU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03944/2018,https://www.glaucioericeira.com.br/2018/10/pesquisa-da-tv-record-aponta-vitoria-apertada-de-dino-no-primeiro-turno/,BR,BRASIL,1.0,G,0.0,,,FLAVIO DINO,41.0,ROSEANA SARNEY,23.0,MAURA JORGE,5.0,ROBERTO ROCHA,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03944/2018,https://www.glaucioericeira.com.br/2018/10/pesquisa-da-tv-record-aponta-vitoria-apertada-de-dino-no-primeiro-turno/,BR,BRASIL,1.0,G,1.0,,,FLAVIO DINO,47.0,ROSEANA SARNEY,32.0,MAURA JORGE,7.0,ROBERTO ROCHA,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04043/2018,https://noticias.r7.com/eleicoes-2018/big-data-mg-zema-tem-64-dos-votos-validos-e-anastasia-36-23102018,BR,BRASIL,1.0,G,,,,ZEMA,53.0,ANASTASIA,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04089/2018,http://www.annoticias.com.br/Noticias/eleicoes-2018/realtime-big-data-doria-tem-53-dos-votos-validos-e-franca-47,BR,BRASIL,1.0,G,,,,JOAO DORIA,48.0,MARCIO FRANÇA,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04300/2018,http://folhadeoeiras.com/noticia/2975/DATA-AZ:-Wilson-Martins-lidera-na-corrida-para-o-Senado-em-Oeiras,BR,BRASIL,1.0,DE,0.0,,,B. SA,8.57,B. SA FILHO,6.0,MAURO TAPETY,5.71,DR. FRANCISCO,2.29,LIMA,1.71,HELIO ISAIAS,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04300/2018,http://folhadeoeiras.com/noticia/2975/DATA-AZ:-Wilson-Martins-lidera-na-corrida-para-o-Senado-em-Oeiras,BR,BRASIL,1.0,S,1.0,,,WILSON MARTINS,12.43,MARCELO CASTRO,8.29,CIRO NOGUEIRA,7.43,FRANK AGUIAR,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04300/2018,http://www.folhadeoeiras.com/noticia/2974/index.html,BR,BRASIL,1.0,PR,1.0,,,LULA,71.43,CIRO GOMES,3.43,JAIR BOLSONARO,2.57,MARINA SILVA,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04300/2018,http://www.folhadeoeiras.com/noticia/2974/index.html,BR,BRASIL,1.0,G,1.0,,,WELLINGTON DIAS,32.57,DR. PESSOA,15.43,LUCIANO NUNES,7.71,LUCIANE SANTOS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04300/2018,https://www.muraldavila.com.br/noticias/em-oeiras-indecisos-somam-mais-que-as-intencoes-de-voto-de-wellington-dias-72086.html,BR,BRASIL,1.0,DF,0.0,,,ASSIS CARVALHO,10.29,MAINHA,1.71,MAIA FILHO,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04338/2018,https://media.infomoney.com.br/portal/XPPoll_%202018_07_01.pdf,BR,BRASIL,1.0,PR,1.0,,,LULA,28.0,JAIR BOLSONARO,20.0,MARINA SILVA,9.0,CIRO GOMES,7.0,GERALDO ALCKMIN,7.0,ALVARO DIAS,5.0,JOAO AMOEDO,1.0,HENRIQUE MEIRELLES,1.0,MANUELA D'AVILA,1.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04338/2018,https://media.infomoney.com.br/portal/XPPoll_%202018_07_01.pdf,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,23.0,MARINA SILVA,13.0,CIRO GOMES,10.0,GERALDO ALCKMIN,8.0,ALVARO DIAS,5.0,MANUELA D'AVILA,2.0,HENRIQUE MEIRELLES,2.0,FERNANDO HADDAD,2.0,FLAVIO ROCHA,1.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04338/2018,https://media.infomoney.com.br/portal/XPPoll_%202018_07_01.pdf,BR,BRASIL,1.0,PR,0.0,,,JAIR BOLSONARO,14.0,LULA,12.0,CIRO GOMES,2.0,GERALDO ALCKMIN,2.0,MARINA SILVA,2.0,ALVARO DIAS,1.0,JOAO AMOEDO,1.0,FERNANDO HADDAD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04355/2018,https://blogdexucuru.blogspot.com/2018/10/paulo-camara-43-armando-monteiro-28-diz.html,BR,BRASIL,1.0,G,,,,PAULO CAMARA,43.0,ARMANDO MONTEIRO,28.0,MAURICIO RANDS,2.0,JULIO LOSSIO,2.0,DANI PORTELA,1.0,ANA PATRICIA ALVES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04355/2018,https://jornaldesafio.com.br/ipespe-folha-de-pernambuco-divulga-como-esta-em-pernambuco-a-disputa-presidencial/,BR,BRASIL,1.0,PR,,,,FERNANDO HADDAD,44.0,JAIR BOLSONARO,23.0,CIRO GOMES,10.0,MARINA SILVA,5.0,GERALDO ALCKMIN,4.0,CABO DACIOLO,1.0,HENRIQUE MEIRELLES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04355/2018,https://jornaldesafio.com.br/senado-ipespe-folha-de-pernambuco-divulga-nova-pesquisa/,BR,BRASIL,1.0,S,,,,JARBAS VASCONCELOS,41.0,HUMBERTO COSTA,34.0,MENDONÇA FILHO,25.0,SILVIO COSTA,12.0,BRUNO ARAUJO,8.0,PASTOR JAIRINHO,3.0,EUGENIA,1.0,ALBANISE,1.0,ADRIANA ROCHA,1.0,HELIO CABRAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04442/2018,https://www.facebook.com/marciofrancasp/posts/2356830817692629,BR,BRASIL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
