tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
BR-02691/2018,https://cidadeverde.com/noticias/284035/haddad-alcanca-56-dos-votos-no-piaui-bolsonaro-14-e-ciro-9-diz-opinar,BR,BRASIL,1,PR,,,,FERNANDO HADDAD,"56,93",JAIR BOLSONARO,"14,70",CIRO GOMES,"9,80",GERALDO ALCKMIN,"2,87",MARINA SILVA,"2,40",HENRIQUE MEIRELES,"1,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-07441/2018,https://cidadeverde.com/noticias/284040/governador-chega-a-48-dos-votos-e-dr-pessoa-a-20-em-nova-pesquisa-opinar,BR,BRASIL,1,G,,,,WELLINGTON DIAS,"48,52",DR. PESSOA,"20,33",LUCIANO NUNES,"10,54",ELMANO FÉRRER,"2,22",FABIO SERVIO,"1,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-07441/2018,https://extraparnaiba.blogspot.com/2018/10/opinar-ciro-e-wilson-empatados-marcelo.html,BR,BRASIL,1,S,,,,CIRO NOGUEIRA,"35,4",WILSON MARTINS,"34,8",MARCELO CASTRO,"26,7",FRANK AGUIAR,"15,2",ROBERT RIOS,"13,8",JESUS RODRIGUES,"1,8",MARCUS VINICIUS,"1,7",ANTONIO JOSE LIRA,"1,6",ELIZEU AGUIAR,"1,6",FLAVIA BARBOSA,"1,2",QUEM QUEM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03086/2018,https://diariomsnews.com.br/noticias/eleicoes/evolucao-dos-candidatos-a-presidente-do-brasil-em-ms-nas-ultimas-5-pesquisas-ranking-21719,BR,BRASIL,1,PR,,,,JAIR BOLSONARO,33,LULA,"15,41",CIRO GOMES,"4,25",MARINA SILVA,"2,83",GERALDO ALCKMIN,"2,41",ALVARO DIAS,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-09695/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-mostra-empate-tecnico-triplo-para-governo/48652/,BR,BRASIL,1,G,1.0,,,ODILON,"22,75",PUCCINELLI,"20,16",AZAMBUJA,"18,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-09695/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-mostra-empate-tecnico-triplo-para-governo/48652/,BR,BRASIL,1,G,0.0,,,ODILON,"15,75",PUCCINELLI,"14,25",AZAMBUJA,"13,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03712/2018,https://diariomsnews.com.br/noticias/eleicoes/pesquisa-para-governador-do-mato-grosso-do-sul-veja-os-numeros-24082,BR,BRASIL,1,G,1.0,,,AZAMBUJA,"38,16",ODILON,"24,33",JUNIOR MOCHI,"20,91",AMADUCCI,"4,08",BLUMA,"3,16",JOAO ALFREDO,"1,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03712/2018,https://diariomsnews.com.br/noticias/eleicoes/pesquisa-para-governador-do-mato-grosso-do-sul-veja-os-numeros-24082,BR,BRASIL,1,G,0.0,,,AZAMBUJA,"25,33",ODILON,"17,75",JUNIOR MOCHI,"11,50",AMADUCCI,3,BLUMA,"2,58",JOAO ALFREDO,"1,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03712/2018,https://diariomsnews.com.br/noticias/eleicoes/pesquisa-ranking-intencao-de-voto-para-deputado-federal-no-ms-24084,BR,BRASIL,1,DF,0.0,,,FABIO TRAD,"5,91",ROSE MODESTO,"5,83",GERALDO REZENDE,"3,25",ALCIDES BERNAL,"2,33",BETO PEREIRA,"1,91",VANDER LOUBET,"1,91",ELIZEU DIONIZIO,"1,58",TEREZA CRISTINA,"1,58",ODILON JUNIOR,"1,58",GEORGE TAKIMOTO,"1,58",WILTON ACOSTA,"1,50",VICTOR EUGENIO TATAO,"1,25",ALAN GUEDES,"1,25",JUNIOR DO PT,"1,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03712/2018,https://jornaldanova.com.br/noticia/388253/apenas-um-candidato-com-domicilio-em-nova-andradina-tem-chances-de-chegar-a-alms,BR,BRASIL,1,DE,0.0,,,ONEVAN DE MATOS,"4,16",NENO RAZUK,4,LEO MATOS,"3,91",GERSON CLARO,"2,33",JAMILSON NAME,"2,33",MARCAL FILHO,"2,33",RINALDO,"2,25",ALMI,2,MARCIO FERNANDES,"1,83",ZE TEIXEIRA,"1,83",LIDIO LOPES,"1,75",LUCAS DE LIMA,"1,66",CHIQUINHO TELLES,"1,50",JOAO HENRIQUE CATAN,"1,16",ALVARO SOARES,"1,16",BARBOSINHA,"1,16",STRUCK,"1,16",CAIO AUGUSTO,"1,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03712/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-moka-zeca-delcidio-e-miglioli-disputam-segunda/56801/,BR,BRASIL,1,S,1.0,,,NELSINHO TRAD,"37,25",WALDEMIR MOKA,"22,16",ZECA DO PT,"20,83",DELCIDIO DO AMARAL,"17,41",MARCELO MIGLIOLI,"16,16",SORAYA THRONICKE,"7,41",DORIVAL BETINI,"7,25",SERGIO HARFOUCHE,"7,08",GILMAR DA CRUZ,"4,08",HUMBERTO FIGUEIRO,"2,75",MARIO FONSECA,"2,16",ANIZIO GUATO,"1,91",THIAGO FREITAS,"1,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03615/2018,https://blogdotiagomendes11.blogspot.com/2018/04/,BR,BRASIL,1,G,0.0,,,WELLINGTON DIAS,"23,79",DR. PESSOA,"1,14",LUCIANO NUNES,"1,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03615/2018,https://blogdotiagomendes11.blogspot.com/2018/04/,BR,BRASIL,1,G,1.0,,,WELLINGTON DIAS,"51,8",DR. PESSOA,"9,92",LUCIANO NUNES,"5,09",VALTER ALENCAR,"2,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03615/2018,https://infonewss.com/politica/mesmo-preso-ex-presidente-lula-lidera-pesquisa-no-piaui-com-6128/,BR,BRASIL,1,PR,1.0,,,CIRO GOMES,"9,48",JAIR BOLSONARO,"8,69",MARINA SILVA,"8,17",FERNANDO HADDAD,"7,46",GERALDO ALCKMIN,"3,25",JOAQUIM BARBOSA,"3,16",ALVARO DIAS,"2,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-07535/2018,https://ifato.com.br/noticias/politica/veja-pesquisa-para-deputado-estadual-no-mato-grosso-do-sul/49852.html,BR,BRASIL,1,DE,0.0,,,NENO RAZUK,"2,16",GERSON CLARO,"1,83",DEL. WELLINGTON,"1,83",CABO ALMI,"1,75",PICARELLI,"1,75",MARCIO FERNANDES,"1,50",LUCAS DE LIMA,"1,50",CHIQUINHO TELLES,"1,50",LEO MATOS,"1,50",LIDIO LOPES,"1,33",ONEVAN DE MATOS,"1,33",JAMILSON NAME,"1,33",STRUCK,"1,16",CORONEL DAVID,"1,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-07535/2018,https://ifato.com.br/noticias/politica/veja-pesquisa-que-aponta-os-candidatos-mais-citados-para-deputado-federal/49867.html,BR,BRASIL,1,DF,0.0,,,FABIO TRAD,"6,08",ROSE MODESTO,"5,58",ALCIDES BERNAL,"3,50",BETO PEREIRA,"2,75",ODILON JUNIOR,"2,75",WILTON ACOSTA,"2,58",CARLA STHEPANINI,"2,25",TEREZA CRISTINA,"2,25",ELIZEU DIONIZIO,"2,16",GEORGE TAKIMOTO,"1,25",GERALDO REZENDE,"1,25",VANDER LOUBET,"1,25",DAGOBERTO,"1,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-07535/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-nelsinho-lidera-moka-segue-a-frente-de-zeca-em/56648/,BR,BRASIL,1,S,1.0,,,NELSINHO TRAD,"38,25",WALDEMIR MOKA,"21,58",ZECA DO PT,"19,41",DELCIDIO DO AMARAL,"14,25",DORIVAL BETINI,"12,16",MARCELO MIGLIOLI,"11,58",SORAYA THRONICKE,"5,58",GILMAR DA CRUZ,"5,50",HUMBERTO FIGUEIRO,"3,33",MARIO FONSECA,"2,08",THIAGO FREITAS,"1,91",ANIZIO GUATO,"1,66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-07535/2018,https://www.jd1noticias.com/politica/reinaldo-segue-lider-nas-intencoes-de-votos-aponta-instituto-ranking/56642/,BR,BRASIL,1,G,1.0,,,AZAMBUJA,"36,25",ODILON,"25,16",JUNIOR MOCHI,"20,41",AMADUCCI,"3,41",BLUMA,"2,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-03864/2018,http://www.pordentrodoassuntoiguatemi.com.br/betini-e-o-novato-que-mais-pontuou-em-pesquisa-de-intencao-de-voto-para-o-senado/,BR,BRASIL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04260/2018,http://www.aderbalmachado.com.br/noticia/2018-08-22/Inusitado:_pesquisa_indica_vitoria_de_Decio_Lima_em_Criciuma,BR,BRASIL,1,PR,1.0,,,JAIR BOLSONARO,"34,24",LULA,18.08,MARINA SILVA,"4,96",GERALDO ALCKMIN,"3,68",ALVARO DIAS,"3,04",CIRO GOMES,"2,04",JOAO AMOEDO,"1,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-00440/2018,https://www.4oito.com.br/noticia/decio-lima-na-frente-na-preferencia-do-eleitor-de-criciuma-ao-governo-5666,BR,BRASIL,1,G,,,,DECIO LIMA,"13,28",MAURO MARIANI,"8,64",GELSON MERISIO,"6,40",COMANDANTE MOISES,"5,28",ANGELO CASTRO,"2,56",JESSE PEREIRA,"1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-00446/2018,http://www.regiaonline.com/pesquisa-de-hoje-24-de-outubro-confira-os-numeros-para-o-governo-do-ms/,BR,BRASIL,1,G,1.0,,,REINALDO AZAMBUJA,"47,33",JUIZ ODILON,"41,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-06558/2018,https://diariomsnews.com.br/noticias/eleicoes/ranking-divulga-novos-numeros-na-corrida-para-o-governo-do-ms-24106,BR,BRASIL,1,G,1.0,,,AZAMBUJA,"37,16",JUIZ ODILON,"23,91",JUNIOR MOCHI,21,AMADUCCI,"4,16",BLUMA,"3,50",JOAO ALFREDO,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-00320/2018,https://www.correiodafronteira.com.br/ranking-azambuja-lidera-com-35-seguido-por-275-de-juiz-odilon-em-disputa-polarizada/,BR,BRASIL,1,G,1.0,,,REINALDO AZAMBUJA,"35,33",ODILON OLIVEIRA,"17,58",JUNIOR MOCHI,"5,25",HUMBERTO AMADUCCI,"3,50",JOAO ALFREDO,"3,08",MARCELO BLUMA,"2,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-00919/2018,https://bucharadopantanal.blogspot.com/2018/09/governo-de-ms-primeiro-turno-instituto.html,BR,BRASIL,1,G,0.0,,,AZAMBUJA,"19,58",JUIZ ODILON,"18,41",JUNIOR MOCHI,"9,66",AMADUCCI,"2,91",BLUMA,"1,83",JOAO ALFREDO,"1,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-04036/2018,https://diariomsnews.com.br/noticias/eleicoes/pesquisa-ranking-para-o-governo-do-mato-grosso-do-sul-23986,BR,BRASIL,1,G,0.0,,,AZAMBUJA,"21,33",ODILON,"18,48",MOCHI,"10,33",HUMBERTO AMADUCCI,"2,25",MARCELO BLUMA,"1,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06092/2018,https://portalsbn.com.br/noticia/pesquisa-ibope-no-es-aponta-casagrande-com-59-rose-tem-11-manato-6-e-aridelmo-3,BR,BRASIL,1,G,0.0,,,RENATO CASAGRANDE,29,ROSE DE FREITAS,3,CARLOS MANATO,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06092/2018,https://portalsbn.com.br/noticia/pesquisa-ibope-no-es-aponta-casagrande-com-59-rose-tem-11-manato-6-e-aridelmo-3,BR,BRASIL,1,G,1.0,,,RENATO CASAGRANDE,59,ROSE DE FREITAS,11,CARLOS MANATO,6,ARIDELMO TEIXEIRA,3,ANDRE MOREIRA,1,JACKELINE ROCHA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-08894/2018,https://www.ibopeinteligencia.com/noticias-e-pesquisas/renato-casagrande-cresce-e-segue-liderando-com-ampla-vantagem-a-disputa-pelo-governo-do-espirito-santo/,BR,BRASIL,1,PR,1.0,,,JAIR BOLSONARO,24,MARINA SILVA,15,CIRO GOMES,13,GERALDO ALCKMIN,9,FERNANDO HADDAD,5,HENRIQUE MEIRELLES,2,JOAO AMOEDO,2,ALVARO DIAS,1,GUILHERME BOULOS,1,VERA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-08894/2018,https://www.ibopeinteligencia.com/noticias-e-pesquisas/renato-casagrande-cresce-e-segue-liderando-com-ampla-vantagem-a-disputa-pelo-governo-do-espirito-santo/,BR,BRASIL,1,PR,0.0,,,JAIR BOLSONARO,21,LULA,21,CIRO GOMES,4,GERALDO ALCKMIN,3,MARINA SILVA,3,JOAO AMOEDO,2,HENRIQUE MEIRELLES,1,FERNANDO HADDAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06092/2018,https://www.ibopeinteligencia.com/noticias-e-pesquisas/renato-casagrande-cresce-e-segue-liderando-com-ampla-vantagem-a-disputa-pelo-governo-do-espirito-santo/,BR,BRASIL,1,S,1.0,,,MAGNO MALTA,48,RICARDO FERRAÇO,40,FABIANO CONTARATO,16,MARCOS DO VAL,9,CELIA TAVARES,5,MAURO RIBEIRO,5,SUBTENENTE ASSIS,4,ROGERIO BERNARDO,2,HELDER CARNIELLI,2,ULISSES PINCELLI,1,LIU KATRINI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06092/2018,https://www.ibopeinteligencia.com/noticias-e-pesquisas/renato-casagrande-cresce-e-segue-liderando-com-ampla-vantagem-a-disputa-pelo-governo-do-espirito-santo/,BR,BRASIL,1,S,0.0,,,MAGNO MALTA,10,RICARDO FERRAÇO,7,FABIANO CONTARATO,5,MARCOS DO VAL,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-04036/2018,https://www.iviagora.com.br/noticia/2128/pesquisa-ranking-para-o-governo-do-mato-grosso-do-sul,BR,BRASIL,1,G,0.0,,,AZAMBUJA,"21,33",ODILON,"18,48",MOCHI,"10,33",AMADUCCI,"2,25",BLUMA,"1,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-04036/2018,https://www.iviagora.com.br/noticia/2128/pesquisa-ranking-para-o-governo-do-mato-grosso-do-sul,BR,BRASIL,1,G,1.0,,,AZAMBUJA,"32,50",ODILON,"24,25",MOCHI,"19,50",AMADUCCI,"3,50",BLUMA,"3,25",JOAO ALFREDO,"1,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-04036/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-moka-ultrapassa-zeca-e-eleicao-tem-virada-na-briga/56468/,BR,BRASIL,1,S,1.0,,,NELSINHO TRAD,"38,16",WALDEMIR MOKA,"19,41",ZECA DO PT,19,SERGIO HARFOUCHE,"11,83",DORIVAL BETINI,"10,33",MARCELO MIGLIOLI,"10,16",GILMAR DA CRUZ,"4,58",SORATA THRONICKE,"3,58",HUMBERTO FIGUEIRO,"2,83",THIAGO FREITAS,"2,66",ANIZIO GUATO,"2,16",CESAR NICOLATTI,"2,08",MARIO FONSECA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-04036/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-moka-ultrapassa-zeca-e-eleicao-tem-virada-na-briga/56468/,BR,BRASIL,1,S,0.0,,,NELSINHO TRAD,"12,91",ZECA DO PT,"6,91",WALDEMIR MOKA,"6,41",SERGIO HARFOUCHE,"3,16",DORIVAL BETINI,"3,08",SORAYA THRONICKE,"2,83",DELCIDIO DO AMARAL,"2,41",MARCELO MIGLIOLI,"2,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-03869/2018,http://blogdopaulomatias.com.br/site/amin-lidera-em-todos-os-cenarios-segundo-pesquisa-realizada-em-criciuma/,BR,BRASIL,1,G,1.0,,,DECIO LIMA,8,ESPERIDIAO AMIN,"26,72",GELSON MERISIO,"1,12",JOAO PAULO KLEINUBING,"2,08",MAURO MARIANI,"4,80",PAULO BAUER,"9,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-03869/2018,https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680,BR,BRASIL,1,S,1.0,,,ESPERDIAO AMIM,"11,76",FERNANDO CORUJA,"1,52",JORGINHO MELLO,"1,84",JOAO PAULO KLEINUBING,"2,08",LUCAS ESMERALDINO,"1,60",LEDIO ROSA DE ANDRADE,"1,84",MAURO MARIANI,"2,16",PAULINHO BORNHAUSEN,"3,76",PAULO BAUER,"5,04",RAIMUNDO COLOMBO,"11,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-03869/2018,https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680,BR,BRASIL,1,S,1.0,,,ESPERDIAO AMIM,"12,48",FERNANDO CORUJA,"1,68",JORGINHO MELLO,"1,84",JOAO PAULO KLEINUBING,"2,80",LUCAS ESMERALDINO,"1,76",LEDIO ROSA DE ANDRADE,"1,84",MAURO MARIANI,"1,52",PAULINHO BORNHAUSEN,4,RAIMUNDO COLOMBO,"11,44",MARCOS VIEIRA,"0,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-03869/2018,https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662,BR,BRASIL,1,G,1.0,,,DECIO LIMA,"8,80",ESPERIDIAO AMIN,"27,68",GELSON MERISIO,"1,60",JOAO PAULO KLEINUBING,"2,72",MAURO MARIANI,"5,28",NAPOLEAO BERNARDES,"1,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-06595/2018,http://www.correiodafronteira.com.br/reinaldo-cresce-e-disputa-para-governo-de-ms-tem-empate-tecnico/,BR,BRASIL,1,G,1.0,,,ANDRE PUCCINELLI,23,AZAMBUJA,22,ODILON,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-06595/2018,http://www.correiodafronteira.com.br/reinaldo-cresce-e-disputa-para-governo-de-ms-tem-empate-tecnico/,BR,BRASIL,1,G,0.0,,,ANDRE PUCCINELLI,13,ODILON,11,AZAMBUJA,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-07780/2018,http://jvonline.com.br/noticias/eleicoes/12507-caiado-venceria-eleicoes-no-primeiro-e-segundo-turno-diz-pesquisa-grupom.html,BR,BRASIL,1,G,0.0,,,RONALDO CAIADO,"13,9",JOSE ELITON,"4,8",MARCONI PERILLO,"4,1",DANIEL VILELA,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-07780/2018,http://jvonline.com.br/noticias/eleicoes/12507-caiado-venceria-eleicoes-no-primeiro-e-segundo-turno-diz-pesquisa-grupom.html,BR,BRASIL,1,G,1.0,,,RONALDO CAIADO,"40,2",DANIEL VILELA,"10,65",JOSE ELITON,"9,8",KATIA MARIA,"3,4",FABRICIO ROSA,"1,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-07780/2018,https://diariodegoias.com.br/pesquisa-grupom-diario-da-manha-aponta-lideranca-de-marconi-e-lucia-vania/,BR,BRASIL,1,S,1.0,,,MARCONI PERILLO,"27,10",LUCIA VANIA,"25,10",VANDERLAN CARDOSO,"17,20",JORGE KAJURU,"15,60",DEMOSTENES TORRES,"10,50",VILMAR ROCHA,"7,20",ANTONIO GOMIDE,6,PEDRO CHAVES,"5,10",LUANA BALDY,"1,90",WILDER MORAES,"1,70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-09989/2018,https://180graus.com/pesquisa-eleitoral/opinar-tv-cidade-verde-mesmo-preso-lula-obtem-69-no-piaui,BR,BRASIL,1,G,1.0,,,WELLINGTON DIAS,50,LUCIANO NUNES,"6,75",ELMANO FERRER,"5,73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-09989/2018,https://180graus.com/pesquisa-eleitoral/opinar-tv-cidade-verde-mesmo-preso-lula-obtem-69-no-piaui,BR,BRASIL,1,S,1.0,,,WILSON MARTINS,"19,2",FRANK AGUIAR,"17,1",DR. PESSOA,"15,3",CIRO NOGUEIRA,"11,9",ROBERT RIOS,"8,9",REGINA SOUSA,"6,7",ANTONIO JOSE LIRA,"2,8",QUEM QUEM,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-09472/2018,https://180graus.com/pesquisa-eleitoral/opinar-tv-cidade-verde-mesmo-preso-lula-obtem-69-no-piaui,BR,BRASIL,1,PR,1.0,,,LULA,"69,78",BOLSONARO,"6,28",CIRO GOMES,"3,33",MARINA,"2,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-09546/2018,https://www.facebook.com/pages/Fernando-SerranoArquitetos/299107356897801,BR,BRASIL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-08129/2018,https://www.4oito.com.br/noticia/decio-e-merisio-bolsonaro-e-haddad-na-frente-em-criciuma-6293,BR,BRASIL,1,PR,,,,JAIR BOLSONARO,"46,88",FERNANDO HADDAD,8,JOAO AMOEDO,"4,64",CIRO GOMES,"4,48",GERALDO ALCKMIN,"4,16",MARINA SILVA,"2,88",HENRIQUE MEIRELLES,"1,76",ALVARO DIAS,"1,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-08129/2018,https://www.4oito.com.br/noticia/decio-e-merisio-bolsonaro-e-haddad-na-frente-em-criciuma-6293,BR,BRASIL,1,G,,,,DECIO LIMA,"16,48",MERISIO,"13,28",MAURO MARIANI,"12,16",COMANDANTE MOISES,"7,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
