OBS,tse_id,url,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul40,cand41,resul41,cand42,resul42,cand43,resul43,person,instituto,scenario,total,for_correction_1,correction_1_pending,ID,year
,RJ-05026/2016,http://opinioes.folha1.com.br/2016/09/25/pro4-rafael-lidera-no-primeiro-turno-com-chicao-e-dispara-no-segundo/,TRUE,p,0,NA,NA,RAFAEL DINIZ,"29,9",DR CHICAO,27.7,CAIO VIANNA,9.1,NILDO CARDOSO,1.6,GERALDO PUDIM,0.7,ROGERIO MATOSO,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CF THIS LATER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4286,338.6,FALSE,NA,181,2016
,RJ-09108/2016,http://www.folha1.com.br/_conteudo/2016/09/blogs/blogdoarnaldoneto/1194432-juiz-nega-liminar-para-suspender-pesquisa-ibope-em-sjb.html,TRUE,p,NA,NA,1,CARLA MACHADO,"79,2",NECO,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4337,812.8,FALSE,NA,187,2016
,RJ-09665/2016,http://www.portalozk.com/vaf/noticias/politica/carla-machado-tem-799-e-neco-201-das-intencoes-de-voto-em-sao-joao-da-barra/3267/,TRUE,p,1,NA,1,CARLA MACHADO,"79,9",NECO,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4341,7.99E+15,FALSE,NA,188,2016
,RJ-09665/2016,http://www.portalozk.com/vaf/noticias/politica/carla-machado-tem-799-e-neco-201-das-intencoes-de-voto-em-sao-joao-da-barra/3267/,TRUE,p,0,NA,NA,CARLA MACHADO,"48,4",NECO,13.6,BETINHO DAUAIRE,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4340,498.3,FALSE,NA,189,2016
PESQUISA IMPUGNADA,RJ-09868/2016,http://www.jornalolhar.com.br/2016/09/justica-pede-para-nao-divulgar-pesquisa.html,TRUE,p,NA,NA,NA,PEDRINHO CHERENE,"56,4",FRANCIMARA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4342,600.5,FALSE,NA,190,2016
,RO-04650/2016,http://www.extraderondonia.com.br/2016/09/30/na-reta-final-pesquisa-aponta-rosani-com-46-japones-com-32-e-julinho-com-3-em-vilhena/,TRUE,p,1,NA,NA,ROSANI DONADON,"46,4",EDUARDO JAPONES,32.4,JULINHO RADIO,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4758,499.8,FALSE,NA,191,2016
,SE-00070/2016,https://jornaldesergipe.com.br/2016/10/dataform-valadares-filho-com-5987-e-edvaldo-nogueira-4013.html,TRUE,p,1,NA,NA,VALADARES FILHO,"48,47",EDVALDO NOGUEIRA,32.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4951,4879.48,FALSE,NA,193,2016
,SE-01836/2016,http://www.lagartonoticias.com.br/2016/08/22/diogenes-almeida-lidera-com-folga-em-tobias-barreto/,TRUE,p,1,NA,NA,DIOGENES ALMEIDA,"47,75",NEGO VALERIANO,26.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4979,4801.25,FALSE,NA,194,2016
,SE-02383/2016,https://sergipeinformnews.wordpress.com/2016/09/30/dataform-valmir-monteiro-sera-o-proximo-prefeito-em-lagarto/,TRUE,p,1,NA,NA,VALMIR MONTEIRO,"52,75",JERONIMO,28,TENENTE WILLIANS,1.75,ROSENDO RIBEIRO,1.5,MARCELIO,0.25,ENOQUE ARAUJO,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4988,5306.75,FALSE,NA,195,2016
,SE-03207/2016,https://www.nenoticias.com.br/98980_dataform-votos-validos-valadares-filho-5231-x-edvaldo-nogueira-4769/,TRUE,p,1,NA,NA,VALADARES FILHO,"40,48",EDVALDO NOGUEIRA,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4992,4084.9,FALSE,NA,196,2016
,SE-03519/2016,http://www.lagartonoticias.com.br/2016/08/09/nove-municipios-ja-solicitaram-registros-de-candidaturas-junto-a-tre/,TRUE,p,NA,NA,NA,AIRTON MARTINS,"53,5",CADUCHA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4993,555.5,FALSE,NA,197,2016
,SE-04955/2016,https://sergipeinformnews.wordpress.com/2016/09/19/segundo-pesquisa-dataform-valmir-monteiro-lidera-na-disputa-pela-prefeitura-de-lagarto/,TRUE,p,1,NA,NA,VALMIR MONTEIRO,"49,75",JERONIMO REIS,22.75,TENENTE WILLIANS,2,ROSENDO RIBEIRO,2,MARCELLO PSOL,1,ENOQUE ARAUJO,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5001,5003,FALSE,NA,198,2016
,SE-05006/2016,http://itnet.com.br/noticia/30362/dataform-divulga-pesquisas-eleitorais-em-itabaiana-muribeca-e-japaratuba,TRUE,p,1,NA,NA,FERNANDO FRANCO,"62,25",SANDRA,19.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5002,6244.75,FALSE,NA,199,2016
,SE-05737/2016,https://senoticias.com.br/se/dataform-capela-silvany-sukita-4875-x-astrogildo-3425/,TRUE,p,1,NA,NA,SILVANY SUKITA,"48,75",ASTROGILDO,34.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5013,4909.25,FALSE,NA,200,2016
,SE-06309/2016,https://ovotoblog.wordpress.com/2016/10/01/dataform-2016-maruim-jeferson-santana-se-reelege-no-proximo-domingo/,TRUE,p,1,NA,NA,JEFERSON SANTANA,"43,25",CHILE,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5016,4360,FALSE,NA,201,2016
,SE-06912/2016,http://itnet.com.br/noticia/30757/valmir-de-francisquinho-lidera-inten-es-de-votos-diz-pesquisa,TRUE,p,1,NA,NA,VALMIR MONTEIRO,"62,25",ROBERTO BISPO,4.25,LUCIANO BISPO,5,MARIA MENDONCA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5017,6234.5,FALSE,NA,202,2016
,SE-07150/2016,https://itnet.com.br/noticia/30362/dataform-divulga-pesquisas-eleitorais-em-itabaiana-muribeca-e-japaratuba,TRUE,p,1,NA,NA,SUKITA,"24,75",LARA MOURA,22.75,HELIO SOBRAL,16,REINALDO MOURA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5020,2514.5,FALSE,NA,203,2016
,SE-08751/2016,https://ovotoblog.wordpress.com/2016/10/01/dataform-2016-aracaju-valadares-cresce-empata-com-edvaldo-e-ja-esta-a-frente-no-2o-turno/,TRUE,p,1,NA,NA,EDVALDO NOGUEIRA,"29,76",VALADARES FILHO,28.74,JOAO ALVES,8.67,DR EMERSON,5.61,VERA LUCIA,3.06,JOAO TARANTELLA,2.04,SONIA MEIRE,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5023,3024.46,FALSE,NA,204,2016
,SE-08992/2016,https://ovotoblog.wordpress.com/2016/10/01/dataform-2016-tobias-barreto-empate-entre-cesar-e-diogenes-gera-disputa-voto-a-voto/,TRUE,p,1,NA,NA,DIOGENES,"43,5",CESAR PRADO,43,ADEILSON NOGUEIRA,1.75,EDIVALDO PARICEIRO,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5024,480.25,FALSE,NA,205,2016
,SE-09044/2016,https://itnet.com.br/noticia/31248/gabriel-oliveira-lidera-com-folga-pesquisa-do-dataform-em-frei-paulo,TRUE,p,1,NA,NA,GABRIEL OLIVEIRA,"52,5",ANDERSON,37.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5025,562.25,FALSE,NA,206,2016
,SE-09060/2016,http://www.gilsondeoliveira.com.br/politica/10284/prefeito-valmir-de-francisquinho-candidato-a-reeleicao-mantem-vantagem-sobre-opositor-em-mais-uma-rodada-de-pesquisa,TRUE,p,1,NA,NA,VALMIR FRANCISQUINHO,"62,25",ROBERTO BISPO,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5027,6245,FALSE,NA,207,2016
,SE-09141/2016,http://itnet.com.br/noticia/31047/candidato-de-situacao-lidera-pesquisa-para-prefeito-em-frei-paulo,TRUE,p,1,NA,NA,GABRIEL OLIVEIRA,"50,75",ANDERSON,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5030,5109,FALSE,NA,209,2016
,SE-09472/2016,http://www.lagartonoticias.com.br/2016/09/19/dataform-divulga-pesquisa-em-lagarto-e-mais-5-municipios-de-sergipe/,TRUE,p,0,NA,NA,DIOGENES ALMEIDA,"38,25",CESAR PRADO,38,DILSON,0.75,ADEILSON NOGUEIRA,0.5,VERANIO,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5032,3864.5,FALSE,NA,211,2016
,SE-09472/2016,http://www.lagartonoticias.com.br/2016/09/19/dataform-divulga-pesquisa-em-lagarto-e-mais-5-municipios-de-sergipe/,TRUE,p,1,NA,NA,DIOGENES ALMEIDA,"40,25",CESAR PRADO,45.25,ADEILSON NOGUEIRA,2.25,EDIVALDO PARICEIRO,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5033,4074.25,FALSE,NA,212,2016
,SP-03001/2016,https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_66/4,TRUE,p,NA,NA,NA,ELI CORREA FILHO,"19,5",ELOI PIETA,14.71,MARTELLO,12.89,JORGE WILSON,7.6,GUTI,6.12,CARLOS ROBERTO,5.95,WAGNER FREITAS,3.47,ALBERTAO,1.82,NEFI TALES,1.32,NA,NA,NA,NA,NA,NA,SEE AGAIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5264,248.88,FALSE,NA,213,2016
,SP-04398/2016,http://www.metrocomunicacao.com.br/jm2017/apos-definicao-de-candidaturas-lili-aymar-despenca-e-cai-1731-enquanto-que-leandro-amaro-cresce-e-reduz-diferenca/,TRUE,p,NA,NA,NA,LILI AYMAR,"34,44",LEANDRO,22.87,JOAO BORG,8.54,DR MARIO,4.41,LU CONSELHO,2.275,TONINHO GRAFICA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5276,3484.295,FALSE,NA,214,2016
,SP-04441/2016,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%A3o_municipal_de_Carapicu%C3%ADba_em_2016,TRUE,p,NA,NA,NA,MARCOS NEVES,"41,6",PROFESSORA SONIA,19.2,VICE SALIM REIS,2.6,ABRAAO JUNIOR,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5278,439.6,FALSE,NA,215,2016
,SP-06410/2016,https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o___bx/2,TRUE,p,1,NA,NA,QUINZINHO PEDROSO,"36,5",ROGERIO FRANCO,21.25,JOAO SANTOS,3,MOISEZINHO,4.75,ADILSON VALLI,3.75,FORMIGA,3,ALMIR RODRIGUES,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5307,403.25,FALSE,NA,218,2016
,SP-06410/2016,https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o___bx/2,TRUE,p,0,NA,NA,QUINZINHO PEDROSO,"26,75",ROGERIO FRANCO,17.5,JOAO SANTOS,2.25,MOISEZINHO,1.5,ADILSON VALLI,1.5,FORMIGA,1.25,ALMIR RODRIGUES,0.51,MARIO RIBEIRO,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5306,2700.76,FALSE,NA,219,2016
,SP-06904/2016,https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_58/4,TRUE,p,NA,NA,NA,ELI CORREA FILHO,"19,72",ELOI PIETA,15.88,MARTELLO,12.68,GUTI,7.94,CARLOS ROBERTO,9.25,JORGE WILSON,3.84,WAGNER FREITAS,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5313,2024.41,FALSE,NA,220,2016
,SP-07099/2016,https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_16/10,TRUE,p,1,NA,NA,ELI CORREA FILHO,"12,21",ELOI PIETA,14.66,MARTELLO,10.31,CARLOS ROBERTO,6.75,GUTI,6.47,JOVINO CANDIDO,3.64,JORGE WILSON,3.31,WAGNER FREITAS,2.84,PEREIRA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5316,1270.69,FALSE,NA,221,2016
,SP-07109/2016,https://issuu.com/jornalexpressobr/docs/jornal_expresso_br__edi____o_152_ag/3,TRUE,p,1,NA,NA,FERNANDAO,"38,83",PEDRINHO,14.25,ISABEL,18.16,ARIZINHO,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5317,3943.61,FALSE,NA,222,2016
,SP-08631/2016,https://www.clickguarulhos.com.br/2016/09/14/nova-pesquisa-mostra-eli-correa-na-frente-e-eloi-e-martello-empatados/,TRUE,p,NA,NA,NA,ELI CORREA FILHO,"21,1",ELOI PIETA,14.6,MARTELLO,14.3,JORGE WILSON,6.5,GUTI,5.9,CARLOS ROBERTO,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5347,256.5,FALSE,NA,223,2016
,SP-08746/2016,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_1993,TRUE,p,1,NA,NA,ELI CORREA FILHO,"11,3",ELOI PIETA,11.9,GURI,10.09,CARLOS ROBERTO,7.8,MARTELLO,7.2,JOVINO CANDIDO,3.77,JORGE WILSON,3.31,PEREIRA,3.12,WAGNER FREITAS,1.2,MARCIO NAKASHIMA,1.1,ALEXANDRE ZEITUNE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5349,162.79,FALSE,NA,224,2016
