new_tse_id;tse_id;url;NM_UE;util;position;estimulada;suspensa;vv;cand1;resul1;cand2;resul2;cand3;resul3;cand4;resul4;cand5;resul5;cand6;resul6;cand7;resul7;cand8;resul8;cand9;resul9;cand10;resul10;cand11;resul11;cand12;resul12;cand13;resul13;cand14;resul14;cand15;resul15;cand16;resul16;cand17;resul17;cand18;resul18;cand19;resul19;cand20;resul20;cand21;resul21;cand22;resul22;cand23;resul23;cand24;resul24;cand25;resul25;cand26;resul26;cand27;resul27;cand28;resul28;cand29;resul29;cand30;resul30;cand31;resul31;cand32;resul32;cand33;resul33;cand34;resul34;cand35;resul35;cand36;resul36;cand37;resul37;cand38;resul38;cand39;resul39;cand40;resul40;cand41;resul41;cand42;resul42;cand43;resul43;manual_filename;SG_UE;obs;instituto;total;CNPJ
;ES-00005/2012;http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Colatina_201202_SiteFutura.pdf;COLATINA;1;p;1;NA;NA;PAULO FOLETTO;35.2;GUERINO BALESTRASSI;24;JOSIAS VITORIA;9.8;CIRILO TARSO;8.2;MARCELINO FRAGA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;83.2;NA
;ES-00005/2012;http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Colatina_201202_SiteFutura.pdf;COLATINA;1;p;1;NA;NA;PAULO FOLETTO;36.2;LEONARDO DEPTULSKI;19.8;JOSIAS VITORIA;10.5;CIRILO TARSO;8;MARCELINO FRAGA;6.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;81;NA
;ES-00011/2012;http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Vitoria_201203_V00_SiteFutura.pdf;VITÓRIA;1;p;1;NA;NA;LUIZ PAULO VELLOZO LUCAS;25.2;LUCIANO REZENDE;19.3;IRINY LOPES;10.3;LELO COIMBRA;6.7;JOSE ESMERALDO;6;MAX MATA;4;SERGIO MAGALHAES;1.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;72.7;NA
;ES-00011/2012;http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Vitoria_201203_V00_SiteFutura.pdf;VITÓRIA;1;p;1;NA;NA;PAULO HARTUNG;42.5;LUIZ PAULO VELLOZO LUCAS;14.2;LUCIANO REZENDE;10.7;IRINY LOPES;7.5;JOSE ESMERALDO;5;MAX MATA;2.5;SERGIO MAGALHAES;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;83.4;NA
;ES-00130/2012;http://futuranet.ws/wp-content/uploads/2012/10/Resultados_Eleitoral_Aracruz.pdf;ARACRUZ;1;p;1;NA;NA;MARCELO COELHO;57;DOUTORA GILCINEA;21.8;JONES CAVAGLIERI;5.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;84.1;NA
;ES-00130/2012;http://futuranet.ws/wp-content/uploads/2012/10/Resultados_Eleitoral_Aracruz.pdf;ARACRUZ;1;p;0;NA;NA;MARCELO COELHO;53;DOUTORA GILCINEA;13.8;JONES CAVAGLIERI;4.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;71.3;NA
;ES-02366/2018;https://brpolitico.com.br/noticias/wp-content/uploads/sites/683/2018/07/ESEstadual-M%C3%ADdia.pdf;ESPÍRITO SANTO;1;g;1;NA;NA;RENATO CASAGRANDE;30.3;PAULO HARTUNG;29.6;RICARDO FERRACO;6.3;ROSE FREITAS;5.1;RODNEY MIRANDA;3.3;CORONEL FORESTI;2.8;ANDRE MOREIRA;1.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/26-(leva-geral2_leva2)-pedro10-entrega.xlsx.csv;NA;NA;NA;78.8;NA
;ES-02366/2018;https://brpolitico.com.br/noticias/wp-content/uploads/sites/683/2018/07/ESEstadual-M%C3%ADdia.pdf;ESPÍRITO SANTO;1;g;1;NA;NA;RENATO CASAGRANDE;27.9;PAULO HARTUNG;27.5;AMARO NETO;12.1;RICARDO FERRACO;5.8;ROSE FREITAS;4;CORONEL FORESTI;2.6;ANDRE MOREIRA;1.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/26-(leva-geral2_leva2)-pedro10-entrega.xlsx.csv;NA;NA;NA;81.3;NA
;ES-09041/2018;https://tconline.com.br/futura-indica-lideranca-absoluta-de-casagrande/;ESPÍRITO SANTO;1;g;1;NA;NA;CASAGRANDE;42;HARTUNG;32.9;ROSE;6.9;CORONEL FORESTI;3.5;ANDRE MOREIRA;1.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;86.4;NA
;ES-09041/2018;https://tconline.com.br/futura-indica-lideranca-absoluta-de-casagrande/;ESPÍRITO SANTO;1;g;1;NA;NA;CASAGRANDE;56.5;ROSE FREITAS;11.9;AMARO NETO;9.4;CORONEL FORESTI;3.5;ANDRE MOREIRA;1.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;82.4;NA
;ES-09041/2018;https://tconline.com.br/futura-indica-lideranca-absoluta-de-casagrande/;ESPÍRITO SANTO;1;g;1;NA;NA;CASAGRANDE;52.6;RICARDO FERRACO;13.8;ROSE;9.5;CORONEL FORESTI;3.8;ANDRE MOREIRA;1.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;81.1;NA
;ES-09041/2018;https://tconline.com.br/futura-indica-lideranca-absoluta-de-casagrande/;ESPÍRITO SANTO;1;g;1;NA;NA;CASAGRANDE;58.4;ROSE FREITAS;12.8;CARLOS ALBERTO FORESTI;4.3;COLNAGO;4;ANDRE MOREIRA;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/37-(leva-geral1(1700-1))-pedro18-entrega.csv.csv;NA;NA;NA;81;NA
;GO-00026/2014;https://www.brasil247.com/geral/sem-iris-perillo-seria-reeleito-no-primeiro-turno;BRASIL;1;g;NA;NA;NA;PERILLO;34.5;IRIS;26.6;VANDERLAN;12.9;ANTONIO GOMIDE;8.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;82.4;NA
;GO-00026/2014;https://www.brasil247.com/geral/sem-iris-perillo-seria-reeleito-no-primeiro-turno;BRASIL;1;g;NA;NA;NA;PERILLO;37.5;VANDERLAN CARDOSO;12.9;JUNIOR FRIBOI;12.2;ANTONIO GOMIDE;9.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;71.7;NA
;GO-00040/2014;https://www.brasil247.com/geral/marconi-lidera-corrida-para-o-governo-de-goias;GOIÁS;1;g;1;NA;NA;MARCONI;41.3;IRIS;33.2;VANDERLAN CARDOSO;11.3;ANTONIO GOMIDE;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/23-(bing_output5_filtered(493))-fran2-pedro_revisado-entrega.xlsx.csv;NA;NA;NA;90.8;NA
;GO-00040/2014;https://www.brasil247.com/geral/marconi-lidera-corrida-para-o-governo-de-goias;GOIÁS;1;g;0;NA;NA;MARCONI;17.5;IRIS;7.8;VANDERLAN CARDOSO;1.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/23-(bing_output5_filtered(493))-fran2-pedro_revisado-entrega.xlsx.csv;NA;NA;NA;27.2;NA
;GO-00040/2014;https://www.brasil247.com/geral/marconi-lidera-corrida-para-o-governo-de-goias;GOIÁS;1;s;NA;NA;NA;CAIADO;34.3;MARIANA SANT'ANNA;26.5;VILMAR ROCHA;13.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/23-(bing_output5_filtered(493))-fran2-pedro_revisado-entrega.xlsx.csv;NA;NA;NA;73.9;NA
;GO-00040/2014;https://www.brasil247.com/geral/marconi-lidera-corrida-para-o-governo-de-goias;GOIÁS;0;s;NA;NA;NA;RONALDO CAIADO;34.3;MARIA SANT'ANNA;26.5;VILMAR ROCHA;13.1;AGUIMAR JESUINO;1.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/23-(bing_output5_filtered(493))-fran2-pedro_revisado-entrega.xlsx.csv;NA;NA;NA;75.7;NA
;GO-00040/2014;https://www.brasil247.com/geral/marconi-lidera-corrida-para-o-governo-de-goias;GOIÁS;0;g;0;NA;NA;MARCONI PERILLO;17.5;IRIS REZENDE;7.8;VANDERLAN CARDOSO;1.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/23-(bing_output5_filtered(493))-fran2-pedro_revisado-entrega.xlsx.csv;NA;NA;NA;27.2;NA
;GO-00040/2014;https://www.brasil247.com/geral/marconi-lidera-corrida-para-o-governo-de-goias;GOIÁS;0;g;1;NA;NA;MARCONI PERILLO;41.3;IRIS REZENDE;33.2;VANDERLAN CARDOSO;11.3;ANTONIO GOMIDE;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/23-(bing_output5_filtered(493))-fran2-pedro_revisado-entrega.xlsx.csv;NA;NA;NA;90.8;NA
;GO-00324/2012;https://paginadoenock.com.br/onda-vermelha-paulo-garcia-candidato-do-pt-em-goiania-aumenta-vantagem-sobre-adversarios-e-deve-ser-reeleito-no-1o-turno/;NA;0;p;1;NA;NA;PAULO GARCIA;42.8;JOVAIR ARANTES;29.7;ELIAS JUNIOR;6.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/9-(leva-geral_2-1(965))-pedro20-splited_fixed-entrega.xlsx.csv;GOIÂNIA;NA;NA;78.8;NA
;GO-00324/2012;https://www.terra.com.br/noticias/brasil/politica/pesquisa-aponta-tendencia-de-reeleicao-de-petista-em-goiania,b6088ccf4886b310VgnCLD200000bbcceb0aRCRD.html;NA;1;p;1;NA;NA;PAULO GARCIA;42.8;JOVAIR ARANTES;12.5;ELIAS JUNIOR;8.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/9-(leva-geral_2-1(965))-pedro20-splited_fixed-entrega.xlsx.csv;GOIÂNIA;NA;NA;63.8;NA
;MA-00003/2014;https://antonioadomaral.blogspot.com/2014/04/pesquisa-em-campo-sai-quinta-feira24.html;NA;0;g;NA;NA;NA;LUIS FERNANDO SILVA;13.7;FLAVIO DINO;55.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;MA;NA;NA;69;NA
;MA-00003/2014;https://blogdozeorlando.blogspot.com/2014/02/;NA;1;g;NA;NA;NA;FLAVIO DINO;55.3;LUIS FERNANDO SILVA;13.7;ELIZIANE GAMA;6.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;MA;NA;NA;75.9;NA
;MA-00003/2014;https://blogdozeorlando.blogspot.com/2014/02/;NA;0;s;NA;NA;NA;ROBERTO ROCHA;25.2;ROSEANA SARNEY;20.7;DOMINGOS DUTRA;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;MA;NA;NA;65.9;NA
;MA-00003/2014;https://joselandiareal.blogspot.com/2014/02/segundo-pesquisa-datam-flavio-dino-tem.html;NA;0;s;NA;NA;NA;ROBERTO ROCHA;25.1;ROSEANA SARNEY;20.7;DOMINGOS DUTRA;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;MA;NA;NA;65.8;NA
;MA-00004/2014;https://josenetoformiga.blogspot.com/2014/02/eleicoes-2014-flavio-dino-lidera.html;NA;1;s;NA;NA;NA;ROBERTO ROCHA;23.7;ROSEANA SARNEY;15;HAROLDO SABOIA;9.5;DOMINGOS DUTRA;9.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;MA;NA;NA;57.3;NA
;MA-00004/2014;https://labareedanoticias.blogspot.com/2014/02/pesquisa-sao-luis-flavio-lidera.html;NA;0;s;NA;NA;NA;ROBERTO ROCHA;32.7;ROSEANA SARNEY;16.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;MA;NA;NA;48.8;NA
;MA-00010/2014;https://www.blogdojorgearagao.com.br/2014/page/160/;NA;1;s;NA;NA;NA;JOAO CASTELO;39;ROBERTO ROCHA;27;HAROLDO SABOIA;10;ARNALDO MELO;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/16-(leva-geral_3-3(2200))-pedro3-entrega.xlsx.csv;BR;NA;NA;80;NA
;MA-00010/2014;https://www.blogdojorgearagao.com.br/2014/page/160/;NA;1;s;NA;NA;NA;JOAO CASTELO;36;ROBERTO ROCHA;24;GASTAO VIEIRA;14;HAROLDO SABOIA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/16-(leva-geral_3-3(2200))-pedro3-entrega.xlsx.csv;BR;NA;NA;82;NA
;MA-00019/2012;https://jornalpequeno.blog.br/johncutrim/luciano-leitoa-lidera-pesquisa-em-timon-com-63/;TIMON;1;p;1;NA;NA;LUCIANO LEITOA;61.79;ALEXANDRE ALMEIDA;13.2;IRMAO WILLIAM;4.71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/devonthink_output_oscar.csv.csv;NA;NA;NA;79.7;NA
;MA-00019/2012;https://jornalpequeno.blog.br/johncutrim/luciano-leitoa-lidera-pesquisa-em-timon-com-63/;TIMON;1;p;1;NA;NA;LUCIANO LEITOA;63.2;ALEXANDRE ALMEIDA;14.62;TALES WAQUIM;9.86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/devonthink_output_oscar.csv.csv;NA;NA;NA;87.68;NA
