OBS,1 = Preencher,tse_id,url,sg_uf,sg_ue,ds_cargos,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul40,cand41,resul41,cand42,resul42,cand43,resul43,person,nm_ue,instituto,estado,city,scenario,wrong,ID
,,MS-00019/2014,https://www.campograndenews.com.br/politica/andre-preve-pesquisas-mais-animadoras-para-candidato-do-pmdb-a-partir-de-agora,BR,NA,Presidente,TRUE,g,1,NA,NA,DELCIDIO DO AMARAL,46,NELSINHO TRAD,25,REINALDO AZAMBUJA,18,MARCOS MONJE,1,SIDNEY MELO,1,LUIZ PEDRO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,404,TRUE,4762
,,MS 00019/2014,https://www.msemfoco.com.br/noticias/politica/pesquisa-aponta-avaliacao-governo-andre/31647/,BR,NA,Presidente,TRUE,s,1,NA,NA,SIMONE TEBET,28,RICARDO AYACHE,8,ANTONIO JOAO HUGO RODRIGUES,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,406,TRUE,4765
,,MS 00019/2014,https://www.msemfoco.com.br/noticias/politica/pesquisa-aponta-avaliacao-governo-andre/31647/,BR,NA,Presidente,TRUE,s,0,NA,NA,SIMONE TEBET,11,RICARDO AYACHE,2,ANTONIO JOAO HUGO RODRIGUES,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,403,TRUE,4766
4 d�gitos,,MA-0015/2014,http://www.irmaoinaldo.com.br/2014_06_25_archive.html,BR,BR,PRESIDENTE,TRUE,g,NA,NA,NA,FLAVIO DINO,58.2,EDINHO LOBAO,20.7,JOSE LUIS LAGO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RODRIGO,NA,NA,NA,NA,409,TRUE,5648
4 d�gitos,,MA-0015/2014,https://blogdeluizrocha.blogspot.com/2014/,BR,BR,PRESIDENTE,TRUE,s,NA,NA,NA,ROBERTO ROCHA,35.8,GASTAO VIEIRA,19.2,HAROLDO SABOIA,10,CLAUDICEIA DURANS,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RODRIGO,NA,NA,NA,NA,410,TRUE,5649
,,PI-00067/2014,https://cidadesnanet.com/news/politica/nova-pesquisa-elmano-ferrer-lidera-para-o-senado-em-teresina/,BR,NA,Presidente,TRUE,s,0,NA,NA,WILSON MARTINS,9.14,ELMANO FERRER,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,416,TRUE,4767
,,PI-00067/2014,https://www.agrandebarras.com.br/2014/07/data-az-eleitores-nao-sabem-em-quem.html,BR,NA,Presidente,TRUE,df,NA,NA,NA,MARCELO CASTRO,5.53,ATILA LIRA,5.11,REJANE DIAS,2.98,MARLLOS SAMPAIO,2.13,SILAS FREIRE,2.13,PAES ALADIM,1.28,OSMAR JR,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,420,TRUE,4768
,,PI-00067/2014,https://www.portallider.com/2014/07/pesquisa-data-az-deputado-campomaiorense-e-o-5%C2%B0-mais-lembrado-em-teresina-e-micro-regiao/,BR,NA,Presidente,TRUE,de,NA,NA,NA,ROBERT RIOS E OLIVEIRA JUNIOR,2.98,WILSON BRANDAO,2.55,JOAO DE DEUS,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,419,TRUE,4769
,,PI-00071/2014,http://www.luzilandianamidia.com/candidatos-ismar-marques-e-janainna-marques-voltam-a-aparecer-entre-os-mais-votados-em-pesquisa.html,BR,NA,Presidente,TRUE,df,NA,NA,NA,MARLLOS SAMPAIO,3.94,PAES LANDIM,2.78,MARCELO CASTRO,2.74,HUGO NAPOLEAO,1.66,SILAS FREIRE,1.16,HERACLITO FORTES,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,428,TRUE,4770
,,PI-00071/2014,http://www.luzilandianamidia.com/candidatos-ismar-marques-e-janainna-marques-voltam-a-aparecer-entre-os-mais-votados-em-pesquisa.html,BR,NA,Presidente,TRUE,de,NA,NA,NA,THEMISTOCLES FILHO,2.28,ISMAR MARQUES,1.74,FABIO NOVO,1.41,WILSON BRANDAO,1.2,MARDEN MENESES,1.08,NIZE REGO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,427,TRUE,4771
,,PI-00071/2014,https://gritador.com.br/noticia/2540/Wellington-Dias-lidera-pesquisa-feita-em-22-municipios,BR,NA,Presidente,TRUE,g,1,NA,NA,WELLINGTON DIAS,53.44,ZE FILHO,16.02,MAO SANTA,12.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,425,TRUE,4774
,,SE-00010/2014,http://www.jornaldodiase.com.br/noticias_ler.php?id=11835,BR,NA,Presidente,TRUE,s,NA,NA,NA,MARIA DO CARMO,53,ROGERIO CARVALHO,10,ANTONIO MARQUES,3,EDVALDO LEANDRO,2,MOACIR DA CRUZ SANTOS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,BRASIL,NA,NA,NA,437,TRUE,2940
,,SE-00010/2014,http://www.jornaldodiase.com.br/noticias_ler.php?id=11835,BR,NA,Presidente,TRUE,g,NA,NA,NA,JACKSON BARRETO,36,EDUARDO AMORIM,34,SONIA MEIRE,4,ALBERTO DOS SAANTOS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,BRASIL,NA,NA,NA,435,TRUE,2942
,,GO-00053/2014,https://cleubercarlos.blogspot.com/2014/08/pesquisa-para-o-senado-caiado-cai.html,BR,NA,"Presidente, Presidente",TRUE,s,1,NA,NA,CAIADO,29.9,MARIANA SANT'ANNA,16.5,VILMAR ROCHA,14.3,JESUINO,1.4,NETO,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAN,GOIÁS,NA,NA,NA,439,TRUE,1888
,,MA-00029/2014,http://www.agenciadenoticiasbaluarte.com.br/2014_08_03_archive.html,BR,NA,Presidente,TRUE,g,0,NA,NA,FLAVIO DINO,33.8,LOBAO FILHO,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,440,TRUE,4775
,,MA-00029/2014,http://www.agenciadenoticiasbaluarte.com.br/2014_08_03_archive.html,BR,NA,Presidente,TRUE,g,1,NA,NA,FLAVIO DINO,50.6,LOBAO FILHO,31,PROFESSOR JOSIVALDO,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,441,TRUE,4776
,,DF-06620-2018,https://jornaldebrasilia.com.br/politica-e-poder/ibaneis-70-rollemberg-30/,BR,NA,Presidente,TRUE,g,NA,NA,1,IBANEIS ROCHA,70,RODRIGO ROLLEMBERG,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,442,TRUE,4777
,,SP-00014/2014,https://folhaguarulhense.blogspot.com/2014/08/dilma-lidera-com-27-e-alckmin-aparece.html,BR,BR,PRESIDENTE,TRUE,g,1,NA,NA,GERALDO ALKMIN,48,PAULO SKAF,13,ALEXANDRE PADILHA,7,WAGNER FARIAS,2,GILBERTO NAALINI,2,RAIMUNDO SENA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,448,TRUE,2291
,,SP-00014/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1569/4,BR,BR,PRESIDENTE,TRUE,df,1,NA,NA,CELSO RUSSOMANO,15.17,JANETE PIETA,9.38,PAULO MALUF,7.58,EDUARDO SOLTUR,6.59,TIRIRICA,6.39,JORGE TADEU,6.19,GUTI,5.19,ELI CORREA FILHO,4.39,ELMER JAPONES,2.2,MARCOS FELICIANO,2,ANDRES SANCHEZ,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,447,TRUE,2292
,,MS-00025/2014,http://www.campogrande.net/novidades/capital/publicado-resultado-da-2a-pesquisa-fiems-ibrape-para-governador-de-ms-2113.html,BR,NA,Presidente,TRUE,g,0,NA,NA,DELCIDIO,28,NELSINHO TRAD,11,REINALDO AZAMBUJA,10,PROFESSOR MONGE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,456,TRUE,4782
,,MS-00025/2014,http://www.campogrande.net/novidades/capital/publicado-resultado-da-2a-pesquisa-fiems-ibrape-para-governador-de-ms-2113.html,BR,NA,Presidente,TRUE,g,1,NA,NA,DELCIDIO,44,REINALDO AZAMBUJA,21,NELSON TRAD,20,EVANDER VENDRAMINI,2,PROFESSOR MONGE,1,SIDNEY MELO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,458,TRUE,4783
,,MS-00025/2014,https://ifato.com.br/noticias/politica/senado-simone-lidera-estimulada-e-bernal-na-espontanea/4752.html,BR,NA,Presidente,TRUE,s,0,NA,NA,BERNAL,13,SIMONE,11,AYACHE,4,ANTONIO JOAO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,457,TRUE,4784
,,MS-00025/2014,https://ifato.com.br/noticias/politica/senado-simone-lidera-estimulada-e-bernal-na-espontanea/4752.html,BR,NA,Presidente,TRUE,s,1,NA,NA,SIMONE TEBET,34,ALCIDES BERNAL,28,RICARDO AYACHE,8,ANTONIO JOAO,5,LUCIEN REZENDE,2,VALDEMIR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,459,TRUE,4785
,,CE-00013/2014,https://aldenisfernandes.blogspot.com/2014/08/os-numeros-da-pesquisa-datafolha-para-o.html,BR,NA,Presidente,TRUE,g,0,NA,NA,EUNICIO OLIVEIRA,17,CAMILO SANTANA,7,CID GOMES,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,463,TRUE,4786
,,CE-00013/2014,https://aldenisfernandes.blogspot.com/2014/08/os-numeros-da-pesquisa-datafolha-para-o.html,BR,NA,Presidente,TRUE,g,1,NA,NA,EUNICIO OLIVEIRA,47,CAMILO SANTANA,19,ELIANE NOVAIS,7,AILTON LOPES,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,464,TRUE,4787
,,CE-00013/2014,https://sobralonline.com.br/tasso-tem-53-e-mauro-18-para-o-senado/,BR,NA,Presidente,TRUE,s,1,NA,NA,TASSO JEREISSATI,53,MAURO FILHO,18,RAQUEL DIAS,5,GEOVANA CARTAXO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,465,TRUE,4788
,,PR-00014/2014,http://www.tvaraucaria.com/2014/09/,BR,NA,Presidente,TRUE,g,NA,NA,NA,BETO RICHA,45,ROBERTO REQUIAO,30,GLEISI HOFFMANN,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,466,TRUE,4789
,,DF-00029/2014,https://skyscraperpage.com/forum/showthread.php?t=201031&page=49,BR,NA,Presidente,TRUE,g,0,NA,NA,JOSE ROBERTO ARRUDA,25,AGNELO QUEIROZ,16,RODRIGO ROLLEMBERG,6,TONINHO DO PSOL,2,LUIZ PITIMAN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,467,TRUE,4790
,,DF-00029/2014,https://skyscraperpage.com/forum/showthread.php?t=201031&page=49,BR,NA,Presidente,TRUE,g,1,NA,NA,JOSE ROBERTO ARRUDA,35,AGNELO QUEIROZ,19,RODRIGO ROLLEMBERG,13,TONINHO DO PSOL,7,LUIZ PITIMAN,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,468,TRUE,4791
,,PE-00017/2014,https://durvalinacoelho.blogspot.com/2014/10/pesquisa-para-governador-de-pernambuco.html,BR,NA,Presidente,TRUE,s,NA,NA,NA,JOAO PAULO,43,FERNANDO BEZERRA COELHO,16,SIMONE FONTANA,3,ALBANISE PIRES,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,470,TRUE,4792
,,PE-00017/2014,https://www.paradoxzero.com/2014/pesquisa-datafolha-pernambuco-agosto-2014/,BR,NA,Presidente,TRUE,g,NA,NA,NA,ARMANDO MONTEIRO NETO,47,PAULO CAMARA,13,ZE GOMES NETO,2,JAIR PEDRO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,469,TRUE,4793
,,RS-00009/2014,http://minasgerais.ig.com.br/2014-08-15/1900508.html,BR,NA,Presidente,TRUE,g,NA,NA,NA,ANA AMELIA LEMOS,39,TARSO GENRO,30,JOSE IVO SARTORI,7,VIEIRA DA CUNHA,3,JOAO CARLOS RODRIGUES,1,ROBERTO ROBAINA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,471,TRUE,4794
,,RJ-00019/2014,https://miracemaestadodorj.blogspot.com/2014/08/datafolha-garotinha-lidera-disputa-pelo.html,BR,NA,Presidente,TRUE,g,1,NA,NA,ANTHONY GAROTINHO,25,MARCELO CRIVELLA,18,LUIZ FERNANDO PEZAO,16,LINDBERGH FARIAS,12,TARCISIO MOTTA,1,DAYSE OLIVEIRA,1,NEY NUNES,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,473,TRUE,4795
